SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.543665052,40,0,1.612970711,1433.0,9,0,2,0,0.0
0,0.04156276,52,2,4852.0,,6,0,1,1,1.0
0,0.002428522,84,0,0.149323927,1700.0,9,0,0,0,1.0
0,0.060039998,53,0,0.009738001,4312.0,4,0,0,0,0.0
0,0.006912806,62,0,0.088350832,14000.0,13,0,1,0,0.0
0,0.039252907,66,0,791.0,,3,0,1,0,0.0
0,0.443457641,72,0,0.65785381,4500.0,8,0,1,0,0.0
0,0.848746893,49,0,3265.0,,18,0,2,0,0.0
0,0.021041329,89,0,0.004978935,7832.0,4,0,0,0,0.0
0,0.0,44,0,0.157268813,4876.0,4,0,0,0,3.0
0,0.01219878,76,0,781.0,,3,0,1,0,0.0
0,0.833095952,37,1,0.207352715,6500.0,10,0,0,0,0.0
0,0.426779063,34,1,0.149109218,2581.0,3,0,0,0,0.0
0,0.048159797,29,0,0.369156368,1860.0,8,0,0,0,2.0
0,0.034549284,74,0,64.0,,12,0,0,0,0.0
0,0.024999569,61,0,1785.0,,17,0,1,0,0.0
0,0.486508858,52,0,0.385911045,11398.0,19,0,1,0,0.0
0,0.270332498,75,0,0.286031658,3600.0,7,0,0,0,0.0
0,1.017896518,43,0,0.271636485,9000.0,4,0,1,0,0.0
0,0.377396888,69,0,0.482122261,2600.0,12,0,0,0,1.0
0,0.322264104,57,0,1646.0,,8,0,1,0,0.0
0,0.005119172,84,0,868.0,,8,0,2,0,0.0
0,0.932413517,63,0,0.389122176,5000.0,8,0,1,0,0.0
0,0.391731619,59,0,0.488936284,3750.0,12,0,0,0,0.0
0,0.437187588,54,5,1230.0,,10,1,0,1,
0,0.42112025,49,0,0.556510459,6166.0,9,0,2,0,0.0
0,0.325097099,30,0,0.785691971,3200.0,5,0,1,0,0.0
0,0.017799555,56,0,753.0,,5,0,1,0,0.0
0,0.996957193,60,0,0.178113842,14282.0,13,0,0,0,1.0
0,0.092603836,79,0,0.125133919,14000.0,11,0,1,0,0.0
0,0.026999509,41,0,1.021083305,5833.0,5,0,2,0,3.0
0,0.269092363,23,0,0.079250247,3040.0,3,0,0,0,0.0
0,0.112146003,74,0,0.261498567,7326.0,11,0,1,0,1.0
0,0.038768447,52,0,3673.0,,20,0,6,0,2.0
0,0.06960102,39,0,845.0,,8,0,0,0,1.0
0,0.056807128,82,0,761.0,,10,0,1,0,0.0
0,0.081808234,49,0,2139.0,,4,0,1,0,0.0
0,0.146996231,55,0,0.206291824,13000.0,9,0,2,0,2.0
0,0.003999936,76,0,0.001199863,5833.0,4,0,0,0,0.0
0,0.355103548,38,0,0.400505439,9100.0,7,0,2,0,0.0
0,0.016910264,56,0,0.223774004,6300.0,10,0,1,0,1.0
0,0.023899403,58,0,0.119847812,4730.0,4,0,0,0,1.0
0,0.15657526,57,0,0.583633309,12500.0,14,0,3,0,4.0
0,0.976786006,40,0,0.330666967,8875.0,12,0,2,1,0.0
0,0.132778577,59,1,0.247119322,10500.0,16,0,1,0,0.0
0,0.109194766,46,0,0.514667791,16600.0,12,0,3,0,2.0
0,0.847604109,60,0,1018.5,1.0,20,0,0,0,1.0
0,0.008266483,48,0,0.972410203,1920.0,11,0,1,0,0.0
0,0.039179399,71,0,0.297201175,6466.0,15,0,4,0,1.0
0,0.075375719,38,0,1189.0,,14,0,1,0,0.0
0,0.965743266,51,2,0.755144033,1943.0,7,0,0,1,1.0
0,0.407993339,49,0,0.311534501,3883.0,10,3,2,0,0.0
0,1.057942058,35,1,0.051767226,2800.0,3,0,0,1,0.0
0,0.008753456,59,0,2.520695861,5000.0,22,0,8,0,0.0
0,0.829115901,40,0,0.58302583,1625.0,8,0,1,0,2.0
0,0.868279607,63,0,0.310741037,13750.0,19,0,1,0,0.0
0,0.016845408,64,0,0.04854831,2100.0,6,0,0,0,0.0
0,0.093563548,41,0,0.016522423,5083.0,3,0,0,0,2.0
0,0.488725016,62,1,0.694078947,4863.0,10,0,1,0,1.0
1,0.9999999,36,1,0.257020466,2100.0,6,0,0,0,1.0
1,0.945091514,63,0,0.572636434,1300.0,4,1,0,1,0.0
0,0.759869201,33,1,0.907043147,3151.0,9,0,2,0,1.0
0,0.445866036,41,0,0.389248324,8500.0,12,0,1,0,0.0
0,0.326632204,53,0,0.310153299,4500.0,9,0,1,0,0.0
0,0.099235358,79,0,0.430506288,3100.0,7,0,0,0,0.0
0,0.403832216,64,0,1603.0,,26,0,0,0,1.0
0,0.018960238,56,0,1303.0,,6,0,1,0,0.0
0,0.165896862,48,0,0.157469817,13500.0,5,0,2,0,2.0
0,0.018387397,60,0,0.665333667,4000.0,12,0,1,0,0.0
0,0.9999999,33,0,0.281593724,13000.0,11,0,1,1,2.0
0,0.056975419,57,0,0.004914286,17499.0,5,0,0,0,2.0
0,0.83983667,49,0,3308.0,,8,0,2,0,1.0
0,0.005291951,78,0,0.003665445,3000.0,12,0,0,0,0.0
0,0.341327693,39,0,0.380561944,10000.0,12,0,2,0,0.0
0,0.579785018,30,1,0.41466157,4446.0,12,0,1,0,0.0
0,0.063746813,63,0,0.380177092,3500.0,9,0,3,0,0.0
0,0.100087561,60,0,0.2544994,7500.0,8,0,1,0,1.0
1,0.066796498,77,0,0.348330334,5000.0,12,0,1,0,0.0
0,0.481877517,27,0,0.207330618,2700.0,6,0,0,0,0.0
0,0.377753225,31,1,0.286778819,8856.0,14,0,2,0,0.0
0,0.0,53,0,0.038848058,6666.0,7,0,1,0,1.0
0,0.540147428,41,1,0.430742568,7500.0,10,0,1,0,1.0
0,0.055822533,37,0,3341.0,,3,0,1,0,0.0
0,0.795435831,69,0,0.164895441,2916.0,4,0,0,0,0.0
0,0.988834326,39,0,0.769143413,6163.0,14,0,2,0,2.0
0,0.974217007,70,0,0.733219844,4111.0,5,0,2,0,0.0
0,0.9999999,60,0,0.0,4500.0,0,0,0,0,1.0
0,0.003644151,58,0,0.208055636,3450.0,22,0,1,0,0.0
0,0.365904046,68,0,0.273310557,12000.0,14,0,1,0,1.0
0,0.11684988,58,0,1.035580368,12000.0,29,0,7,0,0.0
0,0.018570765,62,0,1178.0,,3,0,1,0,0.0
0,0.964023984,30,0,470.0,,2,0,0,0,0.0
0,0.000998988,65,0,1.194690265,3502.0,13,0,2,0,0.0
0,0.9999999,27,98,0.0,2400.0,0,98,0,98,0.0
0,0.0,61,0,0.286305337,7250.0,5,0,1,0,0.0
0,0.128388455,49,0,0.548468582,9500.0,10,0,2,0,4.0
1,0.0,81,0,636.0,,10,0,1,0,0.0
0,0.088225305,78,0,0.148027263,10416.0,9,0,1,0,1.0
1,0.35416146,50,1,0.352051341,4362.0,6,0,0,0,1.0
0,0.658147843,35,0,0.17607114,6184.0,5,0,0,0,1.0
0,0.112691423,72,0,430.0,,21,0,0,0,0.0
0,0.490194337,68,0,0.550603915,2400.0,11,0,0,0,0.0
0,0.521913014,64,0,1962.0,,4,0,1,1,0.0
0,0.097353666,65,0,0.201260912,2061.0,8,0,1,0,0.0
0,0.178713751,65,0,0.4553062,7886.0,11,0,2,0,0.0
0,0.067156292,59,0,0.37711647,9744.0,25,0,2,0,0.0
0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2.0
0,0.029166776,49,0,0.435096944,18257.0,10,0,4,0,4.0
0,0.0,32,0,0.226733292,1600.0,9,0,0,0,0.0
0,0.9999999,38,0,0.0,2000.0,0,1,0,0,0.0
0,0.015273189,58,0,1450.0,,12,0,2,0,0.0
0,0.265736776,41,0,0.203818828,6755.0,6,0,1,0,3.0
0,0.02770401,51,0,2863.0,,17,0,2,0,1.0
0,0.024227524,51,0,0.023804916,5166.0,19,0,0,0,0.0
0,0.027176427,41,0,0.39943027,8073.0,8,0,1,0,2.0
0,0.693312836,38,2,0.561185798,2900.0,5,0,0,1,2.0
0,0.292159285,78,0,605.0,,5,0,0,0,0.0
0,0.242512625,47,0,0.679522318,5107.0,7,0,1,0,0.0
0,0.413589581,55,0,1.205276175,1212.0,9,0,1,0,0.0
0,0.609233581,58,0,0.216660953,5833.0,7,0,0,0,1.0
0,0.070725856,58,0,0.060136738,7166.0,8,0,1,0,0.0
0,0.523995301,39,0,0.52997353,19266.0,12,0,4,0,4.0
0,0.027711666,73,0,0.368348624,4359.0,7,0,2,0,0.0
0,0.265746651,38,0,0.090965905,14400.0,4,0,1,0,0.0
0,0.534638026,63,0,0.60100349,4583.0,7,0,1,0,1.0
0,0.035586172,41,0,2215.0,,3,0,1,0,0.0
0,0.014001671,63,0,0.252775889,8825.0,18,0,3,0,0.0
0,0.29878037,47,0,0.306104901,10466.0,10,0,1,0,0.0
0,0.014581226,69,0,0.003775125,9800.0,9,0,0,0,0.0
0,0.021110642,65,0,1.59051186,800.0,8,0,1,0,0.0
0,0.957680773,60,2,0.379888268,3400.0,11,0,1,0,0.0
0,0.004218832,60,0,0.006574622,3041.0,3,0,0,0,0.0
0,0.00149995,56,0,0.47385418,8050.0,16,0,3,0,2.0
0,0.520096098,54,1,0.922384702,8000.0,21,0,5,0,1.0
0,0.058578452,37,0,1081.0,,6,0,2,0,
0,0.070453117,28,0,0.178638351,1600.0,3,0,0,0,0.0
0,0.418651375,58,0,0.364530838,4166.0,6,0,1,0,1.0
0,0.002799583,68,0,1.388221154,1663.0,14,0,6,0,0.0
0,0.013226213,63,0,736.0,,8,0,1,0,0.0
0,0.069895774,65,0,0.507199177,5833.0,21,0,2,0,0.0
0,0.0,40,0,0.188649501,1902.0,2,0,0,0,0.0
0,0.9999999,69,0,0.244630955,4050.0,2,0,0,0,0.0
0,0.986168972,30,0,0.097508459,3250.0,6,0,0,0,0.0
0,0.021798547,59,0,0.426794676,4582.0,6,0,2,0,0.0
0,0.073863116,68,1,0.020686089,5800.0,6,0,0,0,0.0
0,0.361763824,37,1,0.521865889,2400.0,3,0,1,0,3.0
0,0.703580691,54,0,0.531109833,8694.0,16,0,1,0,1.0
1,0.962025316,27,1,272.0,0.0,2,2,0,0,0.0
0,0.134167787,59,0,0.203145594,11380.0,7,0,1,0,1.0
0,0.187614852,71,0,4040.0,,6,1,1,0,0.0
0,0.637313635,58,0,0.12343665,5516.0,2,0,0,0,0.0
0,0.014809658,78,0,341.0,,6,0,0,0,0.0
0,0.996018516,42,0,0.86525974,1847.0,7,0,0,0,2.0
0,0.03490996,60,0,0.443567482,3800.0,7,0,2,0,0.0
0,0.047457888,52,0,126.0,,11,0,0,0,
0,0.008297671,52,0,0.212543554,10618.0,9,0,1,0,2.0
0,0.007239074,76,0,23.0,,11,0,1,0,
0,0.072334886,41,0,0.216298594,18700.0,9,0,3,0,3.0
0,0.021439071,42,0,0.305352113,3549.0,11,0,2,0,0.0
0,0.826698587,39,0,0.716924498,4330.0,12,0,1,0,1.0
0,0.9999999,23,0,133.0,,2,0,0,0,0.0
0,0.250206851,34,0,0.052147583,8916.0,15,0,0,0,0.0
0,0.047650731,45,0,0.3515217,5552.0,13,0,1,0,3.0
0,0.05273977,77,0,1419.0,,6,0,1,0,0.0
0,0.007314391,69,0,0.000794123,10073.0,5,0,0,0,0.0
0,0.01159383,30,0,0.26481806,9700.0,10,0,4,0,0.0
0,0.0,65,0,1396.0,,3,0,1,0,0.0
0,0.31601267,34,0,0.547246625,4666.0,12,0,2,0,0.0
0,0.805074971,32,0,0.314531029,9200.0,8,0,1,2,0.0
0,0.051808856,41,0,0.668033197,10000.0,14,0,1,0,3.0
0,0.9999999,57,0,0.433726813,2964.0,2,0,2,0,0.0
0,0.07106246,72,0,884.0,,7,0,1,0,0.0
0,0.008749852,42,0,1776.0,,9,0,1,0,0.0
0,0.028932916,73,0,0.18327778,21300.0,11,0,2,0,0.0
0,0.002140767,66,0,0.010830325,3600.0,24,0,0,0,0.0
0,0.062597156,79,0,80.0,,8,0,0,0,0.0
1,0.9999999,45,2,0.324523098,4350.0,6,0,0,2,3.0
0,0.432983597,52,0,2227.0,,4,0,1,0,1.0
0,0.269415742,58,1,0.102214465,9166.0,4,0,0,1,1.0
0,0.006456988,40,2,0.423515297,5000.0,5,0,2,1,0.0
0,0.665333524,30,1,0.399720056,5000.0,7,0,1,1,0.0
0,0.083721508,49,0,923.0,,4,0,1,0,0.0
0,0.000493807,67,0,0.318768395,4416.0,6,0,1,0,0.0
0,0.766710253,58,0,0.36028953,8012.0,5,0,1,1,4.0
0,0.9999999,26,0,182.0,,3,0,0,0,
0,0.142909768,42,0,0.271115991,12750.0,16,0,2,0,2.0
0,1.026929743,30,0,0.318780203,6000.0,7,0,1,0,0.0
0,0.376321029,60,0,0.508070344,4150.0,10,0,1,0,0.0
0,0.0,54,0,0.342510652,3050.0,12,1,1,0,0.0
0,0.194392224,56,0,0.241293118,6000.0,6,0,0,0,0.0
0,0.864930714,57,0,0.392742171,3416.0,11,0,0,0,0.0
0,0.032184891,48,0,1891.0,,17,0,1,0,0.0
0,0.024688074,45,0,0.199100928,6895.0,12,0,1,0,0.0
0,0.066774042,69,0,0.019320453,1500.0,4,0,0,0,0.0
0,0.0,33,0,0.479658606,3514.0,11,0,1,0,0.0
0,0.365506983,38,0,0.092138631,3548.0,4,0,0,0,2.0
0,0.122037301,52,2,0.438483844,4827.0,14,0,1,0,1.0
0,0.892625615,66,0,0.634478787,10417.0,11,0,2,0,0.0
0,0.13751405,44,0,0.512276786,3583.0,10,0,2,0,2.0
0,0.015985244,52,0,0.162806199,6000.0,6,0,1,0,2.0
0,0.067909796,55,0,0.341904958,14582.0,7,0,1,0,2.0
0,0.652629102,25,0,0.217912835,2500.0,6,0,0,0,2.0
0,0.513275183,37,0,0.311117035,3750.0,6,0,0,0,1.0
0,0.040719855,66,0,0.694916639,12235.0,17,0,6,0,0.0
0,0.032967033,58,0,0.11670595,14000.0,11,0,1,0,0.0
0,0.9999999,37,0,2473.0,0.0,3,0,1,0,4.0
0,0.498233451,31,0,0.471023884,5400.0,9,0,1,0,0.0
0,0.846504515,52,0,0.230776542,21041.0,9,0,1,0,1.0
0,0.043158085,63,0,0.029533918,2166.0,5,0,0,0,0.0
0,0.056156261,57,0,2322.0,,5,0,1,0,0.0
0,0.0,49,0,0.592314902,3200.0,9,0,1,0,1.0
0,0.9999999,38,0,0.164964138,4600.0,3,2,0,0,0.0
0,0.0,37,1,1167.0,,10,0,1,0,0.0
0,0.177792888,49,0,0.220947525,9413.0,4,0,2,0,1.0
0,0.53022526,37,0,0.488868151,7500.0,8,0,2,0,0.0
0,0.719069521,60,0,0.999808466,5220.0,14,0,1,0,0.0
0,0.664564747,47,0,0.619892007,15000.0,21,0,2,1,4.0
0,0.015459179,69,0,0.176865851,12500.0,9,0,1,0,0.0
0,0.445391021,56,0,0.362748518,8600.0,13,0,2,0,0.0
0,0.005504179,63,0,0.379920017,4750.0,7,0,1,0,0.0
0,0.316453424,46,0,0.206566119,12000.0,3,0,1,0,0.0
0,0.011904195,55,0,0.828143022,2600.0,32,0,1,0,1.0
0,0.338841707,63,0,0.283535176,10816.0,9,0,1,0,0.0
0,0.069305997,55,0,0.136413815,6340.0,5,0,1,0,0.0
0,0.056457445,63,0,4880.0,,12,0,2,0,0.0
0,0.01620342,73,0,10.0,,7,0,0,0,0.0
0,0.029798808,60,0,1213.0,,7,0,1,0,
0,0.028209426,79,0,0.009997501,4000.0,2,0,0,0,0.0
0,0.179616988,61,0,0.398960897,7313.0,17,0,1,0,0.0
0,0.028524418,61,0,0.01029122,13700.0,7,0,0,0,2.0
0,0.099190081,34,0,0.071420842,9240.0,5,0,0,0,0.0
0,0.0,35,0,0.569810063,3000.0,2,3,1,0,0.0
0,0.041849291,58,0,3605.0,,8,0,1,0,0.0
0,0.153889247,33,0,0.942441684,3300.0,7,0,1,0,2.0
0,0.9999999,76,0,0.0,470.0,2,0,0,0,0.0
0,0.0,58,0,0.091181764,3333.0,6,0,0,0,6.0
0,0.383914686,35,0,0.40185767,7320.0,15,0,1,0,0.0
0,0.121383581,69,0,0.01211903,8333.0,4,0,0,0,0.0
0,0.094095257,56,0,0.299511195,12683.0,8,0,3,0,0.0
0,0.096303414,62,0,96.0,,6,0,0,0,0.0
0,1.111111111,57,0,0.285904698,3000.0,5,3,0,0,0.0
0,0.110916353,70,0,0.409546061,2995.0,9,0,2,0,0.0
0,0.015576007,61,0,0.002698199,12600.0,8,0,0,0,0.0
0,0.000570812,88,0,347.0,,8,0,0,0,
0,0.309421154,37,0,0.944751381,3800.0,8,0,2,1,1.0
0,0.019967988,69,0,0.086347937,5500.0,6,0,0,0,1.0
0,0.002879539,55,1,0.116702477,8842.0,12,0,0,0,1.0
0,0.125679169,57,2,2402.0,,14,0,1,0,0.0
0,1.031193761,49,0,0.567875951,3417.0,5,0,1,0,1.0
0,0.005900635,57,0,0.469911337,5300.0,10,0,2,0,1.0
0,0.006105102,58,0,6.0,,7,0,0,0,0.0
0,0.03742409,88,0,0.024174053,2481.0,10,0,0,0,0.0
0,0.030894522,40,0,0.010011919,4194.0,5,0,0,0,1.0
0,0.188408948,78,0,0.054320988,5264.0,7,0,0,0,0.0
0,0.014334747,70,0,34.0,,8,0,0,0,0.0
0,0.207609161,46,0,0.258196025,5886.0,2,0,1,0,3.0
0,0.004305857,74,0,0.00171409,5833.0,8,0,0,0,1.0
0,0.886342609,32,0,0.450060168,5816.0,7,0,1,0,2.0
0,0.427364394,30,0,0.041799164,50000.0,9,0,1,0,0.0
0,0.054987733,37,1,0.230153969,5000.0,14,0,1,0,0.0
0,0.382021683,55,0,0.494625448,12000.0,10,0,2,0,1.0
0,0.220059995,53,0,0.307173207,4000.0,5,0,1,0,0.0
0,0.121432467,41,1,0.42789015,6080.0,4,0,1,0,0.0
0,0.036140342,55,0,0.017464338,7500.0,15,0,0,0,0.0
0,0.175386172,46,0,0.1852196,16142.0,5,0,2,0,3.0
0,0.0,60,0,63.0,,4,0,0,0,
0,0.219995056,53,0,0.213822894,8333.0,6,0,1,0,2.0
0,0.107133054,57,0,0.580204778,5273.0,7,0,2,0,4.0
0,0.182645703,53,0,0.26630732,12800.0,10,0,2,0,2.0
0,0.0,53,0,1.48630644,1350.0,2,0,1,0,0.0
0,0.020525196,67,0,343.0,,6,0,1,0,0.0
0,0.015166306,67,0,0.033318982,72000.0,10,0,1,0,1.0
0,0.083436758,50,0,69.0,,2,0,0,0,0.0
0,0.031449181,70,0,0.06157537,2500.0,8,0,0,0,0.0
0,0.0,61,0,0.470955353,2082.0,3,0,1,0,0.0
0,0.009633173,86,0,0.002636783,6067.0,3,0,0,0,0.0
0,0.02459393,53,0,0.082315454,13180.0,3,0,0,0,1.0
0,0.002452738,71,0,130.0,,3,0,0,0,0.0
0,0.0,65,0,0.358183376,1166.0,6,0,0,0,0.0
1,0.623845566,29,0,0.24515097,5000.0,7,0,0,1,1.0
0,0.9999999,35,0,0.329052412,2880.0,6,0,1,1,2.0
0,0.603079384,56,0,1244.0,,4,0,1,0,0.0
0,0.001801639,84,0,0.0,4545.0,1,0,0,0,1.0
0,0.9999999,55,3,0.124525437,3950.0,4,1,0,0,0.0
0,0.249157818,51,0,2617.0,,8,0,1,0,3.0
0,0.407083601,48,0,0.3152983,9000.0,7,0,2,0,1.0
0,0.614877025,31,0,0.916225325,2076.0,7,0,0,0,2.0
0,0.0,54,0,2594.0,,8,0,1,0,
0,0.392386715,30,0,0.240418948,4200.0,4,0,0,0,0.0
0,0.9999999,46,2,0.076208178,2151.0,2,0,0,0,0.0
0,0.016444112,58,0,0.299780581,7291.0,8,0,2,0,1.0
0,0.238909284,80,0,0.351248164,6809.0,18,0,1,0,1.0
0,0.687934482,36,0,0.178803172,4160.0,3,0,0,0,0.0
0,0.099983336,45,0,0.33851468,11000.0,4,0,1,0,4.0
0,0.948027076,65,0,1944.0,,8,0,0,0,0.0
0,0.0280939,40,0,3660.0,,4,0,1,0,0.0
0,0.970124175,38,2,0.502399409,5417.0,12,0,0,1,0.0
0,0.124612988,75,0,1.811350919,1250.0,16,0,2,0,0.0
0,0.065144929,70,0,0.023992003,3000.0,4,0,0,0,2.0
0,0.00526436,52,0,0.328105307,7140.0,9,0,1,0,0.0
0,0.288053028,62,0,0.066902969,9027.0,2,0,0,0,0.0
0,0.0,57,0,2405.0,,9,0,2,0,0.0
0,0.348448647,55,0,0.538692262,5000.0,11,0,1,0,0.0
0,0.583561275,34,0,0.253082414,1540.0,3,0,0,0,2.0
0,0.377324599,59,0,0.406817458,9416.0,19,0,1,0,1.0
0,0.127780574,62,0,0.236159001,15370.0,9,0,2,0,0.0
0,0.928724468,53,0,0.419767251,6100.0,7,1,1,0,0.0
0,0.632444665,51,0,0.65858328,4700.0,16,0,2,0,0.0
0,0.048418673,51,0,0.356153219,7361.0,12,0,1,0,2.0
0,0.352941176,67,0,2485.0,,8,0,1,0,0.0
0,0.115258983,45,0,1689.0,,6,0,2,0,0.0
0,0.010223118,51,0,0.430410122,4583.0,12,0,2,0,2.0
0,0.074699718,69,0,1880.0,,13,0,3,0,0.0
0,0.268670708,57,0,13796.0,,7,0,4,0,0.0
0,0.0,29,0,0.110999329,2981.0,3,0,0,0,0.0
1,1.401197605,39,1,0.103507481,4076.0,5,1,0,0,2.0
0,0.058627782,70,0,0.017878632,5816.0,3,0,0,0,0.0
0,0.06894248,76,0,0.05952381,1595.0,5,0,0,0,0.0
0,0.306709918,46,0,0.25574885,5000.0,6,0,0,0,1.0
0,0.22894888,40,3,0.48341943,6000.0,14,0,2,0,1.0
0,0.069276814,86,0,838.0,,15,0,1,0,0.0
0,0.20745899,72,0,0.381106561,10500.0,15,0,1,0,0.0
0,0.028702203,76,0,0.367294521,1167.0,19,0,0,0,0.0
0,0.006859863,87,0,0.006312467,1900.0,7,0,0,0,0.0
0,0.008165306,69,0,1.295626467,11500.0,10,0,6,0,0.0
0,0.918180988,71,0,2362.0,,16,0,1,0,0.0
0,0.9999999,60,1,42.0,,1,0,0,0,
0,0.089080112,38,0,0.293673616,2781.0,3,0,0,0,3.0
0,0.003618735,74,0,7.0,,11,0,0,0,0.0
0,0.10563645,51,0,0.196223621,2700.0,5,0,0,0,1.0
0,0.123925621,54,1,0.025595905,6250.0,10,0,0,0,0.0
0,0.024407981,75,0,256.0,,6,0,0,0,0.0
0,0.856932543,44,0,0.317793932,18983.0,14,0,2,0,3.0
0,0.0,29,0,0.173413293,2000.0,5,0,0,0,0.0
0,0.166037011,46,0,0.222086435,9000.0,10,0,2,0,3.0
0,0.020842675,53,0,0.320524836,3200.0,7,0,1,0,0.0
0,0.64527956,26,0,0.15516815,8087.0,14,0,0,0,1.0
0,0.550422479,44,0,2346.0,,5,0,1,0,
0,0.765220496,48,0,524.0,,2,0,0,0,
0,0.390763654,60,0,6160.0,,13,0,2,0,2.0
0,0.9999999,33,0,0.351824088,2000.0,2,0,0,0,1.0
0,0.9999999,56,2,0.23072905,13400.0,3,1,2,1,2.0
0,0.579012361,47,0,0.288086781,10416.0,12,0,1,0,0.0
0,0.598985534,63,0,0.385424183,9700.0,13,0,1,0,0.0
0,0.009742161,56,0,0.191488169,17833.0,19,0,3,0,0.0
0,0.01685634,76,0,10.0,,7,0,0,0,0.0
0,0.274734121,72,0,0.311883068,5267.0,8,0,2,1,1.0
0,0.009997369,39,0,315.0,,5,0,0,0,0.0
0,0.035683709,35,0,0.365793201,5647.0,8,0,0,0,2.0
0,0.001599893,62,0,0.0,,4,0,0,0,0.0
0,0.9999999,36,0,0.886761032,1200.0,3,0,1,0,2.0
0,0.590443371,46,0,0.674643501,6100.0,8,0,1,0,1.0
0,0.005137754,74,1,4.0,,3,0,0,0,
0,0.10359741,81,0,124.0,,2,0,0,0,
0,0.098611825,59,0,0.18481772,4333.0,12,0,1,0,0.0
0,0.145492376,33,0,0.791302174,4000.0,8,0,2,0,0.0
0,0.024509595,94,1,225.0,,3,2,0,0,
0,0.533817699,65,0,0.219239968,3762.0,6,0,0,0,2.0
0,0.180980604,57,0,0.094681582,16000.0,15,0,1,0,2.0
1,0.9999999,49,0,0.012170385,3450.0,0,1,0,0,2.0
0,0.58823247,54,0,0.520767778,9533.0,18,0,1,0,0.0
0,9.52e-05,28,0,0.126994257,4700.0,8,0,1,0,2.0
0,0.0,61,0,4518.0,,9,0,3,0,0.0
0,0.910299003,40,0,0.839084166,3100.0,4,2,1,0,1.0
0,0.006910053,54,1,0.396375755,4800.0,19,0,1,0,3.0
0,0.966360101,37,0,0.356251099,5686.0,6,0,2,0,0.0
0,0.030159058,74,0,0.010664297,4500.0,5,0,0,0,0.0
0,0.008187812,53,0,0.287754562,3780.0,4,0,1,0,1.0
0,0.035977989,60,0,490.0,0.0,14,0,0,0,1.0
0,0.478696774,60,0,0.234196558,6216.0,7,0,1,0,0.0
1,0.9999999,49,0,0.200023998,8333.0,1,2,1,1,0.0
0,0.677576546,70,2,0.960652591,2083.0,13,0,1,1,0.0
0,0.9999999,42,0,0.008739076,800.0,2,0,0,0,0.0
0,0.120248573,76,0,689.0,,7,0,0,0,0.0
0,0.089643984,75,0,2146.0,,11,0,3,0,1.0
0,0.6449919,30,0,0.212796344,3500.0,7,0,0,0,0.0
0,0.603879224,54,0,0.823088456,2000.0,6,0,1,1,0.0
0,0.180836474,64,2,0.483320979,5395.0,18,0,2,0,0.0
0,0.561794014,51,0,0.471218397,7000.0,14,0,1,0,2.0
0,0.218110552,44,0,0.400660793,4539.0,5,0,1,0,0.0
0,1.003454231,41,0,0.331340734,2341.0,3,0,0,0,0.0
0,0.715749196,51,0,0.695217464,6000.0,18,0,2,0,0.0
0,0.0,60,0,0.460108074,12583.0,13,0,3,0,2.0
0,0.034558334,86,0,26.0,,3,0,0,0,0.0
0,0.041020399,33,0,0.265745765,6080.0,14,0,1,0,1.0
0,0.355103792,50,0,0.439712058,5000.0,10,0,1,0,1.0
0,0.078295571,56,0,0.278735359,10500.0,13,0,2,0,0.0
0,0.9999999,32,0,0.0,2430.0,4,0,0,0,0.0
0,0.289311281,54,0,0.137577556,3706.0,7,0,0,0,2.0
0,1.009480641,81,0,0.66392286,4251.0,23,0,2,0,0.0
0,0.051094461,64,0,0.042720999,6085.0,12,0,0,0,0.0
0,0.16041418,45,0,0.183738917,5300.0,6,0,1,0,2.0
0,0.825160571,71,0,0.704412084,4600.0,9,0,1,0,0.0
0,0.604744633,30,0,0.119813364,6000.0,8,0,0,0,0.0
1,0.555471361,48,0,0.679932345,10050.0,16,0,1,0,1.0
0,0.055862942,29,0,0.125519151,4333.0,4,0,0,0,0.0
0,0.104066051,47,0,0.17992993,11987.0,12,0,1,0,3.0
0,0.9999999,40,0,0.837236307,5166.0,5,0,1,0,4.0
0,0.611610043,57,0,0.436772983,15989.0,12,0,2,0,2.0
0,0.189664611,55,0,0.361960784,5099.0,11,0,1,0,1.0
0,0.0,93,1,0.0,,7,0,0,0,
0,0.045178057,35,1,0.086289042,17000.0,9,0,0,0,0.0
0,0.509772234,49,0,0.269070891,8900.0,6,0,1,0,1.0
0,0.664401531,60,0,0.486171367,7375.0,9,1,3,1,0.0
0,0.754596323,53,1,0.036585366,11233.0,3,0,0,0,0.0
0,0.000576492,41,0,8952.0,,10,0,1,0,0.0
0,0.059631011,53,0,0.136626945,12083.0,13,0,1,0,0.0
0,0.682943088,41,0,0.465369933,5500.0,5,0,1,0,1.0
0,0.238214959,56,0,125.0,,1,0,0,0,0.0
0,0.251022685,44,0,2059.0,,5,0,1,0,0.0
0,0.163843712,47,3,0.251236696,6670.0,8,0,1,0,0.0
0,0.189334634,48,0,0.359389987,10425.0,16,0,2,0,3.0
0,0.837214309,50,0,0.603182752,3895.0,12,0,1,0,1.0
