,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
31631,0,0.9999999,23,0,0.520684736,700.0,2,0,0,0,0.0
21140,0,0.288822324,47,1,0.63113069,3404.0,9,0,2,0,2.0
77270,0,0.00124041,64,2,0.265879903,2880.0,15,0,1,0,0.0
99403,0,0.01597968,75,0,27.0,,8,0,0,0,0.0
103783,0,0.943810862,45,0,0.702574356,4000.0,9,0,2,0,0.0
35699,0,0.001340879,77,0,6.0,,5,0,0,0,0.0
83934,0,0.07648563,63,0,0.134225195,4484.0,7,0,1,0,0.0
131096,0,0.191146567,56,0,0.507497501,3000.0,14,0,1,0,0.0
115257,0,0.023091346,59,0,1224.0,,4,0,1,0,0.0
41812,0,0.198769704,58,0,0.280171388,4200.0,6,0,1,0,2.0
9504,0,0.176225902,50,0,0.28993557,4500.0,7,0,1,0,1.0
16235,0,0.0,63,0,0.337565674,2283.0,3,0,1,0,0.0
147048,0,0.084261878,72,0,0.336132773,5000.0,15,0,1,0,0.0
59702,0,0.9999999,54,0,0.120169198,5200.0,6,0,0,0,0.0
48775,0,0.255917187,70,0,0.192955822,6586.0,13,0,0,0,0.0
84448,1,0.0,49,2,0.644830717,7708.0,11,0,2,0,3.0
10995,1,0.437767424,32,0,0.74970344,5900.0,11,0,3,0,1.0
121395,0,0.397921471,54,0,0.435512897,5000.0,12,0,1,0,2.0
79011,0,0.354467854,47,0,0.601550388,6449.0,6,0,1,0,0.0
22520,0,0.67966155,33,1,0.209980002,10500.0,8,0,0,0,0.0
122965,0,0.107253227,43,0,7.124167171,1650.0,11,0,0,0,1.0
42611,0,0.429069092,33,0,0.287742683,3450.0,4,0,0,0,0.0
89019,0,0.034610956,55,0,0.005848505,10600.0,4,0,0,0,0.0
15962,0,0.058309615,53,0,0.091517857,3583.0,7,0,0,0,0.0
96517,0,0.498458302,70,0,1.005664778,3000.0,12,0,1,0,0.0
36934,0,0.035109745,40,0,0.401697144,8366.0,15,0,4,0,4.0
141864,0,0.697389745,30,0,0.305962232,4712.0,6,0,0,0,2.0
7670,0,0.9999999,44,0,0.046500814,4300.0,1,1,0,0,0.0
1243,0,0.05575925,62,0,0.014802119,6417.0,6,0,0,0,0.0
137721,0,0.020218526,70,0,931.0,,14,0,1,0,0.0
73491,0,0.048037274,49,0,0.277340332,8000.0,8,0,2,0,1.0
92405,0,0.670697266,57,0,0.483442395,10085.0,13,0,3,0,1.0
117445,0,0.192617565,36,1,0.498928826,4200.0,8,1,2,0,4.0
309,0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2.0
90732,0,0.068475512,67,0,0.827070207,8887.0,18,0,3,0,0.0
86225,0,0.210091004,72,0,0.36899503,7243.0,12,0,1,0,0.0
23619,0,0.006958861,65,0,0.002034884,3439.0,5,0,0,0,0.0
148981,0,0.179628055,58,0,0.537150648,4400.0,10,0,1,0,2.0
50315,0,0.566893801,45,0,0.310980865,5800.0,7,0,0,0,2.0
133461,0,1.041972019,35,1,0.136184581,5330.0,7,0,0,0,2.0
148458,1,0.111222949,30,1,0.057160903,6332.0,14,0,0,0,2.0
5352,0,0.045071236,54,0,0.140202828,13508.0,7,0,1,0,1.0
51957,0,0.062761217,57,0,0.866538646,2082.0,13,0,2,0,0.0
132129,0,0.256829053,43,0,465.0,,8,0,0,0,0.0
40901,1,0.009203857,79,0,0.046707613,7000.0,9,0,0,0,1.0
135105,0,0.047847608,68,0,0.269738421,4166.0,2,0,1,0,0.0
9564,0,0.155300727,37,0,0.567036593,6667.0,10,0,1,0,0.0
22152,0,0.04109863,51,0,0.197365699,14500.0,5,0,3,0,3.0
1208,0,0.028200734,56,0,0.084599116,5200.0,10,0,1,0,0.0
72341,0,0.02818631,64,0,0.110648225,6000.0,4,0,0,0,0.0
28540,0,0.257798065,61,0,0.017825759,3982.0,3,0,0,0,0.0
142237,0,0.000454504,76,0,886.0,,2,0,1,0,0.0
14110,0,0.052145046,54,0,0.480418894,9166.0,15,0,1,0,0.0
134746,0,0.012786962,57,1,0.326334733,5000.0,6,0,2,0,0.0
15830,0,0.092778089,55,0,0.936687771,3000.0,11,0,2,0,0.0
13375,0,0.780161395,30,0,0.716128387,10000.0,7,0,2,0,1.0
13183,0,0.018673668,43,0,2536.0,,15,0,1,0,0.0
121684,0,0.616812651,59,0,0.475985382,7661.0,11,0,2,0,1.0
60506,0,0.274407729,33,0,0.229746162,13157.0,9,0,2,0,2.0
35091,0,0.210875128,48,0,0.558418214,8344.0,29,0,2,0,0.0
72489,0,0.330541863,28,0,0.069654073,10666.0,6,0,0,0,0.0
5723,0,0.402725362,49,0,0.360120732,5300.0,10,0,1,0,0.0
34348,1,0.9999999,46,0,0.022913257,610.0,0,0,0,0,1.0
93993,0,0.218598814,51,0,3521.0,,11,0,2,0,0.0
148758,0,0.095795636,66,0,0.49790042,5000.0,18,0,1,0,0.0
145426,0,0.136162073,64,0,0.397254141,6700.0,5,0,1,0,1.0
679,0,0.180162143,40,0,0.448326668,9501.0,15,0,2,0,1.0
26317,0,0.188085172,37,1,0.562072988,6000.0,17,0,2,0,0.0
99406,0,0.546290742,26,0,0.022825882,5300.0,4,0,0,0,0.0
66177,0,0.058916261,57,0,0.217943107,6854.0,7,0,1,0,0.0
42713,0,0.035748603,41,0,0.364961983,9600.0,14,0,2,0,2.0
82566,1,0.9999999,27,1,470.0,,2,0,0,2,0.0
28315,0,0.0,63,0,3985.0,,7,0,1,0,1.0
47947,0,1.736526946,43,0,364.0,,2,2,0,0,0.0
52716,0,0.713458281,52,0,0.343330477,3500.0,8,0,0,0,0.0
72790,0,0.601139886,36,0,0.437545547,6860.0,6,0,1,0,2.0
80546,0,0.0,52,0,0.0,5200.0,1,0,0,0,0.0
21327,0,0.154989667,43,0,0.395434094,6000.0,6,0,2,0,1.0
111157,0,0.013820659,28,0,0.002540937,7083.0,7,0,0,0,0.0
45189,0,0.161059508,45,0,2067.0,,3,0,1,0,0.0
32635,0,0.055268322,41,0,1837.0,,12,0,1,0,3.0
48412,0,0.434164558,51,2,0.018445096,5800.0,3,0,0,0,0.0
114921,0,0.294878611,51,0,0.274451993,7800.0,5,0,2,1,0.0
110757,0,0.090177719,48,0,0.437364372,10137.0,6,0,2,0,2.0
41648,1,1.03169683,39,1,0.419037824,8750.0,8,0,2,0,3.0
76506,0,0.007031554,29,0,0.250363901,6182.0,12,0,2,0,0.0
91696,0,0.770787613,40,1,0.428211133,5550.0,4,0,1,0,0.0
91028,0,0.998667555,45,3,0.839540115,4000.0,7,0,1,0,2.0
127164,0,0.1876008,88,0,0.152615795,3000.0,2,0,1,0,0.0
33270,0,0.045761231,40,0,0.326465687,6600.0,10,0,1,0,0.0
144371,0,0.002666444,45,0,0.0,,2,0,0,0,0.0
86020,0,0.257679812,61,0,0.280099955,4401.0,9,0,0,0,0.0
36361,0,0.843156843,26,1,1168.0,,4,0,1,0,0.0
4661,0,0.020226056,53,0,1559.0,,3,0,1,0,
141349,0,0.992011005,31,2,0.256878665,4433.0,5,0,0,0,0.0
25517,0,0.004827463,48,1,0.180159635,4384.0,6,0,1,0,0.0
101118,0,0.051929244,32,0,1184.0,,4,0,1,0,0.0
20540,0,0.172546196,54,0,0.626211352,4333.0,5,0,2,0,2.0
3003,1,0.014867443,45,0,0.006124234,8000.0,6,0,0,0,0.0
35729,0,0.278452233,36,0,0.892906815,2875.0,8,0,2,0,0.0
127963,0,0.123070167,41,0,2271.0,,7,0,1,0,0.0
58424,0,0.064374743,30,0,0.502566874,3700.0,6,0,1,0,2.0
128012,0,0.530832729,29,0,0.219400162,3700.0,3,0,0,0,2.0
121769,0,0.025646397,39,1,0.150789683,34000.0,15,0,2,0,4.0
127617,0,0.292675466,39,1,0.394340974,5583.0,13,0,0,0,0.0
103706,0,0.342845091,51,0,1.548039969,1300.0,7,0,1,0,0.0
60590,0,0.606928714,28,0,0.012228888,4333.0,2,0,0,0,0.0
109887,0,0.152209448,79,0,0.315595909,8700.0,10,0,2,0,0.0
1840,0,0.2505186,77,0,0.363636364,4300.0,24,0,0,0,0.0
89060,0,0.469549069,64,0,0.361702128,1550.0,13,0,0,0,0.0
125500,0,0.171353542,56,0,0.547381048,2500.0,6,0,1,0,0.0
26896,0,0.0,44,1,1890.0,,6,0,1,1,2.0
57834,0,0.046768431,59,0,1.180727709,2500.0,16,0,2,0,0.0
111816,0,0.660261337,28,0,0.157127622,5625.0,6,0,0,0,0.0
107910,0,0.988781234,33,0,0.230884558,2000.0,3,0,0,0,0.0
144066,0,0.0,72,0,0.45909042,9300.0,8,0,2,0,1.0
19724,0,0.9999999,49,1,0.160444364,5490.0,1,2,1,0,0.0
86423,0,0.0,64,0,0.152083931,24400.0,10,0,1,0,2.0
48200,0,0.241061902,32,0,0.171637249,4928.0,5,0,0,0,2.0
63740,0,0.03352859,66,0,0.005489356,7468.0,4,0,0,0,0.0
25167,0,0.249944457,40,0,0.686284813,5708.0,8,0,2,0,0.0
14933,0,0.90127539,36,5,0.814037627,2763.0,9,0,1,1,3.0
26342,0,0.01764066,46,0,0.5034993,5000.0,10,0,2,0,2.0
122406,0,0.007395005,89,0,4.0,,1,0,0,0,
36864,0,0.629481503,37,0,1809.0,,4,0,1,0,0.0
146715,0,0.436784579,38,0,4287.0,,14,0,2,0,0.0
12944,0,0.016730126,77,0,0.008844453,5200.0,9,0,0,0,0.0
16178,0,0.211895911,77,0,0.112177729,3645.0,12,0,0,0,0.0
31121,0,0.694773683,53,0,0.816698825,5700.0,10,0,2,0,2.0
129378,0,0.576255693,58,0,0.158954675,19017.0,12,0,0,0,1.0
122693,0,0.894792721,43,2,1.094392004,1800.0,8,0,1,0,0.0
135426,0,0.055489188,43,0,0.825419952,11667.0,6,0,2,0,3.0
82444,0,0.367433439,44,0,0.429955291,4025.0,15,0,0,0,1.0
107322,0,0.779784769,42,4,4343.0,,8,0,2,0,2.0
70184,0,0.0,43,0,0.343332129,8300.0,5,0,2,0,3.0
124066,0,0.602949333,35,0,0.312312312,5327.0,10,0,0,0,1.0
6652,0,0.242028603,47,1,0.485475672,5507.0,5,0,1,0,3.0
145406,0,0.044144165,57,0,0.418395401,4000.0,6,0,1,0,1.0
103103,0,0.040315327,31,0,0.006283919,3500.0,5,0,0,0,0.0
77145,0,0.027011233,34,0,0.093981204,5000.0,8,0,0,0,0.0
39449,0,0.0,78,0,0.0,,4,0,0,0,0.0
96918,0,0.381296952,51,0,0.551814933,5316.0,12,0,2,0,1.0
89596,1,0.441679749,46,3,0.56135966,4000.0,14,0,1,0,3.0
39844,0,0.693884729,31,0,0.375387797,2900.0,5,0,0,0,0.0
132891,0,0.052528161,50,0,0.075492105,4622.0,8,0,0,0,2.0
100406,0,0.336319994,55,0,584.0,,6,0,0,0,0.0
83754,0,0.05425998,66,0,0.070394368,12500.0,13,0,1,0,1.0
141126,0,0.09116002,62,0,112.0,,4,0,0,0,
32971,0,0.0,76,0,309.0,,7,0,0,0,0.0
110654,0,0.345767423,74,0,0.474885845,4379.0,11,0,1,0,0.0
119985,0,0.229777022,67,0,156.0,,3,0,0,0,0.0
37716,0,0.092658008,47,0,2236.0,,7,0,3,0,0.0
95936,0,0.011979026,57,0,0.325669508,11612.0,9,0,1,0,0.0
22200,0,0.9999999,36,0,0.211224039,4525.0,2,0,1,0,0.0
55531,0,0.020730559,72,0,0.135574639,5472.0,10,0,1,0,0.0
56482,0,0.023567678,73,0,0.128961531,10033.0,20,0,1,0,0.0
134888,0,0.335222183,40,0,1473.0,,6,0,1,0,0.0
111715,0,0.03863961,53,0,0.304339385,10300.0,10,0,1,0,0.0
28172,0,0.239744273,46,0,0.518002452,8970.0,7,0,3,0,3.0
59651,0,0.626539731,66,0,0.781777278,8000.0,21,0,2,0,0.0
67976,0,0.908534792,55,0,0.626395601,6000.0,6,0,2,0,3.0
100851,0,0.94312427,42,3,0.049196064,12500.0,4,0,0,1,0.0
91948,0,0.161541074,68,0,37.82370047,2750.0,8,0,4,0,0.0
139535,0,0.076383209,50,0,0.599340687,7886.0,13,0,2,0,2.0
95612,0,0.00365942,50,0,0.083714498,9400.0,14,0,0,0,0.0
27586,0,0.128388272,70,0,0.123600973,4109.0,3,0,0,0,0.0
109950,0,0.344865513,40,0,0.507853403,4583.0,8,0,1,0,1.0
75581,0,0.088221644,67,0,0.210274618,13800.0,16,0,2,0,1.0
23409,0,0.008532764,55,0,1405.0,,6,0,1,0,0.0
115411,0,0.079956802,57,0,0.007035535,8385.0,2,0,0,0,1.0
133744,0,0.757362132,59,0,0.379266254,10166.0,7,0,1,0,1.0
2391,0,0.232223932,69,0,0.504614675,4333.0,15,0,1,0,0.0
49262,0,0.229627619,38,0,0.043050084,3553.0,5,0,0,0,2.0
145962,0,0.043037937,62,0,0.378848243,2760.0,14,0,1,0,0.0
108316,0,0.605592831,73,0,0.426542938,25000.0,8,0,3,0,1.0
115137,0,0.170759933,47,0,1.232453509,3333.0,17,0,1,0,1.0
9041,0,0.118089861,24,0,115.0,,4,0,0,0,0.0
23836,0,0.290373488,23,0,15.0,0.0,3,0,0,0,0.0
42088,0,0.370587777,63,0,0.696776418,5800.0,10,0,2,0,1.0
104169,0,0.9999999,29,0,0.01187129,3200.0,0,0,0,0,1.0
29833,0,0.056516837,74,0,0.438908283,3150.0,7,0,1,0,0.0
127628,0,0.0,58,0,649.0,,7,0,0,0,0.0
42908,0,0.320370924,56,1,5903.0,,10,0,4,0,0.0
36272,0,0.331841458,47,0,0.350238514,3982.0,6,0,1,0,0.0
117228,0,0.290583345,49,0,0.69762275,4500.0,18,0,1,0,1.0
35629,0,0.0,38,0,0.128974205,5000.0,5,0,0,0,2.0
42490,0,0.03874175,43,0,0.419594402,3500.0,5,0,1,0,2.0
11476,0,0.406689833,59,0,0.400782439,4600.0,11,0,0,0,0.0
88078,0,0.056786302,34,0,0.175074184,7750.0,14,0,2,0,0.0
143709,0,0.295315551,64,0,0.457814383,4977.0,5,0,1,0,0.0
3864,0,0.961940945,54,3,1.567576677,2966.0,5,2,1,3,0.0
79935,0,0.091764997,59,0,3969.0,,12,0,2,0,0.0
24291,0,0.013761594,66,0,2149.0,,20,0,3,0,0.0
149376,0,0.00926855,58,0,0.21157179,7500.0,9,0,1,0,2.0
43675,0,0.650938432,29,0,0.209386282,3600.0,4,0,0,0,1.0
18927,0,0.025956895,38,1,0.469369206,5500.0,7,0,2,0,2.0
9371,0,0.01889425,40,0,0.884955752,2824.0,8,0,2,0,3.0
62763,0,0.00626814,58,0,0.283155117,7200.0,8,0,2,0,0.0
1838,0,0.032233653,70,0,142.0,,6,0,1,0,0.0
4487,0,0.278538908,55,0,1.008883953,1800.0,8,0,2,0,0.0
50821,0,0.169716324,43,0,0.213052385,6833.0,18,0,1,0,0.0
76769,0,0.069888368,43,0,0.361452641,8783.0,3,0,1,0,3.0
88173,0,0.550096138,49,0,0.146324739,14583.0,16,0,0,0,0.0
18545,0,0.0,74,0,0.221026569,10500.0,5,0,1,0,0.0
43644,0,0.114947629,44,0,0.195340233,20000.0,29,0,1,0,1.0
4017,0,0.000103969,58,0,0.40209965,6000.0,16,0,2,0,1.0
72364,0,0.90303145,47,1,0.162966037,14456.0,9,0,0,0,1.0
133269,0,0.032183055,52,0,0.046558126,3500.0,5,0,0,0,0.0
90696,0,0.175648703,40,0,0.461018781,7400.0,9,0,4,1,3.0
122683,0,0.12179391,54,0,0.278116738,9833.0,6,0,2,0,3.0
56141,0,0.980348587,60,3,0.75044991,5000.0,10,0,2,0,0.0
32636,0,0.090148783,42,0,0.391799055,4657.0,10,0,1,0,1.0
54184,0,0.38262668,56,0,0.445321308,1773.0,5,0,0,0,1.0
140566,0,0.0,38,0,0.442869058,1198.0,6,0,0,0,0.0
17700,0,0.618052428,28,0,0.067386523,5000.0,5,0,0,0,0.0
143198,0,0.039589884,54,0,98.0,0.0,13,0,0,0,0.0
33047,0,0.091831864,54,1,0.689009758,6250.0,9,0,1,0,0.0
57853,0,0.023730056,55,0,0.061024384,7750.0,15,0,1,0,4.0
82459,1,0.310983679,43,0,3516.0,,9,0,2,0,0.0
111560,0,0.244016871,45,0,0.477689897,6700.0,13,0,2,0,0.0
100759,0,0.186684104,56,1,0.219982401,12500.0,10,0,2,0,1.0
135264,0,0.056373591,53,0,0.050257416,8157.0,6,0,0,0,2.0
98611,0,0.9999999,32,0,4640.0,,8,0,1,0,0.0
68866,0,0.769644514,54,0,0.469853171,3200.0,6,0,0,0,1.0
104908,0,0.222446086,34,0,0.162852699,4500.0,6,0,0,0,1.0
95480,0,0.306132098,38,0,0.512685914,8000.0,7,0,1,0,4.0
106581,0,0.98380108,63,0,0.309493001,8500.0,8,0,1,0,0.0
44638,0,0.9999999,45,0,44.0,0.0,1,0,0,0,0.0
63109,0,0.9999999,51,0,1049.0,,1,0,1,0,0.0
130951,0,0.010342884,70,0,0.035984848,527.0,5,0,0,0,1.0
123197,1,0.777181349,36,0,0.213361562,4250.0,8,0,0,0,1.0
136351,0,0.383855456,35,0,4834.0,0.0,14,0,1,0,1.0
76806,0,0.118700766,62,0,0.294957863,7000.0,7,0,1,0,2.0
6474,0,0.0,45,0,2387.0,,12,0,1,0,0.0
13900,0,0.458840334,49,0,0.631065594,4100.0,14,0,2,0,0.0
53401,1,0.618787918,51,3,0.356967548,11000.0,18,0,2,0,2.0
118041,0,0.313124584,40,0,0.005197921,2500.0,3,0,0,0,0.0
147354,0,0.9999999,66,0,0.21627409,1400.0,6,0,0,1,0.0
140965,0,0.149911545,37,0,0.662933931,6250.0,5,0,1,0,0.0
42774,0,0.019466018,63,0,0.203977177,11917.0,4,0,2,0,1.0
133011,0,0.178332319,56,0,1593.0,,5,0,1,0,0.0
137375,0,0.9999999,68,0,0.250694316,5400.0,2,0,1,0,0.0
19376,0,0.390125902,51,0,0.139675599,19666.0,8,0,1,0,2.0
34889,0,0.080794925,54,0,0.279905179,5483.0,5,0,1,0,1.0
144613,0,0.351849521,61,0,0.306215203,8800.0,11,0,2,0,0.0
90991,0,0.9999999,31,0,0.22462203,4166.0,3,0,0,1,0.0
127070,0,0.331607555,58,0,0.825087456,2000.0,12,0,0,0,0.0
109320,0,0.413517297,33,0,0.175274908,3000.0,3,0,0,0,0.0
102322,0,0.001111062,74,0,0.0,,4,0,0,0,
5572,0,0.316377549,52,0,0.352077476,3200.0,9,0,1,0,0.0
133966,0,0.139236091,32,0,0.359475082,6400.0,11,0,2,0,0.0
7392,0,0.768846231,32,1,0.342020707,2800.0,8,0,0,1,0.0
49233,0,0.054597297,46,0,0.603118564,3398.0,8,0,1,0,1.0
6384,0,0.651375915,48,1,0.297113526,15000.0,10,0,2,0,2.0
41035,0,0.9999999,59,0,0.0,,0,0,0,0,0.0
27148,0,0.356528694,86,0,540.0,,2,0,0,0,
127391,0,0.025041204,48,0,0.364092705,9362.0,9,0,1,0,5.0
26070,0,0.172203089,53,0,0.022325891,3000.0,3,0,0,0,2.0
11933,0,0.010730541,40,0,0.159668666,3500.0,5,0,0,0,3.0
20881,0,0.009750238,56,0,0.225393128,5150.0,12,0,1,0,0.0
126438,0,0.015935154,60,0,0.640898183,5833.0,9,0,2,0,2.0
69766,0,0.240705613,62,0,0.422004052,12833.0,25,0,1,0,1.0
51776,1,0.194447712,31,1,0.01774308,2817.0,2,1,0,3,0.0
44764,0,0.993623928,44,4,0.176440764,5916.0,9,0,0,0,1.0
31377,0,0.087127577,52,0,0.166223196,6388.0,8,0,0,0,1.0
139315,0,0.04711911,34,0,11.0,,2,0,0,0,
42134,1,0.602389348,29,1,0.538120731,5416.0,12,0,2,0,2.0
23699,0,0.057233155,52,0,69.0,0.0,11,0,0,0,0.0
41800,0,0.018103358,26,0,0.090931018,4145.0,5,0,0,0,0.0
99147,0,0.183321112,39,0,775.0,,4,0,0,0,0.0
69238,0,0.9999999,34,0,0.131622792,3000.0,2,0,0,0,2.0
147702,0,0.035901343,57,0,658.0,,7,0,1,0,0.0
86335,0,0.001822551,72,0,0.000545355,5500.0,8,0,0,0,1.0
30684,0,0.207107988,74,0,0.636558372,2800.0,12,0,1,1,0.0
35412,0,0.000765214,73,0,0.000369208,5416.0,11,0,0,0,1.0
20012,0,0.844184345,28,0,0.264578474,3000.0,3,0,0,0,0.0
115488,0,0.146770646,48,0,0.003398208,6473.0,1,0,0,0,0.0
9701,0,0.247452555,50,0,0.534135291,6400.0,13,0,2,0,2.0
42093,0,0.430440471,68,0,0.376014991,1600.0,20,0,0,0,0.0
100484,0,0.007639898,63,0,0.003708551,4583.0,3,0,0,0,0.0
92045,1,1.010221087,40,5,1.401561145,2305.0,8,0,2,0,0.0
88073,0,0.014376669,67,0,0.725933719,1900.0,11,0,1,0,1.0
145011,0,0.085265935,28,0,0.249219238,1600.0,5,0,0,0,0.0
111339,0,0.0,44,0,0.500999714,3500.0,7,0,0,0,0.0
34953,0,0.68298153,29,0,0.176596395,3272.0,8,1,0,0,1.0
118514,0,0.035487822,61,0,0.559755545,4417.0,14,0,1,0,0.0
136412,0,0.787520788,56,0,0.608878224,5000.0,6,0,2,0,0.0
108999,0,0.057854847,59,0,0.004648146,9250.0,8,0,0,0,0.0
96968,0,0.9999999,64,0,0.262683619,8100.0,6,0,2,0,0.0
146595,0,0.605687226,41,0,3318.0,,11,0,2,0,1.0
28269,0,2355.0,56,0,1273.0,,6,0,1,0,0.0
62603,0,0.26055476,57,0,3.333533293,1666.0,10,0,2,0,1.0
116193,0,0.360310557,55,0,0.935688104,3000.0,17,0,1,0,0.0
33579,0,0.057041133,32,0,0.282205084,3500.0,8,0,0,0,0.0
36466,0,0.099154192,34,0,0.295965181,8500.0,17,0,1,0,2.0
141173,0,0.0,70,0,0.0,2500.0,4,0,0,0,0.0
130310,0,0.223348652,40,0,5060.0,,4,0,2,0,
42785,0,0.645844843,71,1,0.318030999,22000.0,24,0,2,0,0.0
101835,0,0.612957439,63,1,0.357368355,7918.0,11,0,1,0,0.0
69321,0,0.03783276,56,0,0.178955261,4000.0,10,0,1,0,0.0
40323,0,0.213041219,40,1,0.481481481,5993.0,17,0,2,0,0.0
131036,0,0.051035147,67,0,41.0,0.0,6,0,0,0,0.0
38053,0,0.0,78,0,4.0,,5,0,0,0,0.0
74728,0,0.019866288,63,0,0.256951103,7300.0,10,0,3,0,0.0
98348,0,0.148351845,69,0,4026.0,,6,0,2,0,0.0
33886,0,0.010844816,70,0,0.240165631,2897.0,7,0,1,0,0.0
7044,0,0.054082013,62,0,0.110992148,16811.0,4,0,1,0,2.0
125203,0,0.176251991,48,0,2066.0,,4,0,1,0,1.0
18476,0,0.939060939,22,0,0.034386246,2500.0,3,0,0,0,0.0
72636,0,0.706560244,49,1,0.597814442,9333.0,15,0,3,0,2.0
19863,0,0.04833117,45,0,2488.0,,7,0,2,0,2.0
124804,0,1.071071627,29,0,0.621126291,3000.0,8,1,0,2,0.0
37673,0,0.9999999,72,0,0.202799671,8500.0,5,0,1,0,0.0
19997,0,0.928238839,50,4,0.299610236,5900.0,7,0,1,0,1.0
59162,0,0.545989889,49,0,0.356664334,10000.0,13,0,2,0,3.0
69701,0,0.64678816,45,3,3802.0,,12,0,1,0,0.0
90671,0,0.019624316,75,0,0.636854279,2593.0,16,0,2,0,0.0
3318,1,0.9999999,70,0,0.0,2300.0,1,0,0,0,0.0
32035,0,0.424287768,63,0,0.448775527,11800.0,16,0,2,3,2.0
32138,0,0.472149635,46,0,1.189106837,5250.0,18,0,3,0,1.0
86700,0,0.02519944,64,0,0.420566355,8333.0,3,0,1,0,3.0
70841,1,0.99064306,68,2,518.0,,6,0,0,0,0.0
79383,0,0.059122167,52,0,0.009039277,12500.0,6,0,0,0,0.0
131275,0,0.9999999,39,1,0.159210197,4000.0,1,0,0,0,0.0
40049,0,0.141771646,45,0,2596.0,,8,0,2,0,0.0
60924,0,0.024517189,29,0,0.385515728,4100.0,2,0,1,0,2.0
116945,0,0.202461875,57,0,2671.0,,10,0,1,0,1.0
63460,0,0.0,23,0,0.0,,1,0,0,0,0.0
112423,0,0.022767479,63,0,0.0119976,1666.0,5,0,0,0,0.0
47537,0,0.0,56,0,0.055257341,3166.0,5,0,0,0,2.0
63994,0,0.005984268,51,0,0.686586985,7529.0,23,0,2,0,1.0
83313,0,0.014476473,33,0,1753.0,,34,0,1,0,0.0
39221,0,0.266839141,46,0,1510.0,,4,0,1,0,0.0
88147,0,0.982756645,53,0,0.44047427,12397.0,9,0,3,0,1.0
134663,0,0.033462205,42,0,0.256946248,7701.0,3,0,1,0,0.0
99535,0,0.193820499,41,0,0.400959904,10000.0,15,0,2,0,3.0
115052,0,0.9999999,31,1,0.068732817,4000.0,1,0,0,0,0.0
118875,0,0.073185213,53,0,0.224088796,13333.0,7,0,2,0,2.0
18702,0,0.371914619,54,0,0.612070533,5500.0,17,0,1,1,1.0
114917,0,0.105071877,40,0,0.318626546,5416.0,11,0,0,0,0.0
122743,0,0.025804136,67,0,0.043540328,1400.0,5,0,0,0,0.0
95781,0,0.665866827,62,0,0.436180422,2083.0,3,0,2,0,0.0
107435,0,0.033675221,61,0,1632.0,,5,0,1,0,0.0
3256,0,0.016630862,67,0,0.168292977,8300.0,14,0,1,0,1.0
109971,0,0.122671481,53,0,0.711601406,8248.0,14,0,3,0,2.0
142100,1,0.025586733,54,1,67.0,,6,0,0,0,0.0
66317,0,0.077642401,60,1,0.247536946,2435.0,14,0,0,0,1.0
107958,0,0.267619925,57,0,0.299651568,12914.0,20,0,3,0,3.0
134753,0,0.977522865,48,1,3559.0,,5,0,1,0,3.0
124855,0,0.401354338,55,0,0.727981179,6800.0,7,0,1,0,1.0
113225,0,0.016721293,50,0,0.546272686,6666.0,4,0,2,0,2.0
121585,0,1655.0,37,1,0.250828477,8750.0,9,0,2,0,1.0
55269,0,0.049119395,53,0,0.218450028,14167.0,22,0,3,0,1.0
113509,0,1.025374856,45,1,0.12617789,4350.0,6,0,0,0,1.0
18191,0,0.645095183,39,0,0.111115555,25000.0,6,0,0,0,2.0
36264,0,0.640463211,40,1,0.267941132,6590.0,7,0,1,0,1.0
31715,0,0.027661193,87,0,29.0,,8,0,0,0,
61726,0,0.073926074,23,0,0.000702741,2845.0,2,0,0,0,0.0
122727,0,0.891386801,28,1,0.182110337,5600.0,13,0,0,4,0.0
120479,0,0.0,76,0,0.0,1200.0,4,0,0,0,0.0
95787,0,0.820964234,58,0,0.180140993,13333.0,7,0,1,2,0.0
90657,0,0.173026158,33,0,0.285220869,5500.0,7,0,2,0,0.0
117045,0,0.012911613,70,0,0.207798498,8257.0,10,0,1,0,0.0
19110,0,0.006070296,46,0,0.133769538,2750.0,4,0,0,0,1.0
48997,0,0.056796214,30,0,0.197663551,4279.0,6,0,1,0,0.0
62138,0,0.173123141,68,0,0.2191976,13334.0,6,0,2,0,2.0
82309,0,0.161503339,63,0,0.206827596,7000.0,11,0,2,0,0.0
40188,1,0.0,31,0,0.018490904,3352.0,2,0,0,0,1.0
81726,0,0.045831806,67,0,0.200799927,11000.0,7,0,2,0,0.0
131012,0,0.251815138,46,0,5362.0,,4,0,2,0,0.0
80901,0,0.307629943,36,0,0.31691459,10150.0,6,0,1,0,3.0
129692,0,0.784431138,23,0,0.011827957,929.0,2,0,0,0,0.0
4978,0,0.612622416,53,0,2933.0,,12,0,2,0,3.0
99309,0,0.101300344,34,0,0.14995947,3700.0,6,0,0,0,0.0
26631,0,0.081354499,74,0,1924.0,,6,0,2,0,0.0
104587,0,0.008399627,73,0,5.0,,3,0,0,0,0.0
