"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
3353,3352,0.870641,53,0,1238,"?",4,1,0,1,"0","cluster0","y"
3354,3353,0.54254,33,0,1.501749,"2000",5,0,2,0,"0","cluster0","n"
3355,3354,0.107609,64,0,0.341422,"7664",10,0,1,0,"0","cluster0","n"
3356,3355,0.216141,39,0,0.25791,"7300",9,0,2,0,"0","cluster0","n"
3357,3356,0.195916,34,0,0.293941,"5000",15,0,0,0,"0","cluster0","n"
3358,3357,0.024532,65,0,0.294082,"4967",6,0,1,0,"0","cluster0","n"
3359,3358,0.772935,62,0,2165,"?",7,0,1,0,"0","cluster0","n"
3360,3359,0.089873,62,0,0.227385,"28000",14,0,2,0,"2","cluster0","n"
3361,3360,0.016899,50,0,0.132658,"10560",5,0,1,0,"4","cluster0","n"
3362,3361,0.00269,56,0,584,"?",19,0,0,0,"0","cluster0","n"
3363,3362,0.073395,79,0,0.005499,"10000",3,0,0,0,"0","cluster0","n"
3364,3363,0.01631,55,0,3009,"?",11,0,2,0,"0","cluster0","n"
3365,3364,0.00092,36,0,0.273918,"4274",8,0,2,0,"2","cluster0","n"
3366,3365,0.024304,67,0,0.007529,"14210",11,0,0,0,"0","cluster0","n"
3367,3366,0.035994,53,0,2343,"?",3,0,1,0,"0","cluster0","n"
3368,3367,1,59,0,0,"?",0,0,0,0,"0","cluster0","n"
3369,3368,1,21,0,10,"?",0,0,0,0,"?","cluster0","n"
3370,3369,0,61,0,0,"?",2,0,0,0,"0","cluster0","n"
3371,3370,1,45,0,9260,"0",7,0,4,0,"4","cluster0","n"
3372,3371,0.947403,39,0,0.344795,"4216",5,0,1,0,"0","cluster0","n"
3373,3372,0.082724,50,0,0.31124,"6200",6,0,1,0,"2","cluster0","n"
3374,3373,0.084928,34,0,0.227182,"5017",8,0,1,0,"3","cluster0","n"
3375,3374,0.045709,74,1,0.018898,"2539",10,0,0,0,"0","cluster0","n"
3376,3375,0.094767,54,0,0.07475,"8106",6,0,0,0,"0","cluster0","n"
3377,3376,0.051347,68,0,0.276552,"11100",23,0,2,0,"0","cluster0","n"
3378,3377,0.627721,61,0,0.605693,"4039",8,0,1,0,"0","cluster0","n"
3379,3378,0.207741,51,0,0.283842,"10607",16,0,1,0,"3","cluster0","n"
3380,3379,0.030908,75,1,0.007939,"3652",6,0,0,0,"1","cluster0","n"
3381,3380,1,65,1,0.169288,"3750",4,0,0,0,"0","cluster0","n"
3382,3381,0.068197,56,0,0.375574,"3700",10,0,1,0,"2","cluster0","n"
3383,3382,0.977767,32,0,0.453859,"6750",3,0,1,0,"2","cluster0","n"
3384,3383,0.743835,49,0,0.446723,"6193",9,0,1,0,"2","cluster0","n"
3385,3384,0.007483,39,0,0.239876,"9333",9,0,1,0,"2","cluster0","n"
3386,3385,0.999821,41,0,0.456909,"5000",6,0,2,0,"3","cluster0","n"
3387,3386,0.031531,36,0,0.290464,"8000",11,0,2,0,"2","cluster0","n"
3388,3387,1,53,0,0,"6495",0,0,0,0,"0","cluster0","y"
3389,3388,0.001922,48,0,0.361089,"6172",6,0,1,0,"0","cluster0","n"
3390,3389,0.114044,74,0,2636,"?",14,0,3,0,"0","cluster0","n"
3391,3390,0.207379,67,0,66,"?",4,0,0,0,"0","cluster0","n"
3392,3391,0.259913,38,0,0.607422,"1023",3,0,0,0,"1","cluster0","n"
3393,3392,0.015511,85,0,5,"?",5,0,0,0,"0","cluster0","n"
3394,3393,0.634537,53,1,4985,"0",5,0,2,0,"3","cluster0","n"
3395,3394,0.052495,36,0,1112,"?",3,0,2,0,"?","cluster0","n"
3396,3395,0.012179,81,0,0.16196,"4000",5,0,2,0,"0","cluster0","n"
3397,3396,0.000658,42,0,0.230791,"3500",12,0,0,1,"0","cluster0","n"
3398,3397,0.37955,76,0,1322,"?",5,0,1,0,"1","cluster0","n"
3399,3398,0.315579,67,0,0.113314,"6000",6,0,0,0,"1","cluster0","n"
3400,3399,0.15318,43,0,0.262383,"10255",6,0,1,0,"1","cluster0","n"
3401,3400,1,45,0,0.357911,"4000",6,6,0,1,"2","cluster0","y"
3402,3401,1.290886,36,1,0.015379,"2600",3,0,0,0,"0","cluster0","n"
3403,3402,0.22283,47,0,0.555744,"7650",18,0,4,0,"2","cluster0","n"
3404,3403,0.952404,59,1,1921,"?",5,0,2,0,"0","cluster0","n"
3405,3404,0.127725,39,0,0.595674,"3328",9,0,1,0,"3","cluster0","n"
3406,3405,0.002733,67,0,0.000363,"8260",5,0,0,0,"0","cluster0","n"
3407,3406,0.001382,48,0,0.109241,"12000",8,0,1,0,"0","cluster0","n"
3408,3407,0.017055,80,0,0.098853,"10196",15,0,1,0,"0","cluster0","n"
3409,3408,0.770027,31,2,0.457159,"1738",10,0,1,0,"1","cluster0","n"
3410,3409,0.01362,57,1,0.004761,"10500",16,0,0,0,"0","cluster0","n"
3411,3410,0.169541,51,0,0.402092,"13001",23,0,7,0,"0","cluster0","n"
3412,3411,0.497524,44,0,0.37918,"9000",4,0,2,0,"2","cluster0","n"
3413,3412,0.510129,36,0,0.616967,"3500",4,0,1,0,"1","cluster0","n"
3414,3413,0.493769,57,2,0.372817,"6010",11,0,2,2,"2","cluster0","n"
3415,3414,0.016798,78,0,0.118123,"4325",4,0,1,0,"0","cluster0","n"
3416,3415,0.053762,28,0,0.00722,"3600",5,0,0,0,"0","cluster0","n"
3417,3416,0.834839,36,1,0.212616,"6800",10,1,0,3,"3","cluster0","y"
3418,3417,0.018886,33,0,3756,"?",2,0,1,0,"0","cluster0","n"
3419,3418,0.925591,49,0,0.85243,"3333",12,0,1,0,"0","cluster0","n"
3420,3419,0.166983,84,0,253,"?",7,0,0,0,"0","cluster0","n"
3421,3420,0.014246,80,2,517,"?",9,2,0,0,"?","cluster0","y"
3422,3421,0.984803,47,0,0.090695,"3395",6,0,0,0,"0","cluster0","n"
3423,3422,1,71,0,1664,"0",7,0,1,0,"0","cluster0","n"
3424,3423,0.271946,57,0,0.564302,"4750",9,0,2,0,"0","cluster0","n"
3425,3424,0.305489,71,0,0.314781,"6000",13,0,3,0,"0","cluster0","n"
3426,3425,0.30213,28,0,0.080901,"2397",6,0,0,0,"1","cluster0","n"
3427,3426,0,43,0,0.339629,"9000",2,0,1,0,"1","cluster0","n"
3428,3427,0.404801,56,0,0.038005,"110775",12,0,2,0,"0","cluster0","n"
3429,3428,0.049057,80,0,0.131502,"6189",6,0,1,0,"0","cluster0","n"
3430,3429,1,63,0,417,"?",0,2,0,0,"0","cluster0","n"
3431,3430,0.432811,55,1,0.274929,"60000",11,0,4,0,"0","cluster0","n"
3432,3431,1,75,0,2319,"?",9,0,1,0,"0","cluster0","n"
3433,3432,0.045608,36,0,0.431098,"7916",11,0,2,0,"0","cluster0","n"
3434,3433,0.026472,59,0,1351,"?",11,0,1,0,"0","cluster0","n"
3435,3434,0.200169,69,0,0.334944,"11177",24,0,2,0,"1","cluster0","n"
3436,3435,0.062534,28,0,0.589544,"898",5,0,0,0,"0","cluster0","n"
3437,3436,0.303232,45,0,83,"?",3,0,0,0,"?","cluster0","n"
3438,3437,0.033852,42,0,0.001481,"13500",3,0,0,0,"2","cluster0","n"
3439,3438,0.065597,40,0,0.064986,"4600",5,0,0,0,"0","cluster0","n"
3440,3439,0.812977,75,0,0.592154,"1350",8,0,1,0,"0","cluster0","n"
3441,3440,0.001877,64,0,0.190669,"4200",15,0,1,0,"0","cluster0","n"
3442,3441,0.718032,34,0,0.57044,"7083",9,0,2,0,"2","cluster0","n"
3443,3442,0.215082,75,0,0.018141,"4464",5,0,0,0,"0","cluster0","n"
3444,3443,0.45117,33,0,0.620374,"4917",5,0,2,0,"0","cluster0","n"
3445,3444,0.70978,56,0,0.360868,"4333",9,0,1,0,"0","cluster0","n"
3446,3445,0.322264,68,0,0.368798,"11024",14,0,2,0,"1","cluster0","n"
3447,3446,0.870475,47,0,0.359261,"7250",7,0,2,0,"0","cluster0","n"
3448,3447,0.039034,55,0,2043,"?",10,0,1,0,"1","cluster0","n"
3449,3448,0.000672,32,0,0.001,"3000",5,0,0,0,"0","cluster0","n"
3450,3449,0.316708,37,0,0.25,"623",3,0,0,0,"0","cluster0","n"
3451,3450,0.005,56,0,0.763874,"4666",20,0,2,0,"0","cluster0","n"
3452,3451,0.101089,64,1,2066,"?",9,0,2,0,"?","cluster0","n"
3453,3452,0.670282,38,0,0.462684,"10410",4,0,2,0,"2","cluster0","n"
3454,3453,0.291791,61,0,0.748556,"6060",6,0,2,0,"0","cluster0","n"
3455,3454,1,60,0,0.122325,"13970",3,0,1,0,"0","cluster0","n"
3456,3455,0.033743,55,0,0.192374,"7500",8,0,1,0,"0","cluster0","n"
3457,3456,0.08444,74,0,0.199428,"13643",29,0,1,0,"0","cluster0","n"
3458,3457,0.08184,65,0,719,"?",3,0,1,0,"0","cluster0","n"
3459,3458,0.841159,30,1,259,"?",3,1,0,0,"1","cluster0","y"
3460,3459,0.530961,51,2,0.151082,"2309",10,1,0,0,"0","cluster0","y"
3461,3460,0.315456,72,0,0.58021,"2000",8,0,1,0,"0","cluster0","n"
3462,3461,0.745739,63,3,0.724258,"4583",11,0,1,0,"0","cluster0","y"
3463,3462,0.044791,92,0,0.0012,"5000",1,0,0,0,"0","cluster0","n"
3464,3463,0.04223,55,0,0.198126,"6828",5,0,2,0,"0","cluster0","n"
3465,3464,0.337527,73,0,0.306972,"11000",17,0,2,0,"0","cluster0","n"
3466,3465,0.169396,35,0,0.19678,"558",2,0,0,0,"0","cluster0","n"
3467,3466,0.0012,64,0,0.689266,"2300",5,0,1,0,"1","cluster0","n"
3468,3467,1,40,0,0.006959,"4166",0,1,0,0,"3","cluster0","y"
3469,3468,0.053656,45,0,0.05454,"9790",9,0,0,0,"2","cluster0","n"
3470,3469,0.083526,33,0,0.128774,"5000",6,0,2,0,"0","cluster0","n"
3471,3470,0.673292,53,0,0.467997,"9170",11,0,2,0,"1","cluster0","n"
3472,3471,0.307547,59,0,3661,"?",7,0,1,0,"3","cluster0","n"
3473,3472,0.179906,31,0,0.495012,"3908",13,0,2,0,"0","cluster0","n"
3474,3473,0.254764,39,0,0.360161,"11666",7,0,1,0,"1","cluster0","n"
3475,3474,0,34,2,0.488061,"3140",9,0,1,0,"1","cluster0","n"
3476,3475,0,49,0,0.699763,"12649",12,0,3,0,"0","cluster0","n"
3477,3476,1,62,1,2110,"?",4,0,1,0,"0","cluster0","n"
3478,3477,0.4213,49,0,0.394252,"7167",19,0,1,0,"2","cluster0","n"
3479,3478,0.125391,54,0,0.27691,"11584",10,0,2,0,"0","cluster0","n"
3480,3479,0.151974,77,0,0.190809,"2001",3,0,0,0,"0","cluster0","n"
3481,3480,0.076192,70,0,0.006469,"3400",4,0,0,0,"0","cluster0","n"
3482,3481,0.164462,39,0,2797,"?",6,0,1,0,"0","cluster0","n"
3483,3482,0.007182,59,0,0.223449,"7334",12,0,2,0,"0","cluster0","n"
3484,3483,0.880622,60,1,0.36738,"10416",11,0,2,0,"0","cluster0","n"
3485,3484,0,58,0,0.145818,"5355",4,0,0,0,"1","cluster0","n"
3486,3485,0.191779,38,0,0.491754,"2000",8,0,1,0,"0","cluster0","n"
3487,3486,0.4018,58,0,0.347456,"5050",7,0,1,0,"0","cluster0","n"
3488,3487,0.543903,53,0,0.114359,"4651",8,0,0,0,"0","cluster0","n"
3489,3488,0.313247,30,0,0.11467,"6836",5,0,0,0,"1","cluster0","n"
3490,3489,0.708234,55,3,2459,"?",10,0,2,0,"0","cluster0","y"
3491,3490,0.881941,47,0,0.586716,"1625",6,1,0,0,"0","cluster0","n"
3492,3491,0.19044,53,1,0.070462,"67000",11,0,2,0,"2","cluster0","n"
3493,3492,0.342432,57,1,2874,"?",15,0,2,0,"0","cluster0","n"
3494,3493,0.024178,69,0,903,"?",7,0,1,0,"0","cluster0","n"
3495,3494,0.227326,53,0,0.082487,"11128",19,0,0,0,"0","cluster0","n"
3496,3495,0.030542,52,0,0.168788,"4478",3,0,1,0,"0","cluster0","n"
3497,3496,0.044562,59,0,1595,"0",7,0,1,0,"2","cluster0","n"
3498,3497,0.726013,48,0,1.101559,"2500",7,0,2,0,"1","cluster0","n"
3499,3498,0.082876,41,0,0.383936,"6000",14,0,2,0,"3","cluster0","n"
3500,3499,0.300283,58,0,3615,"?",13,0,2,1,"0","cluster0","n"
3501,3500,0.711238,40,2,0.57706,"8116",9,1,2,0,"1","cluster0","y"
3502,3501,0.147873,55,0,0.234692,"17000",11,0,2,0,"2","cluster0","n"
3503,3502,0.040807,29,0,0.285567,"5833",5,0,1,0,"0","cluster0","n"
3504,3503,0.028982,51,0,0.053596,"12500",5,0,0,0,"1","cluster0","n"
3505,3504,0.004407,46,0,0.289157,"3236",5,0,1,0,"2","cluster0","n"
3506,3505,0.096752,35,0,0.185302,"6000",23,0,0,0,"0","cluster0","n"
3507,3506,0.108636,48,0,5774,"?",9,0,5,0,"0","cluster0","n"
3508,3507,0.048748,57,0,0.070923,"6217",4,0,1,0,"0","cluster0","n"
3509,3508,0,26,0,0.08427,"533",1,2,0,0,"2","cluster0","y"
3510,3509,0.053176,64,0,1740,"?",11,0,1,0,"0","cluster0","n"
3511,3510,0.078474,31,2,0.268061,"12000",7,0,1,0,"0","cluster0","n"
3512,3511,0.145203,37,0,0.141222,"7250",4,0,0,0,"0","cluster0","n"
3513,3512,0.000133,41,0,0.429551,"5833",10,0,1,0,"2","cluster0","n"
3514,3513,0.300389,65,1,0.546342,"12083",21,0,2,0,"1","cluster0","n"
3515,3514,0.276694,40,1,0.680189,"7000",16,0,2,0,"1","cluster0","n"
3516,3515,0.038666,46,0,0.236617,"8667",9,0,1,0,"2","cluster0","n"
3517,3516,0.099069,67,0,1609,"?",8,0,1,0,"0","cluster0","n"
3518,3517,0.386864,41,0,0.829553,"6083",12,0,2,0,"0","cluster0","n"
3519,3518,0.475711,51,0,0.517495,"3800",7,0,1,0,"1","cluster0","n"
3520,3519,0.564996,51,0,0.346034,"1600",4,0,0,0,"0","cluster0","n"
3521,3520,0.974792,32,3,1.383846,"3800",11,0,3,0,"4","cluster0","y"
3522,3521,0.310492,56,0,0.193222,"4750",7,0,1,0,"0","cluster0","n"
3523,3522,0.055958,68,0,0.020392,"2500",6,0,0,0,"0","cluster0","n"
3524,3523,0.2456,42,0,0.926662,"8003",15,0,5,0,"3","cluster0","n"
3525,3524,0.167413,49,1,0.076581,"6750",10,0,0,0,"0","cluster0","n"
3526,3525,0,79,1,2,"?",6,0,0,0,"0","cluster0","n"
3527,3526,0.01425,66,0,0.015984,"1000",2,0,0,0,"0","cluster0","n"
3528,3527,0.532744,35,0,0.239035,"7500",12,0,2,0,"0","cluster0","n"
3529,3528,0.249558,59,0,2175,"?",9,0,1,0,"2","cluster0","n"
3530,3529,0,60,0,0.578962,"3583",7,0,1,0,"0","cluster0","n"
3531,3530,0.035999,89,0,0.288053,"1648",7,0,0,0,"0","cluster0","n"
3532,3531,0.052372,56,0,0.011134,"7184",2,0,0,0,"0","cluster0","n"
3533,3532,0.038381,50,0,0.15213,"6500",12,0,1,0,"0","cluster0","n"
3534,3533,0.441912,64,3,7582,"?",19,0,2,1,"0","cluster0","n"
3535,3534,0.262374,32,0,0.232442,"4000",8,0,0,0,"0","cluster0","n"
3536,3535,0.560878,50,0,834,"?",2,0,1,0,"1","cluster0","n"
3537,3536,0.613901,50,0,0.273157,"11000",8,0,2,0,"0","cluster0","n"
3538,3537,0.008635,61,0,0.152637,"6616",7,0,1,0,"0","cluster0","n"
3539,3538,0.110626,78,0,0.06509,"11583",8,0,0,0,"0","cluster0","n"
3540,3539,0.007035,66,0,0.057608,"5033",12,0,1,0,"0","cluster0","n"
3541,3540,0.004093,47,0,2018,"?",9,0,1,0,"0","cluster0","n"
3542,3541,0.166976,54,0,0.344814,"9900",6,0,2,0,"2","cluster0","n"
3543,3542,0.440775,72,0,0.250436,"4583",9,0,0,0,"2","cluster0","n"
3544,3543,0.123991,42,0,0.322534,"12500",6,0,2,0,"1","cluster0","n"
3545,3544,0,70,0,1.28268,"611",7,0,2,0,"0","cluster0","n"
3546,3545,0.067121,45,0,2555,"?",5,0,2,0,"0","cluster0","n"
3547,3546,0.972233,40,3,1.17995,"3600",10,1,4,1,"1","cluster0","y"
3548,3547,0.817085,58,1,0.194561,"5000",6,0,0,0,"0","cluster0","n"
3549,3548,0.006329,55,0,0.12431,"4166",3,0,0,0,"1","cluster0","n"
3550,3549,0.003324,73,0,0.002855,"1400",4,0,0,0,"0","cluster0","n"
3551,3550,0.064793,75,0,0.322903,"8500",15,0,3,0,"1","cluster0","n"
3552,3551,1,61,0,0.00142,"3520",1,0,0,0,"0","cluster0","n"
3553,3552,0.014999,49,0,0.780129,"1700",4,0,1,0,"0","cluster0","n"
3554,3553,0.00336,57,0,2473,"?",24,0,3,0,"0","cluster0","n"
3555,3554,0.175884,63,0,0.24341,"5500",11,0,1,0,"1","cluster0","n"
3556,3555,1,32,0,0,"3750",0,1,0,0,"3","cluster0","n"
3557,3556,0.307869,53,1,0.424598,"11000",6,0,3,0,"1","cluster0","n"
3558,3557,0.187004,50,0,0.587662,"4100",5,0,1,0,"0","cluster0","n"
3559,3558,0.133441,54,0,0.65157,"13600",8,0,3,0,"4","cluster0","n"
3560,3559,0,35,0,0.608821,"9000",8,0,3,0,"2","cluster0","n"
3561,3560,0.712165,52,0,0.219445,"4000",13,0,0,0,"0","cluster0","n"
3562,3561,0,54,0,0.180681,"8716",10,0,1,0,"0","cluster0","n"
3563,3562,0.292671,55,0,2642,"?",4,0,1,0,"3","cluster0","n"
3564,3563,0.096312,29,0,0.067418,"4167",6,0,0,0,"0","cluster0","n"
3565,3564,0.034465,50,0,0.37821,"4827",4,0,1,0,"0","cluster0","n"
3566,3565,0.099421,62,0,0.434565,"1000",8,0,0,0,"0","cluster0","n"
3567,3566,0.268524,67,1,0.865056,"2400",5,0,2,0,"1","cluster0","n"
3568,3567,0.034178,51,0,0.333521,"5333",12,0,1,0,"0","cluster0","n"
3569,3568,0.03289,37,0,0.144143,"6000",8,0,1,0,"1","cluster0","n"
3570,3569,0.298774,32,0,0.393677,"3700",11,0,0,0,"0","cluster0","n"
3571,3570,0.228348,77,0,0.514638,"6250",21,0,1,0,"0","cluster0","n"
3572,3571,0,55,0,1178,"?",19,0,1,0,"0","cluster0","n"
3573,3572,0.170732,64,0,0.164968,"4315",4,0,1,0,"3","cluster0","n"
3574,3573,0.126263,40,0,0.682219,"14166",10,0,2,0,"2","cluster0","n"
3575,3574,0.947817,70,0,4471,"?",10,0,1,0,"0","cluster0","n"
3576,3575,0.457662,88,0,0.300207,"3873",18,0,0,0,"0","cluster0","n"
3577,3576,0,37,0,0.091171,"17000",2,0,1,0,"0","cluster0","n"
3578,3577,0.022098,63,0,0.242501,"7500",17,0,2,0,"0","cluster0","n"
3579,3578,0.020315,47,0,0.182745,"10500",17,0,1,0,"0","cluster0","n"
3580,3579,0.801448,64,0,3259,"?",10,0,0,0,"1","cluster0","n"
3581,3580,0.984611,51,1,0.103448,"4900",8,1,0,0,"0","cluster0","n"
3582,3581,1,61,3,0.597867,"4500",13,0,3,0,"2","cluster0","n"
3583,3582,0.093869,87,0,685,"?",5,0,1,0,"0","cluster0","n"
3584,3583,0.174794,90,0,0.422004,"2544",5,0,1,0,"0","cluster0","n"
3585,3584,0.020887,41,1,1.000666,"1500",5,0,1,0,"0","cluster0","n"
3586,3585,0.145503,58,0,0.425414,"3800",15,0,1,0,"0","cluster0","n"
3587,3586,0,38,0,0.828021,"8000",9,0,3,0,"3","cluster0","n"
3588,3587,0.015537,67,0,0.155538,"2500",4,0,0,0,"0","cluster0","n"
3589,3588,0.08851,29,0,2816,"?",6,0,2,0,"0","cluster0","n"
3590,3589,0.465622,32,0,0.306154,"3850",5,0,0,0,"2","cluster0","n"
3591,3590,0.002986,72,0,1271,"?",9,0,0,0,"0","cluster0","n"
3592,3591,0.07854,37,0,0.127343,"4640",4,0,0,0,"2","cluster0","n"
3593,3592,0.018899,62,1,1517,"?",5,0,2,0,"0","cluster0","y"
3594,3593,0.001069,43,0,1.361919,"5876",13,0,6,0,"4","cluster0","n"
3595,3594,0.273377,29,0,587,"?",8,0,0,0,"0","cluster0","n"
3596,3595,0.597964,35,0,0.474338,"1850",7,0,0,0,"2","cluster0","n"
3597,3596,0.955475,31,0,0.563641,"7557",17,0,2,0,"2","cluster0","n"
3598,3597,0.225103,47,0,0.331959,"8000",17,0,1,0,"0","cluster0","n"
3599,3598,0.000222,44,0,0.22862,"19831",10,0,1,0,"2","cluster0","n"
3600,3599,0.098956,57,0,0.01721,"8250",2,0,0,0,"0","cluster0","n"
3601,3600,0.031398,47,0,0.062149,"10683",3,0,1,0,"1","cluster0","n"
3602,3601,0.750904,30,1,0.120606,"6400",6,1,0,0,"0","cluster0","y"
3603,3602,0.004,70,0,0.169479,"8000",8,0,1,0,"1","cluster0","n"
3604,3603,0.046415,55,0,724,"0",6,0,0,0,"0","cluster0","n"
3605,3604,0.356551,41,0,0.031242,"4000",2,0,0,0,"2","cluster0","n"
3606,3605,0.826128,36,0,0.075321,"6000",3,0,0,1,"0","cluster0","n"
3607,3606,1,87,0,0.011423,"2100",5,0,0,0,"0","cluster0","n"
3608,3607,0.051547,45,0,0.511098,"3333",4,0,1,0,"1","cluster0","n"
3609,3608,0.867456,58,0,0.784253,"5816",12,0,3,0,"0","cluster0","n"
3610,3609,0.144309,24,0,0.006844,"3652",4,0,0,0,"0","cluster0","n"
3611,3610,0.219836,69,3,0.516919,"12500",8,0,3,0,"1","cluster0","n"
3612,3611,0.04319,71,0,1783,"?",10,0,1,0,"1","cluster0","n"
3613,3612,0.402666,44,0,0.145366,"7800",9,0,0,0,"0","cluster0","n"
3614,3613,0,41,0,0.310336,"7623",7,0,2,0,"2","cluster0","n"
3615,3614,0.000465,50,1,0.172056,"4916",4,0,1,0,"0","cluster0","n"
3616,3615,0.015882,53,0,0.106305,"4900",6,0,1,0,"1","cluster0","n"
3617,3616,0.316715,83,0,0.423288,"2000",5,0,0,0,"0","cluster0","n"
3618,3617,0.001818,72,0,1544,"?",8,0,1,0,"0","cluster0","n"
3619,3618,0.036455,49,0,0.085077,"25000",7,0,1,0,"0","cluster0","n"
3620,3619,0.010351,55,0,29,"?",6,0,0,0,"?","cluster0","n"
3621,3620,0.013996,78,0,0.002417,"3309",3,0,0,0,"0","cluster0","n"
3622,3621,0.062121,56,0,0.284084,"21116",12,0,3,0,"2","cluster0","n"
3623,3622,0.573024,56,7,0.394758,"4921",14,0,1,0,"0","cluster0","y"
3624,3623,0.581681,48,0,0.807163,"6533",10,0,2,0,"0","cluster0","n"
3625,3624,0.108719,40,0,0.20598,"10500",17,0,1,0,"0","cluster0","n"
3626,3625,0.046296,89,0,791,"?",4,0,1,0,"0","cluster0","n"
3627,3626,0.196727,39,0,2225,"?",11,0,2,0,"0","cluster0","n"
3628,3627,0.819552,48,0,0.421583,"8033",13,0,1,0,"2","cluster0","n"
3629,3628,0.037132,54,3,1085,"?",9,0,2,0,"0","cluster0","n"
3630,3629,0.091747,64,0,2196,"?",10,0,1,0,"0","cluster0","n"
3631,3630,0.603413,54,1,0.963929,"2300",7,0,1,1,"0","cluster0","n"
3632,3631,0.552991,46,1,0.109875,"8900",11,0,0,0,"0","cluster0","n"
3633,3632,0.090272,50,0,0.362469,"10124",20,0,3,1,"2","cluster0","n"
3634,3633,0.187666,43,0,0.546101,"4500",15,0,1,0,"2","cluster0","n"
3635,3634,0.045909,40,0,0.15184,"17333",6,0,1,0,"1","cluster0","n"
3636,3635,0.0042,59,0,521,"?",5,0,1,0,"0","cluster0","n"
3637,3636,0.533133,73,0,245,"?",10,0,0,0,"?","cluster0","n"
3638,3637,0.022891,64,0,77,"?",3,0,0,0,"0","cluster0","n"
3639,3638,0.887155,64,1,0.628613,"5500",12,0,2,0,"3","cluster0","n"
3640,3639,0.253194,41,0,650,"?",7,0,0,1,"0","cluster0","y"
3641,3640,0.004857,45,0,0.413054,"14600",15,0,3,0,"0","cluster0","n"
3642,3641,0.009554,63,0,0.000567,"8815",3,0,0,0,"0","cluster0","n"
3643,3642,0.052485,63,0,1930,"?",9,0,1,0,"?","cluster0","n"
3644,3643,0.127567,31,1,0.016921,"4195",3,0,0,0,"0","cluster0","n"
3645,3644,0.192013,75,0,2135,"?",18,0,2,0,"1","cluster0","n"
3646,3645,0,64,1,0.446996,"7923",14,0,2,0,"2","cluster0","n"
3647,3646,0.334479,38,0,0.18713,"5749",10,0,0,0,"0","cluster0","n"
3648,3647,0.136917,76,0,0.210581,"1927",14,0,0,0,"0","cluster0","n"
3649,3648,0.057925,82,0,45,"?",10,0,0,0,"?","cluster0","n"
3650,3649,0.011743,81,0,0.103267,"12917",15,0,1,0,"0","cluster0","n"
3651,3650,0.087263,41,0,0.351003,"5583",10,0,1,0,"3","cluster0","n"
3652,3651,1,33,0,0.79107,"3000",7,0,2,0,"1","cluster0","y"
3653,3652,0.991424,40,6,0.892328,"5200",9,0,2,1,"0","cluster0","y"
3654,3653,0.109564,65,0,0.0096,"7916",5,0,0,0,"0","cluster0","n"
3655,3654,0.200574,57,2,0.392994,"5480",5,0,1,0,"3","cluster0","n"
3656,3655,0.949164,58,0,0.361269,"10750",6,0,2,0,"0","cluster0","n"
3657,3656,1,48,1,0.025096,"4183",1,2,0,0,"1","cluster0","n"
3658,3657,0.121472,51,0,4783,"?",12,0,1,0,"2","cluster0","n"
3659,3658,0,61,0,0,"?",4,0,0,0,"?","cluster0","n"
3660,3659,0.088353,67,0,872,"?",20,0,0,0,"0","cluster0","n"
3661,3660,0.137087,50,0,0.317102,"5092",8,0,1,0,"0","cluster0","n"
3662,3661,0.427267,45,0,1.067191,"3556",10,0,2,0,"0","cluster0","n"
3663,3662,0.382692,42,0,0.223111,"7000",5,0,0,0,"2","cluster0","n"
3664,3663,0.321611,32,0,0.413603,"6880",5,0,1,0,"0","cluster0","n"
3665,3664,0.298148,61,0,0.299518,"11000",21,0,3,0,"0","cluster0","y"
3666,3665,0.027999,64,0,1501,"?",14,0,1,0,"0","cluster0","n"
3667,3666,0.081304,51,0,0.416404,"5400",12,0,1,0,"3","cluster0","n"
3668,3667,0.069947,52,0,0.41138,"4586",5,0,1,0,"0","cluster0","n"
3669,3668,0.667828,33,0,0.624865,"3691",6,0,1,0,"0","cluster0","n"
3670,3669,1.129353,57,1,0.031917,"5200",1,1,0,0,"1","cluster0","n"
3671,3670,0.013471,35,0,3260,"?",12,0,2,0,"0","cluster0","n"
3672,3671,0.165096,34,0,0.398375,"6400",9,0,0,0,"0","cluster0","n"
3673,3672,1,29,0,0,"?",0,0,0,0,"?","cluster0","n"
3674,3673,1,54,0,0,"?",2,0,0,0,"0","cluster0","n"
3675,3674,0.11843,56,1,0.2455,"12500",20,0,2,0,"1","cluster0","n"
3676,3675,1,67,0,36,"?",1,0,0,0,"0","cluster0","n"
3677,3676,1,40,0,0.51633,"4500",8,0,2,0,"1","cluster0","n"
3678,3677,1,47,1,0.130456,"4100",4,0,1,1,"2","cluster0","y"
3679,3678,0.014091,75,0,0.136033,"3851",5,0,1,0,"0","cluster0","n"
3680,3679,0.001687,80,0,0.206559,"5000",5,0,1,0,"0","cluster0","n"
3681,3680,0.013878,69,0,0.002662,"8265",11,0,0,0,"0","cluster0","n"
3682,3681,0.082217,61,0,0.765605,"784",13,0,1,0,"0","cluster0","n"
