,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
80974,0,0.030334514,58,0,0.592547713,3300.0,13,0,2,0,0.0
117283,0,0.067918421,52,0,0.155873283,10700.0,13,0,1,0,1.0
99667,0,0.395285343,52,0,2791.0,,13,0,1,0,3.0
23209,0,0.135045802,70,0,1.425628597,3300.0,11,0,1,0,0.0
12219,0,0.025923959,59,0,0.071414747,15500.0,13,0,1,0,1.0
32897,0,0.9999999,41,0,4322.0,,7,0,2,0,1.0
115182,0,0.034575406,35,0,0.174037253,8750.0,13,0,0,0,1.0
10553,0,0.100113459,72,0,0.055195584,4166.0,9,0,0,0,0.0
125103,0,0.229481343,63,0,0.352511007,13400.0,15,0,2,0,2.0
59353,0,0.075694676,69,0,0.295499801,7532.0,12,0,2,0,1.0
88084,0,0.0,49,0,0.415741822,6847.0,6,0,2,0,3.0
77907,0,0.608391608,26,0,0.006426276,2800.0,1,0,0,0,0.0
133925,0,0.013213391,79,0,0.335458068,8000.0,17,0,1,0,0.0
53655,0,0.007874803,92,0,0.001079914,8333.0,1,0,0,0,0.0
54845,0,0.9999999,28,0,0.043591566,4220.0,1,0,0,0,0.0
35719,1,0.026524717,83,0,0.016183986,3521.0,7,0,0,0,0.0
70227,0,0.586837126,67,1,0.19631611,14766.0,10,0,0,0,1.0
19506,0,0.9999999,33,0,0.006610744,18000.0,2,0,0,0,0.0
82265,0,0.252306716,53,0,0.35641641,8750.0,16,0,2,0,2.0
130875,0,0.229592792,48,0,0.477468522,3017.0,4,0,1,0,3.0
47478,0,0.043218476,58,0,41.0,,4,0,0,0,0.0
145938,0,0.9999999,64,0,0.157803718,2312.0,5,0,0,0,0.0
137827,0,0.0,79,0,0.000499938,8000.0,7,0,0,0,1.0
102704,0,0.083513319,39,0,0.017830362,6000.0,1,0,0,0,1.0
4269,0,0.293526993,65,0,0.150609081,5417.0,6,0,0,0,1.0
64222,0,0.0,47,0,0.0,,2,0,0,0,0.0
71922,0,0.025733021,67,0,0.252353701,10833.0,16,0,3,0,0.0
88690,0,0.01060758,48,0,0.037372664,16000.0,9,0,1,0,3.0
88002,0,0.086591341,50,0,25.0,,2,0,0,0,0.0
124119,0,0.0,70,0,1418.0,,11,0,1,0,0.0
61589,1,0.309945172,58,0,0.866426715,5000.0,13,0,2,0,0.0
81793,0,0.0,66,0,2137.0,,3,0,1,0,0.0
143734,0,0.114961457,63,0,5012.0,,13,0,3,0,0.0
38920,0,0.804543164,35,0,0.560981281,8600.0,12,0,2,0,1.0
52776,0,0.029610345,61,0,1844.0,,12,0,1,0,0.0
135803,0,0.229084335,47,0,0.476668074,9471.0,10,0,2,0,3.0
133212,0,0.074449077,50,0,4457.0,,13,0,5,0,0.0
33046,0,0.639145584,29,1,0.251874479,3600.0,4,0,0,0,0.0
51544,0,0.026615933,39,0,0.088536813,8583.0,9,0,0,0,2.0
79964,0,0.0,52,0,0.198520099,15000.0,3,0,1,0,1.0
27136,0,0.072221206,56,0,0.298696104,12500.0,13,0,2,0,0.0
72675,0,0.999922064,58,1,0.309233747,8782.0,4,0,1,1,4.0
16169,0,0.413364224,30,0,0.941352882,3000.0,7,0,1,0,0.0
59516,0,0.099580084,62,0,1478.0,,7,0,1,0,0.0
69846,0,0.386450555,66,0,101320.0,,12,0,0,0,0.0
113601,0,0.028815302,38,0,0.263164911,7500.0,4,0,2,0,0.0
32313,0,0.048422651,45,0,0.25715844,11000.0,12,0,3,0,5.0
112950,0,0.057136792,48,0,0.282904252,3456.0,20,0,2,0,0.0
2054,0,0.007363246,75,0,0.002999,3000.0,5,0,0,0,0.0
60458,0,0.334182184,51,0,0.493134249,7500.0,14,0,2,0,1.0
130696,0,0.0,42,0,0.314624717,7500.0,5,0,1,0,1.0
8278,0,0.100999954,40,0,0.492760922,7942.0,10,0,2,0,0.0
14529,0,0.092313986,70,0,0.14295082,9149.0,9,0,1,0,0.0
22753,0,0.019749013,31,0,0.681054066,2200.0,4,0,2,0,0.0
60914,0,0.808638272,32,1,0.362644853,4400.0,13,0,1,0,0.0
127691,0,0.070023667,46,0,3571.0,,15,0,1,0,3.0
57592,0,0.048617891,63,0,0.98996972,5283.0,13,0,4,0,0.0
132880,0,0.151489316,33,0,0.283659166,5421.0,11,0,0,0,0.0
53068,0,0.014217665,69,0,0.00293725,3744.0,2,0,0,0,0.0
16377,0,0.050122912,58,0,0.183379247,10889.0,6,0,1,0,1.0
74417,0,0.028998188,53,0,0.11098686,3576.0,5,0,0,0,0.0
4511,0,0.568320818,57,0,0.79273348,4100.0,7,0,3,0,0.0
5000,0,0.100263752,43,0,0.458429266,3908.0,23,0,0,0,0.0
112922,0,0.239576042,29,2,0.377339144,3900.0,10,0,2,0,0.0
111596,0,0.9999999,26,0,0.008132285,3688.0,4,0,0,0,0.0
10651,0,0.036132158,28,0,0.713721359,3796.0,6,0,1,0,0.0
58414,0,0.225179753,56,0,919.0,,6,0,2,0,0.0
39597,0,0.102932163,45,0,0.303965289,8296.0,4,0,1,0,1.0
48136,0,0.136200447,43,0,1504.0,,8,0,1,0,
148005,0,0.920950745,39,1,0.596202003,4791.0,9,0,1,0,4.0
138413,0,0.830033993,43,0,0.14735291,9500.0,5,0,0,0,0.0
15339,0,0.076039513,75,0,0.872625475,5000.0,11,0,3,0,0.0
142599,0,0.593306179,62,3,0.532123681,5400.0,12,0,1,0,0.0
129252,0,0.050647468,41,0,0.281059912,12000.0,8,0,2,0,2.0
106194,0,0.061526501,86,0,0.012548263,7251.0,7,0,0,0,0.0
56300,1,0.938053817,49,5,0.363858066,8200.0,9,2,2,0,1.0
973,0,0.527904017,67,0,486.0,,4,0,1,0,0.0
133073,0,0.268434295,36,0,0.042509427,2916.0,4,0,0,0,0.0
147599,0,0.077113902,75,0,0.295823398,13000.0,12,0,2,0,1.0
124181,0,0.9999999,44,98,0.0,,0,98,0,98,0.0
145927,0,0.417741317,36,0,0.465075155,7916.0,13,0,2,0,0.0
10260,0,0.0,49,0,0.281189219,10796.0,7,0,2,0,0.0
118060,0,0.022108655,67,0,3254.0,,7,0,3,0,0.0
104402,0,0.588243085,70,0,0.399504369,15333.0,8,0,1,0,0.0
134282,0,0.05277585,69,0,0.139791634,6430.0,9,0,1,0,1.0
140040,0,0.062372,36,0,1.046201232,5843.0,11,0,2,0,2.0
117425,0,0.021929522,68,0,9.0,,3,0,0,0,0.0
8151,0,0.056895884,50,0,0.159242371,2850.0,4,0,0,0,3.0
83466,0,0.066454077,62,1,0.346516469,8166.0,17,0,2,0,1.0
73999,0,0.032836103,76,1,0.703552708,5150.0,11,0,2,0,0.0
70593,0,0.074725488,67,0,0.329066107,4764.0,19,0,1,0,1.0
32250,0,0.571342552,47,0,0.31824545,15000.0,16,0,2,0,2.0
146212,0,0.097988109,52,0,0.249820917,5583.0,11,0,1,0,1.0
21323,0,0.115594862,42,0,0.258883249,4333.0,11,0,2,0,0.0
80925,1,0.010907108,47,4,0.21575748,12666.0,9,2,1,2,1.0
149994,0,0.9999999,22,0,0.0,820.0,1,0,0,0,0.0
48870,0,0.290516397,28,0,566.0,,4,0,0,0,0.0
73038,0,0.786858202,57,0,0.606494221,5450.0,14,0,1,0,1.0
43601,0,0.126743438,32,0,0.437802568,4750.0,6,0,2,0,0.0
95637,0,0.14337142,41,0,966.0,,7,0,0,0,2.0
42764,0,0.070136751,47,0,0.138300405,4200.0,11,0,1,0,1.0
63642,0,0.149449728,50,0,0.019433985,8232.0,7,0,0,0,2.0
104314,0,0.294391656,52,1,0.363021074,6500.0,17,1,1,0,0.0
74179,0,0.957680773,60,2,0.379888268,3400.0,11,0,1,0,0.0
102888,0,0.265309434,62,0,0.447967373,7600.0,14,0,2,0,1.0
20876,0,0.780679519,43,0,1.864003312,4830.0,7,0,4,0,0.0
73535,0,0.319931211,67,1,0.391288697,8333.0,16,0,2,0,0.0
109855,0,0.347836063,60,0,0.493264004,4230.0,9,0,1,0,1.0
72223,0,0.015139242,35,1,0.44073122,3500.0,10,0,1,0,3.0
15015,0,0.9999999,82,0,0.0,2443.0,1,0,0,0,1.0
6811,0,0.100147496,68,0,0.042841842,2800.0,2,0,0,0,0.0
54824,0,0.0,43,0,0.346295323,5708.0,3,0,2,0,1.0
144044,0,0.488868151,33,0,0.748878924,1560.0,4,0,1,0,0.0
68076,0,0.9999999,54,3,0.038341507,4485.0,5,0,0,1,1.0
24084,0,0.029936745,50,0,0.007117438,5900.0,8,0,0,0,1.0
81903,0,0.0,63,0,0.0,5335.0,4,0,0,0,0.0
35130,0,0.715857991,60,0,1.474127839,4270.0,8,0,2,0,0.0
27893,0,0.0,59,0,0.0,,2,0,0,0,0.0
45785,0,0.152133465,49,0,0.296296296,7802.0,22,0,0,0,1.0
125307,0,0.005367306,56,0,2921.0,,13,0,3,0,0.0
132908,0,0.593578624,55,0,0.770939791,4500.0,14,0,1,0,0.0
16755,0,0.250341997,44,0,0.86825054,12500.0,7,0,7,0,1.0
5690,1,0.530342645,37,0,0.365735953,2900.0,6,0,1,0,1.0
116831,0,0.012438117,50,1,2153.0,,6,0,1,0,0.0
36022,0,0.922498668,56,0,4581.0,,24,0,1,0,0.0
44250,0,0.916304046,48,3,2.324797002,1600.0,10,0,2,0,2.0
88457,0,0.0,72,0,0.195631825,3204.0,6,0,1,0,0.0
130610,0,0.027014553,64,0,0.007330076,4501.0,5,0,0,0,1.0
130548,1,0.0,67,0,4623.0,,9,0,3,0,0.0
46762,0,0.03009699,31,0,0.412058732,3200.0,7,0,1,0,0.0
145008,0,0.297076954,56,0,0.349332126,8833.0,9,0,1,0,2.0
98880,0,0.014479807,59,0,0.734947789,4500.0,14,0,3,0,1.0
51217,0,0.176677418,72,0,0.230621469,8849.0,16,0,1,0,1.0
19159,0,0.865377706,61,0,1.333410245,4333.0,11,0,1,0,0.0
97267,0,0.010891581,68,0,0.446158241,3500.0,8,0,1,0,0.0
139042,0,0.062820892,51,0,2094.0,,6,0,3,0,0.0
36019,0,0.176693311,52,0,0.237524593,5590.0,11,0,0,0,0.0
51934,0,0.038969202,57,0,0.233784747,5611.0,4,0,1,0,0.0
149831,0,0.0,43,1,0.174813246,17000.0,10,0,1,0,1.0
3342,0,0.027875409,46,0,0.7296967,9000.0,8,0,2,0,2.0
137193,0,0.412369225,47,0,0.359104239,3750.0,4,0,1,0,1.0
24831,0,0.167879102,52,0,0.812062646,3000.0,10,0,2,0,0.0
50528,1,0.9999999,26,98,0.0,674.0,0,98,0,98,1.0
44232,0,0.9999999,71,0,0.001289491,1550.0,6,0,0,0,0.0
112494,0,0.031455838,67,0,0.226351351,8583.0,4,0,1,0,0.0
54488,0,0.402024265,54,0,0.706083976,3500.0,11,0,1,0,2.0
73012,0,0.51089782,67,0,0.046761047,2330.0,5,0,0,0,0.0
44900,1,0.936319945,50,0,2280.0,,8,0,1,0,
1560,0,0.973447395,42,0,0.468198992,3175.0,9,0,1,0,0.0
49599,0,0.098543781,36,0,0.315557926,7500.0,10,0,2,0,3.0
83852,0,0.0,80,0,0.0,9314.0,8,0,0,0,0.0
65167,1,0.110755698,70,2,0.237712022,8076.0,10,0,1,0,1.0
83588,0,0.303966226,67,0,560.0,,3,0,0,0,0.0
73346,0,0.016196761,34,0,0.396901073,3355.0,5,0,1,0,0.0
47446,1,0.165743984,38,0,0.599612027,5154.0,4,0,2,0,2.0
59936,0,0.050671204,52,1,0.312157054,8200.0,12,0,2,0,2.0
82958,0,0.695138241,61,0,2349.0,,14,0,1,0,0.0
104302,0,0.001426534,44,1,1013.0,,5,0,1,0,0.0
141979,0,0.610530993,33,0,0.318068193,10000.0,7,0,2,0,3.0
71356,1,0.078434773,42,0,0.250249917,3000.0,6,0,0,0,0.0
67093,0,0.088794069,55,0,0.367232402,14788.0,13,0,2,0,2.0
27952,0,0.523375059,48,2,8370.0,,8,1,1,0,0.0
73778,0,0.9999999,51,0,0.0,,0,1,0,0,0.0
74811,0,0.085699685,80,0,1116.0,,13,0,1,0,0.0
81417,0,0.767440928,49,1,1.209263259,8333.0,16,0,3,0,2.0
127607,0,0.0,52,1,0.0,,3,0,0,0,0.0
10489,0,0.070877165,71,0,1.201426025,560.0,7,0,1,0,0.0
133803,0,0.621072317,38,0,0.86357404,4375.0,7,0,1,0,0.0
49594,0,0.9999999,58,0,0.010057471,1391.0,1,0,0,0,0.0
30096,0,0.116198212,47,0,1688.0,,10,0,1,0,0.0
36908,0,0.013923261,59,0,0.537395749,7433.0,6,0,2,0,0.0
135092,0,0.259912527,67,0,1295.0,,11,0,1,0,0.0
122407,0,0.01262102,60,0,18.0,,4,0,0,0,0.0
71636,0,0.038978864,78,1,0.006911779,10416.0,8,0,0,0,1.0
142993,0,0.74342886,69,0,0.213696994,25114.0,17,0,2,0,0.0
120775,1,0.918630086,62,1,0.984992275,4530.0,13,1,2,0,0.0
58762,0,0.006719462,24,0,2.0,,1,0,0,0,
21733,0,0.9999999,28,0,251.0,0.0,0,4,0,0,0.0
58571,0,0.0,31,1,0.421263123,6000.0,5,0,1,1,1.0
115642,0,0.191074796,31,0,0.097161136,2500.0,4,0,0,0,0.0
18103,0,0.026015418,80,0,0.00668495,5833.0,7,0,0,0,0.0
24707,0,0.9999999,28,0,691.0,,1,0,0,0,0.0
120938,0,0.009202383,55,0,0.004619908,16666.0,14,0,0,0,3.0
17791,0,0.469506099,33,0,0.306620209,4591.0,4,0,1,0,3.0
73941,0,0.137376372,30,0,0.820051414,3500.0,28,0,1,0,0.0
133332,0,0.75927898,54,0,2933.0,,7,0,1,0,2.0
47008,0,0.857495576,45,2,0.399340274,9700.0,13,0,1,0,2.0
34773,0,0.0,51,0,0.318997792,10416.0,6,0,3,0,2.0
1721,0,0.003574848,70,0,0.410062479,6081.0,15,0,1,0,0.0
58328,0,0.02907369,56,0,0.281122777,4666.0,7,0,1,0,0.0
138131,0,0.136865175,37,0,0.243214756,3794.0,11,0,0,0,0.0
65690,0,0.020934809,36,0,1990.0,,6,0,1,0,
66466,0,0.029612948,62,0,0.61993298,9250.0,5,0,2,0,0.0
73505,1,0.9999999,62,0,49.0,,1,1,0,0,1.0
2161,0,0.710783147,67,1,1102.0,,6,0,1,0,
61800,0,0.060146102,49,1,0.49991357,5784.0,11,0,1,0,0.0
126741,0,0.148514059,50,0,0.417429675,9064.0,8,0,2,0,3.0
54400,0,0.096062341,53,0,445.0,,8,0,0,0,0.0
85994,0,0.047559813,51,0,0.21318328,9329.0,8,0,1,0,4.0
25645,0,0.134996625,33,0,2585.0,,10,0,2,0,0.0
56942,0,0.272103039,56,0,0.517236233,6700.0,13,0,2,0,1.0
142701,0,0.026332602,73,0,0.00271581,10309.0,7,0,0,0,0.0
130563,0,0.9999999,25,0,475.0,,4,0,0,0,0.0
18338,0,0.427487759,32,0,0.38531848,3500.0,3,0,2,0,0.0
136060,0,0.073505548,44,0,0.193941778,5083.0,4,0,1,0,0.0
101653,0,0.07501927,73,0,0.021948524,6332.0,14,0,0,0,0.0
129466,1,0.546308676,36,0,1.178397579,7600.0,12,0,4,0,0.0
56737,0,0.871692771,63,0,0.070238095,4199.0,2,0,0,0,0.0
95328,1,0.9999999,25,0,14.0,,0,0,0,1,
144617,0,0.694457551,41,0,0.458885279,4000.0,10,0,2,0,2.0
92871,0,0.018203069,78,0,240.0,,6,0,0,0,0.0
113739,0,1.034207526,50,0,0.10892659,6306.0,3,0,0,0,5.0
88183,0,0.0,51,0,0.202056996,14000.0,8,0,2,0,4.0
114782,0,0.9999999,66,0,579.0,0.0,8,0,0,0,0.0
33938,0,0.9999999,31,0,0.226406323,2150.0,1,0,0,0,0.0
134769,0,0.294570908,50,2,0.036392721,5000.0,8,0,0,0,0.0
77951,0,0.080375732,64,0,0.162697035,14400.0,12,0,1,0,1.0
101380,0,0.9999999,32,0,0.005175983,1931.0,0,0,0,0,0.0
13957,0,0.243683277,32,0,0.049323938,5250.0,2,0,0,0,1.0
17778,0,0.377035133,37,1,0.017992803,2500.0,4,0,0,0,2.0
15867,0,0.0,82,0,556.0,,6,0,1,0,1.0
32000,1,0.0,43,0,0.0,,11,0,0,0,0.0
61026,0,0.077598758,53,0,0.29458811,3750.0,16,0,1,0,1.0
9750,0,0.0,33,1,425.0,,5,0,0,0,3.0
8159,0,0.9999999,56,2,0.23072905,13400.0,3,1,2,1,2.0
18787,0,0.031912349,42,0,0.484383053,9700.0,12,0,2,0,1.0
149058,0,0.000559978,77,0,2448.0,,7,0,2,0,0.0
78548,0,0.049956969,52,0,1637.0,,7,0,1,0,1.0
60204,0,0.027997565,49,0,2472.0,,11,0,2,0,0.0
29709,0,0.039176924,53,1,0.361047411,18750.0,16,0,3,0,3.0
119049,0,0.001200613,64,0,2.0,,10,0,0,0,0.0
116900,0,0.019836408,68,0,0.22191938,6970.0,14,0,1,0,0.0
39271,0,0.305438811,61,0,0.306210017,12817.0,8,0,3,0,0.0
85363,0,0.117352948,70,0,1937.0,,4,0,1,0,0.0
124105,0,0.027880713,42,0,0.291555556,4499.0,4,0,1,0,2.0
83815,0,0.026685943,48,0,27.0,,4,0,0,0,0.0
36269,0,0.022964725,67,0,0.187138795,10900.0,8,0,1,0,0.0
238,0,0.06037487,42,0,0.578676723,5833.0,17,0,2,0,2.0
13969,0,0.9999999,44,0,0.752301987,24000.0,11,0,5,0,0.0
144015,0,0.025870768,63,0,25.0,,3,0,0,0,0.0
55898,0,0.628122769,42,0,0.628071637,2400.0,4,0,1,0,3.0
8762,0,0.284680557,72,0,234.0,,3,0,0,0,0.0
116125,0,0.139479141,36,0,0.354914656,5096.0,15,0,2,0,2.0
34764,0,0.0,49,0,722.0,,3,0,1,0,0.0
31087,0,0.387970719,48,0,0.30180439,8700.0,10,0,3,0,2.0
117580,0,0.401014018,36,0,0.078264927,45000.0,19,0,0,0,1.0
71615,0,0.012926001,73,0,0.00999643,2800.0,6,0,0,0,0.0
130681,0,0.0,39,0,0.340191388,8359.0,13,0,2,0,0.0
99728,1,0.563301449,35,0,0.995856602,5550.0,22,0,2,0,2.0
143064,0,0.034369522,48,0,0.435831358,9700.0,13,0,3,0,2.0
56243,1,0.146731947,51,1,0.767842053,13016.0,35,0,4,0,3.0
87597,0,0.923803018,35,0,4577.0,,13,0,2,0,0.0
28751,0,0.139603364,74,0,1.158590308,1588.0,12,0,1,0,0.0
100720,0,0.0,40,0,0.09481753,6000.0,8,0,0,0,2.0
58814,0,0.9999999,43,0,0.06107368,4600.0,5,0,0,0,0.0
59027,0,0.072497615,63,0,0.450336883,4600.0,4,0,1,0,0.0
132210,0,0.129786655,49,0,0.469348491,22869.0,31,0,3,0,5.0
72084,0,0.070140186,59,0,3108.0,,7,0,2,0,
76797,0,0.026402737,90,0,26.0,,2,0,0,0,0.0
50913,0,0.0,57,0,0.483712354,4880.0,6,0,1,0,1.0
16997,0,1.083832335,27,2,0.56217513,2500.0,5,0,1,0,4.0
41980,0,0.0,73,0,0.251902701,6700.0,7,0,1,0,0.0
59338,0,0.836405252,69,1,0.424981245,5331.0,7,1,1,1,0.0
72159,0,0.134837139,50,0,0.17256034,12470.0,8,0,2,0,3.0
128943,1,0.029580868,67,0,0.282114907,15716.0,4,1,1,0,0.0
29652,0,0.087111797,43,0,1.724647194,3046.0,10,0,2,0,1.0
72868,0,0.710893793,40,0,0.196560688,5000.0,6,0,0,0,0.0
105907,0,1.027841053,47,1,0.253960929,6500.0,8,1,1,0,1.0
79887,0,0.275838185,48,0,0.482129468,4000.0,7,0,2,0,0.0
125181,0,0.168826405,62,0,0.313863546,10083.0,13,0,1,0,0.0
122506,0,0.0,87,0,0.188531712,1150.0,6,0,0,0,0.0
127346,0,0.40067278,35,1,0.318018018,5549.0,6,0,1,0,1.0
112222,0,0.061497205,62,0,94.0,,2,0,0,0,
26582,0,0.197995112,51,0,0.782789507,3125.0,10,0,1,0,1.0
76935,0,0.9999999,26,5,0.234382809,2000.0,6,1,0,0,0.0
14202,0,0.062513871,36,0,2068.0,0.0,7,0,2,0,7.0
144238,0,0.521947805,60,0,0.088252259,5200.0,8,0,0,0,1.0
132365,0,0.034753436,66,0,4845.0,,8,0,1,0,0.0
99010,0,0.0,35,0,0.424888187,3800.0,4,0,1,0,0.0
58852,1,0.269248215,54,0,1.485351465,10000.0,13,0,4,0,0.0
16047,0,0.570987044,49,0,0.445819049,6708.0,12,0,2,0,3.0
26526,0,0.131156284,58,0,0.4801263,5383.0,14,0,2,0,0.0
57520,0,0.053961608,75,0,0.192885829,8714.0,8,0,1,0,1.0
55097,0,0.761210955,41,0,0.974982982,5875.0,16,0,2,0,2.0
137841,0,0.9999999,22,98,0.0,,0,98,0,98,0.0
34324,0,0.121832427,74,0,0.018999519,8315.0,5,0,0,0,1.0
127159,0,0.04701018,62,0,1867.0,,7,0,1,0,0.0
101192,0,0.086783179,67,0,0.162515906,5500.0,10,0,1,0,0.0
28034,0,0.073237538,49,0,0.414717057,5000.0,9,0,1,0,0.0
34965,0,0.009788443,73,1,0.112222092,8500.0,7,0,1,0,0.0
146214,0,0.021442773,70,0,0.412521773,10333.0,18,0,3,0,0.0
117100,0,0.9999999,23,0,0.0,1000.0,1,0,0,0,0.0
64422,0,0.655534378,74,1,0.657516815,5500.0,10,0,2,0,0.0
16148,0,0.882941137,41,0,0.204738986,2700.0,3,0,0,0,3.0
47745,0,0.024323346,55,0,0.314662684,4016.0,7,0,2,0,0.0
3698,0,0.000291661,55,0,0.241921678,9345.0,11,0,2,0,1.0
102480,0,0.011219309,72,0,0.254395036,6768.0,10,0,1,0,0.0
27568,0,0.383866481,39,0,239.0,,2,0,0,0,0.0
126762,0,0.0,53,1,1773.0,,6,2,1,1,0.0
52246,0,0.001970126,80,0,0.089761723,9190.0,8,0,1,0,0.0
55384,1,0.411383105,29,0,0.802093245,1050.0,10,0,0,0,0.0
23093,0,0.265532626,48,0,2263.0,,4,0,1,0,0.0
13856,0,0.642506073,37,0,0.576440647,5500.0,10,0,1,0,0.0
26780,0,0.631551085,40,1,0.438829304,5500.0,9,0,1,1,2.0
33272,0,0.162401535,80,0,0.197429414,4745.0,11,0,1,0,0.0
10938,0,0.535946712,40,0,0.40399946,7400.0,12,0,1,0,3.0
1076,0,0.034754891,73,0,1627.0,,12,0,2,0,0.0
119613,0,0.0,32,1,0.034214619,4500.0,4,0,0,1,0.0
97440,0,0.106263067,35,0,0.221759259,2159.0,3,0,0,0,0.0
10815,0,0.682687821,49,0,3153.0,,7,0,2,0,3.0
67440,0,0.0,30,0,0.06306722,6500.0,3,0,0,1,3.0
60107,0,0.85952788,72,0,1.712619742,2400.0,16,0,1,0,0.0
89954,1,0.9999999,43,98,0.0,,0,98,0,98,0.0
22863,0,0.9999999,40,0,0.163729534,8000.0,5,0,2,0,2.0
19880,0,0.019525431,73,0,0.014569763,5833.0,5,0,0,0,0.0
13575,0,0.0,49,0,0.710252892,5100.0,7,0,2,1,1.0
141376,0,0.603666521,36,0,0.40177544,6082.0,6,0,2,0,1.0
109071,0,0.142659461,54,0,0.900549725,2000.0,10,0,1,0,0.0
61918,0,0.117610299,46,0,1112.0,,6,0,2,0,2.0
79925,0,0.9999999,58,2,2151.0,,8,0,2,2,0.0
65219,0,0.950814385,39,0,0.11278723,5700.0,5,0,0,0,1.0
55980,0,0.08238141,57,0,0.298570755,6366.0,11,0,1,0,2.0
143714,0,0.586110347,63,0,0.103736264,6824.0,5,0,0,0,0.0
76482,0,0.038492877,64,0,0.138822496,20500.0,7,0,1,0,2.0
115713,0,0.058664652,44,0,0.295182139,4254.0,12,0,2,0,1.0
88137,0,0.136698942,58,0,0.179301294,16000.0,16,0,2,0,0.0
10990,0,0.014518765,42,0,0.159140143,6000.0,3,0,1,0,0.0
38929,0,0.280374393,62,0,0.878901373,800.0,10,0,0,0,0.0
126619,0,0.9999999,33,0,1.066373451,2500.0,11,0,1,0,0.0
145267,0,0.97770223,57,0,3228.0,,5,0,1,0,0.0
93856,0,0.594897289,66,0,0.27876349,5466.0,9,0,1,0,0.0
67729,0,0.093863879,51,0,0.058914508,56250.0,11,0,2,0,4.0
81011,0,0.595400767,57,0,0.088259784,1200.0,2,0,0,0,0.0
143188,0,0.009477849,80,0,0.001475652,4065.0,2,0,0,0,0.0
119352,0,0.021512351,49,0,0.149974581,5900.0,7,0,1,0,2.0
85399,0,0.014133322,64,0,0.793650794,8000.0,7,0,2,0,2.0
65364,0,0.002556683,81,0,15.0,0.0,17,0,0,0,0.0
70506,0,0.015472056,40,0,0.37265094,2500.0,6,0,0,0,3.0
15747,0,0.413716691,56,0,2926.0,,13,0,1,0,0.0
21250,0,0.139715754,46,0,0.131449765,18333.0,4,0,1,0,2.0
5892,0,0.020310415,67,0,0.189691593,7100.0,11,0,2,0,2.0
80888,0,0.048047184,58,0,0.00379962,10000.0,8,0,0,0,2.0
91298,0,0.026401044,27,0,0.009560229,1568.0,3,0,0,0,0.0
8950,0,0.126397267,62,1,0.319749216,9250.0,8,0,1,0,0.0
42940,0,0.904641136,43,0,0.815211372,5416.0,16,0,1,0,1.0
129974,0,0.19225393,64,0,0.350264468,12855.0,8,0,1,0,1.0
145127,0,0.022809803,53,0,0.153367876,4824.0,9,0,1,0,0.0
14080,0,0.159204018,64,0,0.193251534,5541.0,14,0,1,0,0.0
116950,0,0.516840474,46,0,4.049476689,1050.0,9,0,3,0,3.0
100437,1,0.382059801,62,1,0.28260193,3212.0,4,0,1,2,0.0
31422,0,0.9999999,38,0,3655.0,,3,0,2,0,0.0
107458,1,0.9999999,40,1,0.092405653,6438.0,1,2,0,0,2.0
75838,0,0.700771969,42,0,3017.0,,8,0,2,0,2.0
123638,0,0.004223198,60,0,0.585980285,1825.0,8,0,1,0,0.0
11735,0,0.070335498,44,0,0.376208897,8271.0,12,0,3,0,2.0
5038,0,0.264963197,51,0,3554.0,,14,0,1,0,
43350,0,0.24663451,61,0,0.199781858,5500.0,10,0,1,0,0.0
47168,0,0.456154172,48,0,0.03124566,7200.0,1,0,0,0,2.0
38683,1,0.357240251,53,0,0.455006922,4333.0,4,0,1,0,3.0
132068,0,0.052617225,56,0,0.849670812,5467.0,7,0,2,0,0.0
38612,0,0.048625334,66,0,4715.0,,7,0,2,0,0.0
92262,0,0.128272674,40,1,0.695360429,5215.0,10,1,2,0,4.0
144901,0,0.0,64,0,2404.0,,6,0,1,0,0.0
16466,0,0.644694212,62,0,0.511142278,6416.0,11,0,2,0,0.0
78475,0,0.720219271,72,1,2100.0,,15,0,1,0,1.0
284,0,0.112855258,64,0,0.307576329,2652.0,6,0,1,0,0.0
80001,0,0.0,29,1,0.484848485,3530.0,3,0,1,0,0.0
85999,0,0.9999999,42,1,0.35370029,3796.0,2,0,1,0,1.0
78799,0,0.0,60,0,0.685428722,1900.0,7,0,1,0,0.0
48609,0,0.0,92,0,0.0,3538.0,7,0,0,0,0.0
44090,0,0.0,35,0,0.367501579,4750.0,9,0,1,0,1.0
132086,0,0.377560168,31,0,0.623109025,3833.0,5,0,1,0,3.0
87209,0,0.334884755,39,0,1.079297732,6834.0,14,0,2,0,2.0
60970,0,0.643359751,58,2,991.5,1.0,6,1,1,2,0.0
24907,0,0.9999999,49,1,0.186587908,8633.0,5,0,1,0,0.0
17545,0,0.036374318,29,0,0.006955766,9200.0,10,0,0,0,3.0
71074,0,0.013513348,85,0,0.01843318,1735.0,4,0,0,0,0.0
76835,0,0.450675129,61,0,0.118369679,10500.0,12,0,0,0,0.0
16719,0,0.019370351,44,0,0.228888329,11900.0,8,0,2,0,0.0
