,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
131412,0,0.060494001,62,0,0.445043356,8533.0,19,0,2,0,0.0
56853,0,0.632276926,42,1,0.521895621,5000.0,10,0,1,0,0.0
120442,0,0.258910063,40,0,4564.0,0.0,17,0,2,0,4.0
71271,0,0.089577756,63,0,0.064755738,10500.0,6,0,1,0,0.0
13833,0,0.188263701,57,0,0.193174955,9933.0,11,0,3,0,0.0
102376,0,0.002908826,31,1,0.530308711,8000.0,10,0,2,0,0.0
84366,0,0.038248068,50,1,0.010907851,8800.0,7,0,0,0,1.0
44327,0,0.00131572,58,0,0.000150932,13250.0,5,0,0,0,1.0
111440,0,0.000176209,54,0,0.395657763,7000.0,7,0,1,1,0.0
113102,0,0.13036156,66,0,0.008479322,12500.0,4,0,0,0,1.0
119311,0,0.037996027,56,0,0.555470102,5200.0,9,0,2,0,2.0
113749,0,0.004119118,57,0,1399.0,,11,0,1,0,0.0
65405,0,0.361703951,38,0,0.330098658,6182.0,11,0,1,0,0.0
97804,0,0.056292821,70,0,0.008997001,3000.0,5,0,0,0,0.0
125195,0,0.06041171,36,0,0.992003199,2500.0,13,0,2,0,1.0
20324,0,0.0,34,1,0.221769874,4666.0,4,0,0,0,0.0
54937,0,0.487548564,31,0,0.213221791,4900.0,7,0,1,0,0.0
33798,0,0.296737411,53,0,0.600173837,2300.0,9,0,1,0,1.0
71797,0,0.001302265,85,0,0.0,,3,0,0,0,
71381,1,0.9999999,37,1,0.01717826,3550.0,0,0,0,0,1.0
123392,0,0.0,53,0,297.0,0.0,2,0,0,0,3.0
115617,0,0.022460337,75,0,23.0,,5,0,1,0,0.0
48318,0,0.74123066,42,1,0.428085329,7640.0,8,0,1,0,2.0
134424,1,0.637450199,32,0,0.166731745,2560.0,2,1,0,0,0.0
5694,0,0.513238488,50,0,0.288095763,13616.0,9,0,2,0,1.0
5133,0,0.007546075,87,0,0.002777263,5400.0,7,0,0,0,0.0
46505,0,0.032539411,40,0,0.534032753,11723.0,18,0,2,0,4.0
121704,0,0.361570624,56,0,0.471149478,2200.0,5,0,3,0,0.0
79623,0,0.021316387,54,0,0.144965484,4200.0,11,0,1,0,2.0
111349,0,0.03347925,73,0,0.53205348,8750.0,11,0,2,0,0.0
83190,0,0.02563023,39,2,0.503592627,3200.0,5,0,2,0,2.0
63517,0,0.0029997,53,0,0.00922722,2600.0,2,0,0,0,0.0
111895,0,0.039761537,44,0,0.776805799,4000.0,23,0,4,0,2.0
92330,0,0.010330152,66,0,0.003246753,5235.0,6,0,0,0,0.0
115909,0,0.035697965,68,0,0.174159474,7762.0,9,0,1,0,0.0
65123,1,0.099520424,33,1,2.257722235,4240.0,10,0,3,0,0.0
57998,0,0.153753958,41,0,0.346324618,6080.0,5,0,2,0,1.0
117098,0,0.221506189,59,0,0.767497667,7500.0,13,0,2,0,0.0
78116,0,0.9999999,44,1,45.0,,2,0,0,0,0.0
10769,1,0.751198392,45,1,1944.0,,15,0,1,0,0.0
53139,0,0.9999999,24,0,0.0,2650.0,0,0,0,0,1.0
135035,0,0.0309271,61,2,2.70914311,9055.0,12,0,2,0,0.0
9697,0,0.087218514,51,0,0.366526695,5000.0,12,0,0,0,0.0
59843,0,0.108531291,61,0,1229.0,,5,0,1,0,
149163,0,0.015820834,82,0,6.0,,2,0,0,0,
103558,0,0.724411024,36,0,591.0,,5,0,0,0,
20714,0,0.9999999,30,0,0.00119952,2500.0,0,0,0,0,0.0
75700,1,0.638961776,30,0,0.564647096,1600.0,10,0,0,0,0.0
108271,0,0.9999999,44,0,0.0,0.0,1,0,0,0,0.0
143273,0,1.006655574,48,5,0.092700888,4616.0,4,2,0,0,1.0
11603,0,0.822971159,30,0,0.438326669,3250.0,9,0,0,0,0.0
8568,0,0.699032693,52,1,0.350630887,5626.0,11,0,2,0,2.0
22897,0,0.69186808,48,3,0.125587441,10000.0,7,0,0,0,2.0
136877,0,0.273414198,37,0,0.874446508,7000.0,10,0,2,0,0.0
70752,0,0.472849007,67,0,0.300560275,5532.0,7,0,2,0,0.0
1607,0,0.014088028,51,0,0.007997715,3500.0,6,0,0,0,1.0
70770,0,0.732664267,39,0,0.449589148,7666.0,16,0,1,0,1.0
87803,0,0.143347263,54,0,0.156821963,16827.0,16,0,1,0,1.0
72787,0,0.15145657,37,0,0.138972206,5000.0,10,0,0,0,0.0
76078,1,1.163210807,60,2,0.239082785,5930.0,8,1,1,1,0.0
124882,0,1.01233606,34,0,0.452007648,2614.0,10,0,1,0,0.0
91672,0,0.182831024,70,0,669.0,,4,0,0,0,
15689,0,0.989847716,64,0,0.080783843,5000.0,2,1,0,0,1.0
2559,0,0.046057815,69,0,0.002749656,8000.0,10,0,0,0,0.0
30487,0,0.31115972,52,0,0.376599312,11332.0,10,0,2,0,1.0
102093,0,0.041936689,66,0,388.0,,17,0,1,0,0.0
39137,0,0.000848459,97,0,0.000431593,2316.0,5,0,0,0,0.0
23542,0,0.526117872,71,0,0.713638081,5293.0,22,0,2,0,0.0
9320,0,0.9999999,28,0,0.288688411,1440.0,1,0,0,0,0.0
67265,0,0.236836259,44,1,0.326094612,8518.0,6,0,1,0,1.0
136287,0,0.23698249,53,0,0.18034038,13102.0,8,0,2,0,1.0
90339,1,0.9999999,35,2,0.109341728,10800.0,8,2,0,0,0.0
10129,0,0.0,77,0,0.18943147,4238.0,8,0,1,0,0.0
129923,1,0.133362741,25,0,99.0,,4,0,0,0,
146188,1,0.057206038,56,0,0.493456389,13218.0,10,0,5,0,1.0
59038,1,0.808881781,48,4,0.851642336,10959.0,23,2,2,2,3.0
118381,1,0.626672548,39,1,0.516138246,3500.0,8,0,2,0,4.0
40713,0,0.007848247,75,0,0.498800959,1667.0,7,0,1,0,0.0
29741,0,0.0,58,0,1241.0,,10,0,2,0,0.0
39788,0,0.076677799,63,0,0.195391414,6335.0,5,0,1,0,2.0
84961,1,1.140465004,51,5,0.042715534,15333.0,7,0,0,0,1.0
94927,0,0.010601996,76,0,23.0,,8,0,0,0,0.0
101172,0,0.184176237,47,0,0.843078461,2000.0,9,0,2,0,0.0
52897,0,0.022180474,58,0,0.142871732,19583.0,10,0,0,0,0.0
23883,0,0.02896057,54,0,0.164298495,9500.0,8,0,1,0,0.0
14373,0,0.423533613,37,1,0.184271909,3000.0,4,0,0,0,0.0
120703,0,0.412430642,37,0,0.26776,12499.0,11,0,1,0,3.0
20311,0,0.0239992,68,0,1763.0,,6,0,1,0,0.0
124756,0,0.103167394,54,0,0.20679743,11827.0,18,0,1,0,2.0
26597,0,0.025813921,63,0,0.354299218,5500.0,17,0,2,0,1.0
134264,1,1.031357236,30,0,685.0,,7,0,0,0,0.0
109262,0,0.069130129,53,0,0.244548138,10500.0,24,0,2,0,3.0
44774,0,1.033138123,28,0,0.171021378,1262.0,1,0,0,0,0.0
92713,0,0.9999999,32,1,0.270505462,5400.0,4,0,0,0,0.0
39952,0,0.059841964,72,0,0.005796158,15354.0,7,0,0,0,0.0
120563,0,0.009053784,76,0,0.007009346,2995.0,11,0,0,0,0.0
117503,0,0.035034473,51,0,0.443276503,7800.0,11,0,2,0,3.0
88974,0,0.448955104,31,0,0.13202344,2900.0,4,0,0,0,2.0
32416,0,0.176047389,44,1,0.527443379,4900.0,14,0,2,0,0.0
27548,0,0.9999999,24,0,150.0,,0,0,0,0,0.0
135101,0,0.0,64,0,0.036351098,30452.0,2,0,0,0,0.0
142904,0,0.9999999,60,0,0.0,2500.0,1,1,0,1,0.0
33156,0,0.631475805,48,0,0.282612092,6400.0,11,0,0,0,0.0
115211,0,0.787979795,76,0,0.711648113,14731.0,20,0,11,0,1.0
60111,0,1.460599334,62,4,2226.0,,7,0,2,2,0.0
44768,0,0.048198393,53,0,0.099105359,11512.0,7,0,1,0,1.0
71077,0,0.0,23,0,0.066622252,1500.0,4,0,0,0,0.0
105194,0,0.174533881,51,0,0.266357383,6250.0,7,0,1,0,3.0
146580,0,0.82128204,50,0,0.654678406,6700.0,15,0,1,0,1.0
137597,0,0.111643775,50,0,0.211052591,13100.0,6,0,1,0,5.0
115023,0,0.9999999,51,0,0.593834618,4800.0,8,0,2,0,2.0
147518,0,0.010812927,74,0,0.001041558,9600.0,8,0,0,0,0.0
146481,0,0.071602214,81,0,123.0,,6,0,0,0,0.0
54304,0,0.23669372,55,0,0.573030968,4100.0,8,0,2,0,1.0
145900,0,0.044090432,39,1,0.028438125,4500.0,26,0,0,0,1.0
1920,0,0.288158053,38,0,0.494088583,5666.0,5,0,2,0,1.0
47705,0,0.042276273,86,0,82.0,0.0,5,0,0,0,1.0
52308,0,0.539213508,29,0,0.496875781,4000.0,9,0,1,0,0.0
20051,0,0.969445576,74,0,1.205323194,1577.0,5,0,0,0,0.0
62237,0,0.9999999,27,0,13.0,,0,1,0,0,0.0
1435,0,0.0,53,0,1635.0,,6,0,1,0,2.0
63203,0,0.9999999,36,0,4142.0,,7,0,2,0,0.0
103370,0,0.036171133,69,0,0.462837838,3551.0,12,0,1,0,0.0
58868,0,0.12041137,47,0,0.054630247,1500.0,6,0,0,0,3.0
67186,0,0.298900367,71,0,0.015596881,1666.0,1,0,0,0,0.0
48212,0,0.239496317,57,0,0.272363664,13000.0,4,0,1,0,0.0
43252,0,0.369012134,46,0,5075.0,,11,0,1,0,2.0
118343,1,0.9999999,52,4,0.247944339,7904.0,13,2,1,1,0.0
13398,0,0.092086866,58,0,0.230282506,11220.0,10,0,1,0,1.0
74814,0,0.227354529,78,0,0.016577744,5247.0,6,0,0,0,0.0
33253,0,0.985894974,40,0,0.372116863,1950.0,5,0,0,0,2.0
81933,0,0.699516038,48,0,0.462338355,7500.0,6,0,2,0,2.0
45610,1,0.9999999,37,1,0.36031984,2000.0,10,0,0,1,0.0
149499,0,0.01903894,60,0,0.022819396,6660.0,10,0,0,0,0.0
140227,0,0.002942773,46,0,2856.0,,9,0,3,0,0.0
74880,0,0.535170197,46,0,0.871130031,2583.0,9,0,1,0,2.0
49931,0,0.335328725,55,0,0.363299694,10800.0,9,0,1,0,0.0
56110,0,0.017452959,50,0,5.0,,2,0,0,0,0.0
21400,0,0.11114927,47,0,0.29890848,13100.0,7,0,2,0,3.0
25347,0,0.013578161,56,0,0.378476641,5500.0,22,0,1,0,0.0
6330,0,0.190726976,47,0,0.104555818,25000.0,7,0,1,0,0.0
29105,0,0.587457187,81,0,0.133216696,4000.0,11,0,0,0,0.0
87311,0,0.00062263,61,0,0.0,8140.0,12,0,0,0,0.0
39158,0,1.487520799,35,3,0.069559668,4700.0,3,0,0,0,2.0
113283,0,0.362157595,63,0,0.861741039,4100.0,14,0,2,0,2.0
64427,0,0.9999999,69,0,0.705907173,2369.0,8,0,1,0,0.0
56770,0,0.227431727,48,1,0.202145215,6059.0,9,0,1,0,3.0
139949,0,0.64823451,46,0,1.374787053,1760.0,13,0,1,0,1.0
114249,0,0.401080392,43,0,0.431642089,4000.0,12,0,0,0,0.0
129288,0,0.155853524,69,0,0.297091782,7495.0,9,0,0,0,2.0
75663,0,0.967421457,44,1,0.346558877,9400.0,10,0,2,0,4.0
60277,1,0.00423517,54,0,0.405266284,5050.0,16,0,1,0,1.0
106840,0,0.0,74,0,0.546846665,4962.0,10,0,2,0,1.0
143880,0,0.996281145,68,0,0.338617349,4541.0,6,1,1,2,0.0
30732,0,0.033208778,89,0,0.009468701,1900.0,4,0,0,0,0.0
78306,0,0.020406581,82,0,30.0,,7,0,0,0,0.0
66308,0,0.378548796,47,1,0.382566933,27900.0,13,0,0,0,4.0
19425,0,0.039634562,55,0,0.523455524,3900.0,3,0,1,0,0.0
58338,0,0.991618263,55,1,0.594676596,7250.0,9,0,2,0,1.0
137651,0,0.158828963,63,0,1.025812753,7166.0,9,0,3,0,0.0
113023,0,0.9999999,59,1,0.004646713,7316.0,0,0,0,0,0.0
14189,0,0.425674198,58,0,0.531493701,5000.0,13,0,2,0,0.0
118802,0,0.291618064,36,0,0.252282467,16100.0,8,0,2,0,2.0
65038,1,0.0,33,1,0.096725819,4000.0,8,0,0,1,0.0
82522,0,0.026946869,30,0,0.737635706,1657.0,6,0,1,0,0.0
141070,0,0.141769902,49,0,0.041995579,9500.0,8,0,0,0,0.0
31358,0,0.323278796,48,0,0.48856183,6250.0,7,0,1,0,0.0
11133,0,0.088491151,30,0,1593.0,,5,0,2,0,0.0
41073,0,0.015152029,61,0,2970.0,,10,0,3,0,0.0
969,0,0.154955579,62,1,2446.0,,4,1,1,0,0.0
69131,0,0.149609193,63,0,0.390406396,1500.0,12,0,1,0,0.0
12500,0,0.470355433,53,0,0.419834903,8600.0,12,0,2,0,0.0
13148,0,0.002161316,60,0,0.000344768,5800.0,7,0,0,0,1.0
56470,0,0.196254699,53,1,0.354470151,3500.0,14,0,0,0,3.0
141742,0,0.103992724,74,2,0.403564609,6283.0,20,0,2,0,0.0
142792,0,0.530933333,48,1,0.296685955,1900.0,7,0,0,0,3.0
80894,0,0.195689513,45,0,0.616860308,3700.0,8,0,1,0,2.0
95867,0,0.048788805,69,0,0.249923266,13031.0,25,0,2,0,0.0
2257,0,0.051976021,79,0,0.164437136,22500.0,22,0,1,0,1.0
16359,0,0.547935029,48,0,4146.0,,4,0,1,0,0.0
132590,0,0.660909872,77,0,0.454628781,12000.0,9,0,1,0,0.0
16100,0,0.100722482,46,0,0.570928634,8000.0,4,0,2,0,0.0
93038,0,0.014981803,66,0,199.0,,6,0,0,0,0.0
146587,0,0.006099085,27,0,0.000560643,5350.0,3,0,0,0,1.0
148781,0,0.067612416,42,0,0.672179709,4050.0,8,0,1,0,2.0
76254,1,0.9999999,66,0,0.081653058,6000.0,1,1,1,1,2.0
18258,0,0.831893803,45,0,0.340238815,6950.0,10,0,0,0,2.0
147951,0,0.121235151,77,0,90.0,,2,0,0,0,0.0
119500,0,0.9999999,37,0,0.264150943,5511.0,3,0,1,0,1.0
75749,0,0.213256105,43,0,0.213612903,15499.0,10,0,2,0,2.0
41378,0,0.115094245,65,0,0.009198773,7500.0,3,0,1,0,1.0
82018,0,0.526523674,57,1,3818.0,,3,0,1,0,0.0
84161,0,0.883864021,29,1,0.55011839,3800.0,5,0,2,0,0.0
112535,0,0.058493115,80,0,563.0,,12,0,0,0,0.0
50887,0,0.207328074,65,0,0.634251756,3701.0,11,0,2,0,1.0
119694,0,0.794205794,31,1,0.985024958,600.0,9,1,0,0,0.0
115382,1,1.233397217,56,2,0.676834793,9932.0,10,0,4,0,2.0
135001,0,0.292682927,58,0,0.366480079,3036.0,7,0,1,0,1.0
94373,0,0.023086909,63,0,0.280130885,5500.0,9,0,2,0,0.0
122221,0,0.554386348,48,5,7731.0,,19,0,2,0,0.0
90323,0,0.363854538,69,0,0.250299976,4166.0,5,0,2,0,0.0
87437,0,0.059932334,53,0,0.432702661,6500.0,4,0,1,0,3.0
69840,0,0.416838138,57,0,0.646720547,6433.0,4,0,2,0,2.0
55318,0,0.063234064,47,0,0.200609446,3937.0,10,0,0,0,0.0
69267,0,0.996530966,62,0,0.33358396,3989.0,17,1,0,0,1.0
105790,0,0.062211442,57,0,491.0,,11,0,0,0,0.0
73956,0,0.036997945,87,0,19.0,,7,0,0,0,0.0
126380,0,0.812775719,59,0,0.616918257,3510.0,5,0,0,0,0.0
57158,0,0.896010946,29,1,0.199111769,1350.0,4,0,0,0,0.0
37686,0,0.0,27,0,0.233906437,2500.0,5,0,0,0,1.0
35485,0,0.0,47,0,0.0,2922.0,2,0,0,0,0.0
779,0,0.019415751,62,0,1203.0,,9,0,1,0,0.0
14077,0,0.026057191,54,0,912.0,,6,0,1,0,0.0
43287,0,0.076057106,69,0,199.0,1.0,6,0,0,0,0.0
29789,0,0.385490536,30,0,0.247250916,3000.0,4,0,0,0,0.0
43384,0,0.359693346,41,0,0.406332454,7200.0,7,0,2,0,1.0
133713,0,0.569184043,52,1,3233.0,,10,0,1,1,4.0
137026,0,0.0,48,0,0.250515955,6298.0,4,0,1,0,2.0
15310,1,0.957320557,43,0,4763.0,,11,0,2,0,0.0
51067,0,0.184569575,32,0,0.431389975,5625.0,7,0,1,0,0.0
16831,0,0.260653198,48,2,2614.0,,14,2,1,0,0.0
23779,0,0.015993395,48,0,0.544892279,9700.0,7,0,3,0,4.0
91687,0,0.008308264,51,0,0.459829247,9135.0,9,0,2,0,0.0
142926,0,0.935203703,35,0,0.279760025,3166.0,5,0,0,0,1.0
55206,0,0.03509883,47,0,0.413878327,5259.0,6,0,1,0,0.0
59599,0,0.260566231,60,0,0.320854947,16000.0,13,0,1,0,0.0
71158,0,0.517813083,58,0,5605.0,0.0,13,0,2,0,0.0
121561,0,0.014061516,76,0,0.003428327,9333.0,3,0,0,0,0.0
143471,0,0.143691442,33,0,0.170332902,8500.0,11,0,0,0,0.0
110722,0,0.439349377,30,0,1384.0,,8,0,2,0,0.0
127026,0,0.126658223,36,0,0.28969697,4949.0,4,0,1,0,2.0
45882,0,0.031498425,59,0,5542.0,,14,0,4,0,0.0
112762,0,0.529704577,50,0,0.427279219,4200.0,8,0,1,0,0.0
41123,0,0.332266773,52,0,397.0,,7,0,0,0,0.0
142630,0,0.9999999,51,0,0.403690888,2600.0,3,0,0,0,0.0
76872,0,0.324157966,46,1,0.375847903,10466.0,15,0,2,0,3.0
68715,0,0.136351304,53,0,0.674437968,1200.0,4,0,1,0,0.0
144452,0,0.096175989,31,0,0.745522699,2400.0,4,0,2,0,0.0
94578,0,0.009030221,52,0,2498.0,,5,0,2,0,
27843,0,0.609560994,46,4,0.282960954,14008.0,7,0,1,0,2.0
10959,0,0.00335473,64,0,0.033083645,8009.0,5,0,0,0,0.0
110966,0,0.065962434,65,0,0.011249361,5866.0,6,0,0,0,0.0
116687,0,0.614385614,38,2,0.125749833,4500.0,3,0,0,0,1.0
36941,0,0.0,51,0,0.179700952,11034.0,5,0,1,0,1.0
27327,0,0.9999999,40,0,0.0,,0,0,0,0,0.0
14341,1,0.311880534,35,2,0.726420987,1600.0,11,2,0,1,2.0
31858,0,0.282852702,54,0,1.366297751,2800.0,16,0,1,0,0.0
139995,0,0.006644518,64,0,0.0,3500.0,1,0,0,0,0.0
74028,0,0.085224411,52,0,0.29106491,6300.0,17,0,1,0,1.0
96562,0,0.9999999,35,1,399.0,,2,0,0,0,3.0
107671,0,0.107668283,48,0,4041.0,,7,0,2,0,0.0
94527,0,0.464656913,45,3,1.365895458,3500.0,16,0,2,0,1.0
106653,0,0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0
65812,0,0.04376811,53,0,0.225502333,10500.0,17,0,2,0,0.0
16759,1,0.830522169,42,1,1.131103422,2600.0,8,0,1,0,2.0
116935,1,0.962728967,39,0,0.496984098,5470.0,8,0,2,0,1.0
35417,0,0.0,23,0,0.0,,1,0,0,0,0.0
8259,0,0.258539863,55,0,867.0,,11,0,0,0,0.0
12770,0,0.352691563,59,0,0.958510372,4000.0,13,0,2,0,0.0
147473,0,0.9999999,23,0,582.0,,1,0,0,0,0.0
32685,0,0.018197508,48,0,0.099858857,2833.0,8,0,0,0,0.0
26598,0,0.0,69,0,0.487405038,2500.0,16,0,2,0,0.0
103616,0,0.0,35,0,0.407518496,5000.0,6,0,1,0,0.0
139003,0,0.010249767,89,0,13.0,,2,0,0,0,0.0
22355,0,0.578417045,59,0,0.882056814,2780.0,11,0,2,0,0.0
28422,1,0.831853452,49,2,0.044828982,9881.0,4,5,0,0,0.0
68630,0,0.525113783,39,1,0.211123841,9600.0,8,0,0,0,3.0
134144,0,0.510998842,44,1,0.166943798,3006.0,8,0,0,0,1.0
8155,0,0.271357621,55,0,0.188215411,13016.0,8,0,2,0,0.0
135148,0,0.9999999,85,0,11.0,,2,0,0,0,0.0
83488,0,0.14783549,47,0,0.544650206,9719.0,15,0,1,0,3.0
72854,0,0.0,37,0,0.06862156,8320.0,2,0,0,0,4.0
126758,0,0.027078591,62,0,0.338410496,6630.0,15,0,1,0,0.0
32086,0,0.216962203,67,0,0.361788618,7133.0,11,0,2,0,0.0
18745,0,0.703113818,45,0,0.761873021,6000.0,14,0,1,0,2.0
111907,0,0.010866738,36,0,1806.0,,9,0,1,0,0.0
56971,1,0.368015675,43,0,0.27560071,6200.0,19,0,1,0,0.0
45844,0,0.255242826,52,1,0.209864833,12650.0,9,0,2,0,4.0
143639,0,0.0,66,1,0.443941504,2871.0,11,0,1,0,0.0
128193,0,0.682663376,45,0,0.258483984,9458.0,10,0,0,0,0.0
10255,0,0.031852712,69,1,0.059084026,35000.0,9,0,0,0,0.0
86147,1,0.697457385,57,2,0.446726924,3650.0,6,1,1,1,2.0
139867,0,0.205106585,64,0,1.576263925,4667.0,24,0,1,0,0.0
81694,0,0.030213746,49,0,0.431928012,6000.0,3,0,1,0,0.0
33371,0,0.235769904,57,0,0.38999168,8412.0,11,0,2,0,0.0
49031,0,0.044590351,36,0,0.217462299,10410.0,12,0,1,0,2.0
139966,0,0.003851567,69,0,0.516048395,10000.0,9,0,1,0,1.0
11213,0,0.499283357,72,0,0.356374307,3066.0,10,0,1,0,0.0
107928,0,0.40321925,28,0,0.041294643,3583.0,2,0,0,0,0.0
113823,0,0.736328581,57,1,0.699113536,5865.0,10,0,4,0,2.0
87337,0,0.002651971,67,0,0.301995447,7466.0,11,0,2,0,0.0
138587,0,0.0,43,0,0.912473951,3358.0,16,0,3,0,2.0
128260,0,0.0,32,0,0.185546133,7900.0,8,0,0,0,0.0
42645,0,0.0,50,0,0.32260228,8945.0,9,0,1,0,3.0
129538,0,0.015694879,61,0,0.00443787,6083.0,6,0,0,0,0.0
79865,0,0.047296641,55,0,0.273197543,9278.0,19,0,1,0,3.0
128611,0,0.9999999,56,0,0.038308871,10832.0,0,1,0,1,0.0
95506,0,0.092843448,55,0,0.301315206,13533.0,10,0,1,0,2.0
95412,0,0.089396963,38,0,0.885984972,3060.0,17,0,2,0,1.0
93377,0,0.007156956,63,0,0.148385161,10000.0,7,0,1,0,0.0
144118,0,0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0
44958,0,0.082584291,63,0,0.17954736,11929.0,12,0,1,0,0.0
31717,1,0.978061936,62,5,2156.0,0.0,13,0,1,2,0.0
105482,0,0.210154059,40,0,0.266074856,4167.0,4,0,0,0,0.0
137266,0,0.062016249,84,0,38.0,,6,0,0,0,0.0
40256,0,0.077557653,50,0,1.144263304,3250.0,9,0,2,0,0.0
126130,0,0.064160144,52,0,0.265683922,5833.0,11,0,1,0,1.0
51769,0,0.019747392,66,0,0.073313783,3750.0,7,0,0,0,0.0
129425,0,0.007617423,30,0,0.76521511,3811.0,9,0,1,0,0.0
144317,0,0.01159768,33,0,0.012766241,30000.0,4,0,0,0,0.0
30097,0,0.104867939,76,0,0.384270781,2008.0,13,0,0,0,0.0
39227,0,0.035269951,41,0,0.210996073,2800.0,6,0,0,0,0.0
130938,0,0.9999999,32,0,0.370089731,5014.0,9,0,1,0,0.0
25781,0,0.527629502,49,2,0.455886158,3864.0,10,0,2,0,2.0
97301,1,0.391588336,73,0,1257.0,,11,0,0,0,0.0
71613,0,0.095133453,78,0,0.126069914,12500.0,5,0,2,0,0.0
101942,0,0.536734587,62,1,3121.0,,11,0,1,0,0.0
111175,0,0.262649406,41,0,0.59142456,9258.0,13,0,2,0,3.0
119632,0,0.895514058,56,0,0.692475463,1833.0,5,0,0,0,0.0
51059,0,0.014713865,54,0,654.0,,18,0,1,0,0.0
6120,0,0.044326545,75,0,0.300064185,3115.0,7,0,1,0,0.0
54006,0,0.609770924,67,1,0.645495094,5604.0,9,0,2,0,0.0
106695,1,0.23701496,64,0,0.866453419,2500.0,11,0,2,0,0.0
114396,0,0.347907041,46,0,2004.0,,7,0,1,0,0.0
106918,0,0.18750299,61,0,0.019496751,6000.0,3,0,0,0,0.0
16368,0,0.035621431,79,0,0.249243189,990.0,7,0,0,0,0.0
109502,0,0.180946806,65,0,0.231358208,17500.0,12,0,2,0,0.0
55596,0,0.0,82,0,0.0,,1,0,0,0,
93032,0,0.262036898,57,0,0.598000714,2800.0,6,0,0,0,0.0
96602,0,0.007337061,39,0,6540.0,,11,0,2,0,0.0
52244,0,0.066565498,66,0,328.0,,17,0,0,0,
49227,1,0.9999999,34,1,0.683804627,2333.0,4,2,1,2,2.0
64276,0,0.094545051,85,0,0.0074206,3368.0,4,0,0,0,0.0
121329,0,0.9999999,52,0,0.643356643,1000.0,5,0,1,0,2.0
888,0,0.347921078,42,0,0.373740482,13000.0,11,0,2,0,2.0
140897,0,0.901972601,35,0,0.613186541,8083.0,12,0,1,0,0.0
79660,0,0.022796322,76,0,0.004226044,10174.0,6,0,0,0,0.0
122661,0,0.021211678,61,0,0.012685578,89786.0,6,0,1,0,1.0
13009,0,0.235564964,62,0,0.159654455,6250.0,22,0,0,0,0.0
109171,0,0.200388534,50,0,1531.0,,11,0,2,0,0.0
52505,0,0.036529121,66,0,0.010395842,2500.0,6,0,0,0,0.0
135665,0,0.144039045,53,0,0.151827554,3200.0,6,0,0,0,0.0
96650,0,0.099641745,38,0,0.263962279,12300.0,15,0,1,0,2.0
76968,0,0.156469722,34,0,0.193835046,3600.0,8,0,0,0,1.0
142164,0,0.033703824,37,0,653.0,,8,0,1,0,0.0
40820,1,0.031492376,33,0,0.329800714,8680.0,14,0,2,0,1.0
120458,0,0.571168168,52,2,0.324540368,1250.0,7,0,0,0,0.0
115836,0,0.801812727,51,0,1.362637363,1000.0,4,0,0,0,0.0
44294,0,0.000549724,61,0,0.391703283,7737.0,10,0,1,0,0.0
82023,0,0.028973939,48,0,227.0,,11,0,0,0,
147925,0,0.904136983,32,0,0.142269455,5833.0,5,0,0,0,0.0
57804,0,1.219269103,47,1,0.051801802,4883.0,4,1,0,1,0.0
66266,0,0.451269195,37,0,0.427838105,5064.0,4,0,1,0,3.0
93953,0,0.310084826,39,0,0.237138143,6666.0,5,0,1,0,0.0
120393,0,0.10359482,67,0,0.013197361,5000.0,9,0,0,0,0.0
47044,0,0.014007782,48,0,0.210678932,10000.0,6,0,1,0,1.0
35155,0,0.178334562,65,0,0.677025527,900.0,9,0,1,0,0.0
100354,0,0.194951262,51,0,0.943251985,3400.0,5,0,2,0,0.0
75970,0,0.618494848,42,1,0.339507118,6532.0,8,0,1,0,4.0
55450,0,0.467156934,31,0,0.050974369,20833.0,6,0,0,0,0.0
18532,0,0.050115532,66,0,307.0,,13,0,0,0,0.0
66553,0,0.176276318,52,0,0.233308327,9330.0,8,0,2,0,0.0
10407,0,0.05106165,67,0,1073.0,,13,0,1,0,0.0
47472,0,1.001099963,47,1,0.671746776,8529.0,9,0,2,0,3.0
16999,0,0.030054494,53,0,0.004781829,10037.0,3,0,0,0,0.0
17440,0,0.257346394,72,0,0.024296685,128000.0,18,0,2,0,1.0
31529,0,0.017711682,78,0,0.010562052,2650.0,11,0,0,0,0.0
145326,0,0.0,62,1,0.159173893,8763.0,7,0,1,0,2.0
118142,0,0.021210794,36,1,1.069465267,2000.0,7,0,1,0,2.0
88055,0,0.30202768,61,0,0.385449136,14115.0,27,0,2,0,1.0
120486,0,0.358663284,51,0,0.22196829,7000.0,4,0,1,0,0.0
116964,0,0.061404331,59,0,58.0,,3,0,0,0,0.0
21325,0,0.003682973,95,0,14.0,,12,0,0,0,
8228,0,0.14645656,59,0,0.319924773,9570.0,16,0,2,0,0.0
56641,0,0.03386248,68,0,0.714856762,1500.0,10,0,1,0,0.0
26857,0,0.02073377,43,0,0.129374125,5000.0,4,0,0,0,2.0
106651,0,0.310437411,50,0,0.321744561,9606.0,7,0,2,0,1.0
