"X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
118156,0,0,35,0,0.465865647,3661,11,0,1,0,0
93829,0,0.05686688,74,0,0.465831095,3350,13,0,1,0,0
126124,0,0.717139191,29,0,0.465813675,2500,4,0,0,0,2
68127,0,0.34630906,38,0,0.465806839,6667,6,0,2,0,0
41806,0,0.068551075,49,0,0.465804067,5950,17,0,2,0,2
37484,0,0.270424872,57,0,0.465796854,8200,6,0,3,0,0
87478,0,0.604028501,63,1,0.465795455,8799,11,0,1,0,0
37881,0,0,51,0,0.465787943,5158,6,0,2,0,0
138694,0,0.884732895,52,1,0.465785511,5976,5,0,1,0,1
7634,0,0.101210671,40,0,0.465762004,4789,7,0,1,0,1
127697,0,0.487725614,41,0,0.465748935,3050,13,0,2,0,2
70179,0,0.009089392,55,0,0.465745369,3400,10,0,1,0,4
132356,0,0.038289497,47,1,0.465717045,4141,7,0,1,0,0
100745,0,0.222688289,66,0,0.465695588,4736,8,0,1,0,0
52913,0,0.374589297,43,1,0.465695489,4255,8,0,1,0,4
40643,0,0.317479926,56,0,0.465682745,8333,16,0,1,1,3
88265,0,0.009835644,54,0,0.465675057,7865,16,0,4,0,2
68874,0,0.659212908,71,0,0.465648855,1833,10,0,0,0,0
112953,0,0.687921496,62,0,0.465639631,6620,7,0,2,0,0
122643,0,0.478811542,62,1,0.465635739,6983,11,0,2,0,1
43335,0,0.204862503,66,0,0.465632816,9994,11,0,3,0,1
116489,0,0.357666359,48,1,0.465629774,7200,15,0,3,0,1
59666,0,0.038637816,38,0,0.465620674,6500,7,0,1,0,2
57052,0,0.010680127,56,0,0.465614932,9000,9,0,2,0,1
109982,0,0.060568034,53,0,0.465609378,5800,9,0,2,0,0
12014,0,0.112422304,34,0,0.465599051,5057,5,0,1,0,0
59259,0,0.08249266,37,0,0.465589068,6000,8,0,2,0,2
38271,0,0.031717266,63,2,0.465589068,6000,21,0,2,0,1
100124,0,0.043216452,57,0,0.465586192,4750,9,0,1,0,2
10594,0,0.041835696,63,0,0.465581262,3500,12,0,2,0,0
132302,0,0.050083948,49,0,0.465576005,4400,17,0,1,0,3
26061,0,0.222688866,46,0,0.465543645,11100,4,0,3,0,1
69803,0,0.175494142,49,0,0.465528015,4800,12,0,2,0,0
5628,0,0,49,0,0.465512685,7567,9,0,3,0,1
101984,0,0.99207597,41,0,0.465502464,9333,7,0,4,0,2
110771,0,0.487776056,47,0,0.465495804,6433,15,0,2,0,0
92470,1,0.941288234,61,0,0.465482692,25450,17,0,5,0,1
85473,0,0.465938919,44,1,0.46548167,6300,10,1,2,0,2
12298,0,0.9999999,63,0,0.465475873,3750,3,0,2,0,0
78610,0,0.9999999,51,0,0.465468307,5284,3,0,1,0,0
61701,0,0.267415788,62,0,0.46546792,4893,15,0,1,0,0
114984,0,0.140746396,79,1,0.465465465,1331,13,0,2,0,0
14250,0,0.9999999,53,0,0.465451338,3400,2,0,1,1,1
88630,0,0.074646268,49,0,0.465451056,2083,5,0,1,0,2
71492,0,1.015735125,28,1,0.465445462,1200,4,1,0,0,0
121284,0,0,39,1,0.465420783,8400,7,0,2,0,1
19450,0,0,51,1,0.465413834,2500,10,0,1,0,2
56156,0,0.150971778,53,0,0.465404613,7500,8,0,3,0,0
119473,0,0.46275053,41,0,0.465403624,2427,10,0,0,0,1
115281,0,0.138047576,53,0,0.465386745,5416,8,0,2,0,0
81849,0,0.227454955,51,0,0.465383852,5040,12,0,2,0,0
111396,0,0.638587191,40,0,0.465377885,12000,6,0,3,0,0
137022,0,0.222267419,46,0,0.465372114,11998,13,0,3,0,1
123847,0,0.682943088,41,0,0.465369933,5500,5,0,1,0,1
56939,0,0.225877071,66,0,0.465351543,5930,8,0,1,0,0
2404,0,0.076955976,49,0,0.465322965,6300,8,0,3,0,2
88580,0,0.844194975,71,0,0.465316835,8000,9,0,1,0,2
127532,0,0.424466882,46,1,0.465310381,3833,9,0,0,0,2
31561,0,0.028059786,69,0,0.46529563,6223,18,0,2,0,0
87879,0,0.33533331,49,0,0.465294885,6900,17,0,2,0,0
29754,0,0.9999999,47,0,0.465267783,13200,7,0,3,0,1
98081,1,0.565717141,52,2,0.465263692,3943,7,0,2,0,5
78798,0,0.611649176,52,0,0.465245151,8300,15,0,3,0,2
97778,0,0.3729784,48,0,0.46522217,12737,9,0,2,0,3
87622,0,0.219701574,53,0,0.465221162,5764,10,0,2,0,2
109094,0,0.559515267,43,2,0.465209296,14500,11,0,1,0,1
89507,0,0.607920972,69,0,0.465206959,3333,4,0,1,0,0
107790,0,0.366873029,52,1,0.465202141,5416,12,0,2,0,0
84946,0,0.179709372,46,0,0.465151902,3916,4,0,1,0,0
103833,0,0.006321113,48,1,0.465133717,4000,10,0,1,0,0
147918,0,0.448131337,55,0,0.465124953,2680,5,0,1,0,0
11719,0,0.120442672,74,0,0.465102465,3366,12,0,2,0,0
114654,0,0.214277076,56,0,0.465041693,6235,5,0,1,0,0
59946,0,0.908497741,57,0,0.465004666,7500,10,0,2,0,1
100074,0,0.517048812,72,0,0.465001934,18100,22,0,4,0,3
35527,0,0.02945985,62,1,0.464997154,5270,8,0,1,0,3
42287,0,0.601785963,39,0,0.464982352,5382,8,0,1,0,3
94451,0,0.131360866,51,1,0.464968153,2825,9,0,1,0,0
27567,1,0.978185784,36,0,0.464958553,2653,5,0,0,1,1
35301,0,0,47,1,0.464956136,10600,16,0,7,0,1
10632,0,0.418679877,55,0,0.464940495,6217,11,0,1,0,2
114240,0,0.432206326,63,1,0.464933993,2423,9,0,2,0,0
96345,0,0.423562545,51,0,0.464922806,12500,12,0,2,0,0
117688,0,0.884360886,58,0,0.464922513,6000,14,0,2,0,1
92398,0,0.366449427,55,0,0.464910594,5200,17,0,1,0,0
24675,0,0.371750097,61,4,0.464896605,11750,21,0,3,0,0
7732,0,0.647711295,38,0,0.464883779,4000,6,0,1,0,2
41778,0,0.346169946,39,0,0.464875059,4241,6,0,1,0,1
34081,0,0.096900044,45,0,0.464870703,16666,15,0,4,0,3
108742,0,0.06253264,44,0,0.46486738,6446,11,0,2,0,0
30617,0,0.02800345,41,0,0.464863903,5620,12,0,2,0,3
94658,0,0.736477873,62,0,0.464847317,9856,11,0,2,0,1
142381,0,0.094113236,29,0,0.464845052,3000,7,0,0,0,0
148560,0,0,63,0,0.464764692,4100,6,0,1,0,0
14872,0,0.01589841,30,0,0.464724364,3500,10,0,1,0,0
133399,0,0,33,0,0.464724364,3500,6,0,1,0,0
80703,0,0.018369235,32,0,0.464707059,5000,9,0,1,0,0
60558,0,0.311716542,51,4,0.464680142,4798,10,0,1,0,1
146822,0,0.708857454,69,0,0.464642792,5500,14,0,1,0,0
84231,1,1.033793241,44,1,0.464635854,2855,1,2,1,1,1
79905,0,0.046096368,33,0,0.464614154,2500,11,0,1,0,0
142328,0,0.544159544,50,0,0.464614154,2500,10,0,0,0,0
111230,0,0.031228367,73,0,0.4646098,550,8,0,0,0,0
93874,0,0.303876381,65,0,0.464606022,6243,12,0,1,0,0
44846,0,0.490821352,50,0,0.464593169,3600,10,0,1,0,0
125280,0,0.362730997,35,0,0.464581663,3740,13,0,1,0,0
142264,0,0.371959178,62,0,0.464568298,11500,18,0,4,0,1
101210,0,0.53439132,66,1,0.464564565,3329,9,0,0,0,0
121721,0,0.976501958,58,0,0.464543603,5400,6,0,2,0,0
86474,0,0.990002631,45,4,0.464536058,8416,10,1,3,1,0
35293,0,0.013662614,61,1,0.464522838,12500,14,0,5,0,0
72048,0,0.74083847,36,0,0.46449457,2393,3,0,0,0,0
59807,0,0.468177274,31,0,0.464491363,2083,5,0,1,0,0
37809,0,0.343500445,54,0,0.464480874,8600,14,1,2,0,2
86212,0,0.981168236,41,0,0.464468864,4094,8,0,0,0,3
54330,0,1.262719106,65,0,0.464468288,17800,20,0,3,0,1
112998,0,0.160291985,49,0,0.464456924,7300,8,0,1,0,3
77532,0,0.926974152,60,0,0.464430468,7154,14,0,2,0,1
29719,0,0.18303762,37,0,0.464395021,4900,6,0,1,0,0
15506,0,0.810678416,33,0,0.464360083,6242,8,0,0,1,0
89910,1,1.013986708,63,4,0.464346712,4683,10,0,1,1,3
12484,0,0.186809275,55,0,0.464274133,9250,14,0,2,0,4
102110,0,0.204549967,40,0,0.464272492,2700,14,0,0,0,0
59505,1,0.9999999,49,0,0.464267866,2000,4,1,1,0,0
11251,0,0.017291017,46,0,0.464250187,16083,5,0,2,1,2
90652,0,0.01279727,53,2,0.464239938,3900,24,0,0,0,2
115777,0,0.74130675,45,0,0.464239371,13100,15,0,3,0,4
75539,0,0.486377883,48,0,0.464237517,8150,17,0,2,0,3
23098,0,0.277256573,58,0,0.464229115,8833,12,0,1,0,2
84523,0,0.447730483,62,1,0.464223156,22835,24,0,4,0,0
68291,0,0.009139584,59,0,0.464216191,8732,19,0,1,0,0
121259,0,0.072228172,54,0,0.464205817,9833,18,0,2,0,0
96769,0,0.676632197,50,0,0.464202153,4273,7,0,1,0,0
43516,0,0.262273773,46,0,0.464186563,1800,2,0,0,0,0
65173,0,1.080051108,48,0,0.464175523,5833,4,0,1,0,0
110907,0,0.014631937,78,0,0.464167916,3334,18,0,2,0,0
108333,0,0.926715523,34,0,0.464161667,3166,5,0,1,0,1
98711,0,0.62014695,29,0,0.464149839,3416,13,0,0,0,0
50194,0,0.161111912,68,0,0.464124294,3539,11,0,1,0,0
126800,0,0.010112402,61,0,0.464112624,4332,9,0,2,0,0
6482,0,0.038170945,60,0,0.464053595,10000,16,0,2,0,0
124221,0,0.344952351,43,2,0.464053595,10000,9,0,2,0,1
60444,0,0.276894294,57,0,0.464052288,2600,7,0,0,0,0
93235,0,0.06112046,59,1,0.464032884,4378,7,0,1,1,1
138556,0,0,37,0,0.464005877,4083,4,0,2,0,0
52910,0,0.123682795,68,1,0.464004721,5083,11,0,1,0,0
123644,0,0.012891067,66,0,0.464,3499,9,0,1,0,0
96903,0,0.292373991,42,0,0.463969069,15000,8,0,4,0,5
81443,0,0.449464165,38,1,0.463937158,4200,11,0,1,0,3
98185,0,0.318507724,70,0,0.463933724,7000,24,0,3,0,0
105872,0,0.071231311,47,0,0.463928668,3700,3,0,1,0,0
20188,0,0.426732663,78,0,0.463903743,5983,11,0,1,0,0
148523,0,0.428341323,61,0,0.463900135,2963,10,0,0,0,0
134078,0,0.061497966,58,0,0.463897132,3032,16,0,2,0,0
135856,0,0.709416171,41,0,0.463894032,14041,10,0,2,0,3
110663,0,0.932106789,38,0,0.463880055,2200,4,0,0,0,0
34408,0,0.4545035,41,0,0.463872517,4580,8,0,1,0,0
110980,0,0.495357187,56,0,0.463858384,6100,10,0,1,0,1
6530,0,0.548447055,44,0,0.463854729,8700,13,0,2,0,6
105069,0,0.173614703,54,0,0.463845982,4466,8,0,2,0,1
34609,0,0.202154488,47,1,0.463845655,6167,9,0,1,0,2
41615,0,0.153528737,50,0,0.463844394,4369,10,0,1,0,3
28694,0,0.898210179,39,0,0.463832785,4257,6,0,0,0,2
95824,0,0,44,0,0.463821532,5154,12,0,2,0,4
107201,0,0.532387689,47,1,0.463817803,8166,12,0,2,0,0
129148,0,0.545313855,51,0,0.463817023,8000,22,0,2,0,1
45567,0,0.158678326,65,0,0.463798531,2858,17,0,1,0,0
88218,0,0.340322807,43,0,0.46378932,4100,8,0,1,0,0
62889,0,0.9999999,42,0,0.463774912,4264,3,0,1,0,1
85236,0,0.261422888,61,0,0.463774804,4333,22,0,2,0,0
42074,0,0.9999999,31,0,0.463768116,2000,5,0,0,0,1
11409,0,0.406665493,39,2,0.463765797,6250,11,0,1,0,2
64828,0,0.182397355,65,0,0.463764591,4111,7,0,1,0,1
46027,0,0.004999,68,0,0.463755065,2220,4,0,1,0,0
8207,0,0.038688381,42,0,0.463738697,5418,7,0,3,0,1
138648,0,0.206482964,45,0,0.463670127,10500,12,0,2,0,1
149542,0,0.534872094,35,1,0.463643471,2557,8,0,1,0,0
76088,1,0.833178076,44,0,0.463642909,4166,8,0,0,0,0
311,0,0,32,2,0.463610776,7460,10,0,1,1,0
73357,0,0.334613743,58,0,0.463594219,3666,8,0,1,0,0
73569,0,0.40769447,66,1,0.463593603,10629,14,0,1,0,0
106221,0,0.199317726,75,0,0.4635778,4035,5,0,1,0,0
8972,0,0.609404352,46,0,0.463568248,9208,8,0,2,0,2
52854,0,0.389752573,50,2,0.463567054,8000,12,0,1,0,0
72355,0,0,48,0,0.463563705,4253,8,0,1,0,1
148046,0,0.871604036,35,1,0.46355309,7750,8,0,2,0,2
88145,0,0.139788827,53,0,0.463540738,5608,9,0,1,0,1
88407,1,1.006788817,40,1,0.463539248,6458,7,0,1,1,1
38154,1,1.079946702,38,1,0.463534019,2042,5,2,0,0,2
134836,0,0.469501452,62,0,0.463507299,5000,8,0,3,0,2
8305,0,0.17546618,52,0,0.463489623,1300,4,0,0,0,0
81559,0,0.116194662,52,0,0.46345754,6252,6,0,3,0,3
61656,0,0.338150113,41,1,0.463452566,4500,9,0,1,0,3
28200,0,0.9999999,43,0,0.463438541,5100,3,0,1,0,2
94607,0,0.033085966,64,0,0.463434149,6248,16,0,4,0,0
125208,0,0.664853406,50,1,0.463424903,9500,9,0,2,0,0
134421,1,0.9999999,46,0,0.463407134,3251,3,0,1,0,2
101623,0,0.539585611,49,2,0.46336,6249,11,0,2,0,0
86579,0,0.06262175,63,0,0.463314631,4633,6,0,1,0,0
6721,0,0.291688724,63,0,0.463313336,4333,6,0,2,0,0
103336,0,0.180259231,39,0,0.463312369,6200,6,0,1,0,1
43092,0,1.006570803,42,1,0.463307013,4305,4,0,1,0,2
133757,0,0.075863648,59,0,0.46327058,5417,5,0,1,0,1
17483,0,0.569552836,49,1,0.463263142,6600,20,0,1,0,1
105587,0,0.485606046,32,0,0.463261342,8750,10,0,2,0,0
19939,0,0.117925472,35,0,0.463258451,9525,10,0,2,0,1
89804,0,0.045462008,39,0,0.463237078,4120,18,0,2,0,3
143030,0,0.521556783,52,0,0.463233432,11844,10,0,2,0,0
139909,0,0.103576972,65,0,0.463228168,9286,11,0,2,0,2
49522,0,0.071469325,51,0,0.463223787,2555,9,0,0,0,0
121579,0,1.053993251,46,0,0.463215259,1100,10,0,0,0,0
68786,0,0.056650302,58,0,0.46321456,3900,7,0,1,0,1
94809,0,0.870283962,45,0,0.463192101,8000,8,0,2,0,0
33881,1,0.896114071,49,5,0.463180158,5200,13,1,1,4,1
56556,0,0.332863091,47,0,0.463180158,5200,9,0,1,0,2
46899,0,0.017555068,42,1,0.463176265,2864,5,0,1,0,3
110134,0,0.498215235,39,0,0.463163231,5917,12,0,2,0,1
55728,0,0.006712586,34,0,0.463161792,2700,16,0,1,0,1
57614,0,0.000999979,45,0,0.463140421,13252,9,0,2,0,0
47223,0,0,51,0,0.463135524,6116,6,0,2,0,0
29054,0,0.72144362,50,0,0.463117808,12078,15,0,2,0,1
9420,1,0.59703925,42,0,0.463107379,5000,11,0,1,0,0
135204,0,0.765558854,40,2,0.463104839,4959,12,0,1,0,2
67750,0,0.328528148,83,0,0.463089485,6000,6,0,2,0,0
58219,0,0.818824157,84,0,0.463089485,6000,11,0,2,0,0
52752,0,0.057650336,37,0,0.463089485,6000,10,0,1,0,0
34141,0,0.138386383,38,0,0.463088549,5160,10,0,2,0,0
7386,0,0.563091739,53,3,0.463069767,10749,11,0,1,0,2
76428,0,0.775872356,42,0,0.463056746,7700,8,0,2,0,1
36031,0,0.962037962,51,0,0.463036381,8575,8,0,1,0,1
108280,0,0.9999999,32,0,0.463031805,2420,3,0,1,0,1
32928,0,0.220877212,46,0,0.463026695,10750,12,0,2,0,2
29931,0,0.062143855,39,0,0.463014794,2500,6,0,0,0,2
64339,0,0.018705257,76,0,0.46301472,5366,21,0,2,0,0
86510,0,0.935258093,59,0,0.462995228,13200,14,0,2,0,1
65095,0,0.818205182,29,0,0.462991041,7254,11,0,1,0,0
143781,0,0.570147662,64,1,0.462971377,2200,5,0,0,0,0
120389,0,0.07695665,67,0,0.462915601,390,11,0,0,0,0
75575,0,0.225467823,31,0,0.462881023,4067,10,0,1,0,0
77382,0,0.840572208,68,6,0.462869341,8900,10,0,1,1,1
132823,0,0.020514329,68,0,0.462842243,2300,11,0,1,0,0
103370,0,0.036171133,69,0,0.462837838,3551,12,0,1,0,0
94771,0,0.547690583,46,0,0.462837463,9000,18,0,1,0,3
135746,0,0.02644391,78,0,0.462809917,2419,9,0,1,0,0
116666,0,0.177650903,45,0,0.462784017,7657,11,0,2,0,1
141616,0,0.648316285,59,0,0.462781698,4392,11,0,0,0,1
144367,0,0.495306825,41,1,0.462781457,3774,10,0,1,0,2
43667,0,0.294223526,63,0,0.462769109,5062,11,0,2,0,0
34567,0,0.522702022,33,0,0.462733432,6050,8,0,2,0,0
53670,1,0.9999999,60,2,0.462719298,2735,3,0,1,0,3
142776,0,0.007383479,52,0,0.462717481,7241,8,0,2,0,1
3453,0,0.670281912,38,0,0.4626837,10410,4,0,2,0,2
36946,0,0,48,0,0.462679719,6537,4,0,2,0,2
49562,1,0.943521595,51,2,0.462677725,3375,3,1,0,1,0
18859,0,0.692635883,43,1,0.462676346,7300,9,0,1,0,0
23695,0,0.973725657,49,0,0.462671471,15818,11,0,8,0,2
135810,0,0.519706691,38,0,0.462671233,2919,6,0,1,0,2
118895,0,0.116325533,49,1,0.462667312,6200,15,0,2,0,2
122715,0,0.064834359,38,0,0.462651453,8500,9,0,2,0,1
123460,0,0.9999999,50,0,0.462648193,7000,3,0,1,0,1
122242,0,0.370465395,42,0,0.46264602,3680,16,0,1,0,3
93897,0,0.9999999,36,0,0.462643156,5500,7,0,3,0,2
142036,0,0.259508838,44,0,0.462627755,8120,8,0,1,0,3
72597,0,0.843130447,39,0,0.462589568,6000,8,0,2,0,2
145508,0,0.018157364,56,0,0.462563875,4500,24,0,1,0,0
42424,0,0.540362678,61,0,0.462561342,6316,16,0,2,0,0
87403,0,0.313413446,46,0,0.462553745,10000,10,0,2,0,2
109630,0,0.9999999,72,1,0.462543322,3750,11,0,1,0,0
123548,0,0.461225254,55,0,0.46253536,15200,16,0,3,0,0
47016,0,0,70,0,0.462522852,1640,13,0,1,0,0
137867,0,0.094318791,62,0,0.462507499,5000,8,0,1,0,0
91907,0,0.370237322,36,0,0.462504166,9000,11,0,2,0,0
77397,0,0.417109468,41,0,0.4625,9119,7,0,2,0,2
63915,0,0.011076375,70,0,0.462475313,3037,5,0,1,0,0
103764,0,0.089149787,45,0,0.462468288,6700,6,0,1,0,2
87648,0,0.06538083,52,0,0.462457338,3515,12,0,1,0,1
92947,0,0.019828382,61,0,0.462439303,3500,8,0,2,0,0
100931,0,0.739479781,40,2,0.462439303,3500,14,0,0,0,0
107798,0,0.642823812,35,0,0.46242293,6000,8,0,2,0,1
89363,0,0.9999999,66,0,0.462405285,5146,5,0,2,0,0
96838,0,0.091095445,59,0,0.462371563,3600,4,0,2,0,0
33334,0,0.135786991,43,0,0.462354373,5750,13,0,1,0,0
124794,0,0.098712271,57,0,0.4623432,20168,6,0,3,0,2
81933,0,0.699516038,48,0,0.462338355,7500,6,0,2,0,2
51432,0,0.012757626,55,0,0.462327012,1950,3,0,1,0,0
87261,0,0.418385585,44,1,0.462307538,5000,7,0,1,0,2
12942,0,0.024739048,72,0,0.462306994,1100,3,0,0,0,0
53692,0,0.261297295,73,0,0.462296487,2333,13,0,0,0,0
29049,0,0.007734877,58,0,0.462276381,7713,6,0,1,0,0
8496,0,0.366907137,89,0,0.462257537,4278,20,0,2,0,0
83070,0,0.053028696,65,0,0.462244405,6210,10,0,2,0,0
72527,1,0.991085411,61,4,0.462236579,6500,14,1,2,0,0
76050,0,0.675953383,40,0,0.462222222,3599,10,0,1,0,0
27864,0,0.182309393,45,0,0.462218804,5200,10,0,2,0,2
36689,0,0.018632423,44,0,0.462209945,9049,17,0,2,0,2
5184,0,0.02279271,40,0,0.462208347,6085,9,0,2,0,2
39595,1,0.188208014,33,0,0.46218092,8500,10,0,2,0,0
5562,0,0.547093227,49,1,0.462174941,5075,9,0,1,0,2
10956,0,0.828265802,67,0,0.462158695,5456,8,0,1,0,0
137423,0,0.489003953,54,0,0.462153785,10000,11,0,3,0,2
121391,0,0.157208692,57,0,0.46215367,3500,10,0,0,0,1
123522,0,0.775850332,39,0,0.462065188,3650,9,0,0,0,1
5216,0,0.205459733,45,0,0.462059771,9000,21,0,1,0,0
89356,0,0,36,0,0.462032849,4200,3,0,2,0,1
119489,0,0,37,0,0.46200271,8118,9,0,2,0,3
148150,0,0.173767724,62,0,0.4619868,11666,21,0,3,0,1
10305,0,0.443636212,54,0,0.461967122,10766,13,0,3,0,2
144013,0,0.097392238,55,0,0.461956004,10500,13,0,4,0,0
117820,0,0.257650302,53,0,0.461940468,4400,20,0,0,0,0
77363,0,0.61045762,37,0,0.461934009,7000,11,0,1,0,0
62731,0,0.929010141,40,2,0.461933905,4084,6,0,1,0,3
49493,0,0.026379456,39,0,0.461923013,6000,12,0,2,0,0
53388,0,0.622076551,53,0,0.461916015,5500,5,0,2,0,0
77207,0,0.781711504,53,0,0.461908581,12469,10,0,3,0,2
7010,0,0.526436298,32,0,0.461886496,10166,13,0,2,0,3
146058,0,0.295070493,68,0,0.46188594,7083,6,0,2,0,1
101843,0,0.211426286,36,0,0.461884529,4000,5,0,1,0,2
115969,0,0.00713877,49,0,0.461833105,3654,8,0,1,0,1
107596,0,0,67,0,0.461833035,3916,17,0,1,0,0
130608,0,0.172515282,64,0,0.461830611,2632,5,0,1,0,0
28138,0,1.003765745,59,2,0.461815798,3050,10,0,1,0,0
22874,0,0.203987251,40,0,0.461815377,11666,6,0,1,0,0
79969,0,0.86878713,41,1,0.46179966,5300,11,0,2,0,2
87264,0,0.973451327,48,0,0.461797462,3860,5,0,1,0,4
6774,0,0.367663234,49,0,0.461791173,7000,11,0,4,0,2
53269,1,0.883100296,42,3,0.46178887,6450,7,1,1,1,0
107374,0,0.804108439,59,0,0.46178629,5586,5,0,1,0,1
39802,0,0.284929399,58,0,0.46177726,2576,5,0,0,0,0
100773,0,0.429237947,42,0,0.461770018,3321,12,0,2,2,2
29288,0,0.873250167,45,0,0.461759387,9400,12,0,2,0,1
57747,0,0.019662989,33,0,0.461754781,5333,14,0,2,0,0
19114,0,0.9999999,70,0,0.461732222,5160,8,0,1,0,0
149459,0,0.365908682,61,0,0.461703267,3733,14,0,0,0,0
18454,0,0.024926424,55,0,0.461690885,9083,12,0,3,0,0
95405,0,0.194585448,46,0,0.461680859,2700,8,0,1,0,3
19240,0,0.1128547,35,0,0.461668427,4734,9,0,2,0,3
31850,1,0.990001136,52,0,0.461638774,4600,5,1,0,0,1
47002,0,0.165579746,59,0,0.461634591,4000,9,0,1,0,0
115708,0,0.141024757,43,0,0.461616675,5900,8,0,2,0,2
104465,0,0.408422406,44,0,0.461613501,10250,19,0,2,0,2
113490,0,0.430618385,35,1,0.461587141,7900,21,0,1,3,4
140119,0,0.424250395,33,0,0.461577738,3916,15,0,2,0,1
4739,0,0.565517909,32,0,0.461551997,5682,13,0,2,0,1
42916,0,0.286952067,34,0,0.461544871,12000,17,0,1,0,3
87641,0,0,38,0,0.461538462,2300,4,0,1,0,0
48157,0,0.476252375,42,3,0.461538462,7760,14,0,2,0,2
84502,0,0.247755877,56,0,0.46153134,10800,12,0,1,0,1
123136,0,0.129038841,48,1,0.461520631,4313,13,0,2,0,0
32577,0,0.000270265,35,0,0.461507698,5000,13,0,1,0,1
97081,0,0.932472196,40,0,0.46149169,4933,11,0,1,0,2
65275,0,0.016565725,37,0,0.461463888,4125,12,0,1,0,0
26913,0,0.094802753,54,0,0.461463793,5150,15,0,1,0,0
6628,0,0.35074577,45,1,0.461418307,3200,8,0,1,0,0
83171,0,0.039513954,63,0,0.461415434,2500,12,0,1,0,0
50149,0,0.105051578,46,0,0.461408993,8317,14,0,1,0,4
57809,0,0.342685592,58,0,0.461407145,8200,6,0,2,0,2
48613,0,0.379825549,51,0,0.461406026,6969,12,0,1,0,1
105345,0,0.346353658,65,2,0.461381838,22100,26,0,6,0,1
93978,0,0.13581468,71,0,0.461363475,14066,13,0,3,0,0
12349,0,0.174716449,56,0,0.461361236,10416,16,0,4,0,0
131159,0,0.523655191,55,1,0.461359154,5576,9,0,1,0,2
727,0,0.254548841,56,0,0.461357487,8500,15,0,2,0,4
69977,0,0,32,0,0.461339694,5030,6,0,1,0,0
345,1,0.880370887,43,0,0.461323764,7523,6,0,1,0,1
145551,0,0.353400044,61,1,0.461307738,5000,10,0,0,0,2
94145,0,0.006297347,80,0,0.461296772,3500,20,0,2,0,1
91092,0,0.189698765,42,1,0.461285841,7916,11,0,2,0,2
56290,0,0.95860414,39,0,0.461282265,1200,4,0,0,0,3
10018,0,0.711642945,46,0,0.461255792,6258,6,0,1,0,2
86470,0,0.10142604,53,2,0.461230838,4500,9,2,1,1,0
73334,0,0.321629593,46,0,0.461221431,5337,9,0,1,0,1
80007,0,0.162914722,54,0,0.461218837,5775,5,0,1,0,0
21755,0,0.934506549,43,0,0.461199397,8620,9,0,3,1,3
37351,0,0.980752558,50,3,0.461195361,4483,12,0,2,0,1
30521,0,0.018137016,56,1,0.461157843,4041,8,0,1,0,6
29873,0,0,84,0,0.461154021,2200,12,0,1,0,0
92137,0,0.462283349,83,0,0.461149868,4156,5,0,1,0,0
35669,0,0.371630331,82,0,0.461141342,7166,16,0,1,1,0
114809,0,0.516522129,56,0,0.461135019,7435,9,0,3,0,1
147365,0,0.208045046,53,0,0.461109357,9500,14,0,2,0,1
96668,0,0.012738854,38,1,0.461107047,4100,8,0,1,0,2
20938,0,0.39441958,47,0,0.461083135,11318,10,0,4,0,4
107227,0,0.397214991,39,0,0.461080695,4200,8,0,2,0,0
84403,0,0.686164036,53,0,0.461042765,5120,7,0,2,1,2
90696,0,0.175648703,40,0,0.461018781,7400,9,0,4,1,3
4878,0,0.119949324,76,0,0.461008665,4500,6,0,1,0,1
11675,0,0.611937509,52,0,0.461005999,6500,10,0,2,0,0
96066,0,0.002676632,45,0,0.460986547,5574,5,0,1,0,0
38103,0,0,45,0,0.460930641,3416,5,0,2,0,2
81659,1,0.732353834,35,0,0.460928507,7818,16,0,2,0,0
111882,0,0.176912232,44,1,0.460923179,6000,15,0,2,0,3
49393,0,0.213152605,48,0,0.460908414,9400,15,0,2,0,1
55401,1,0.031798937,73,0,0.46090535,1700,7,0,1,0,0
147675,0,0.557726329,46,2,0.460882281,12308,8,0,2,0,2
70460,0,0.160393584,63,0,0.460835807,4378,14,0,1,0,0
137951,0,0,53,0,0.460810666,9300,7,0,2,0,1
26763,0,0.026662627,37,0,0.460769464,3300,7,0,2,0,0
84389,0,0.01563097,71,0,0.460768302,14082,13,0,3,0,0
100067,0,0.47690614,45,0,0.460764436,13316,16,0,2,0,1
137170,0,0.546761127,36,2,0.460756541,6000,7,0,2,0,0
32840,0,0.236719238,55,0,0.460747343,5833,7,0,1,0,0
9353,0,0.54164243,35,2,0.460736076,5080,12,0,2,0,1
106521,0,0.229120306,47,0,0.460725507,3500,7,0,1,0,2
1156,0,0,53,0,0.460725507,3500,7,1,1,1,0
129264,0,0.452811303,39,0,0.460723882,6326,14,0,2,0,1
74259,0,0,36,0,0.460722302,4900,7,0,2,0,0
105321,0,0.040738134,51,0,0.460714633,10270,11,0,2,0,0
148007,0,0.50631517,75,0,0.46070536,3600,7,0,1,0,0
35870,0,0.053156821,53,0,0.460692413,8000,24,0,1,0,2
84287,0,0.113730856,42,1,0.460657734,4104,9,0,1,0,3
