"id","Instance_number","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Cluster","SeriousDlqin2yrs"
66728,66727,0,40,0,0.295795,"3400",4,0,0,0,"0","cluster2","n"
66729,66728,0.028377,57,1,1425,"?",11,0,1,0,"1","cluster2","n"
66730,66729,0.716142,28,0,2068,"?",7,0,1,0,"0","cluster2","n"
66731,66730,0.019683,63,0,0.374806,"4500",12,0,2,0,"0","cluster2","n"
66732,66731,0.005674,63,0,0.255603,"4416",10,0,1,0,"0","cluster2","n"
66733,66732,0.073173,52,0,0.355798,"7700",10,0,2,0,"0","cluster2","n"
66734,66733,0.318288,71,0,2415,"?",9,0,1,0,"0","cluster2","n"
66735,66734,0,43,0,0.208955,"13600",6,0,1,0,"1","cluster2","n"
66736,66735,0.194226,28,0,0.039827,"6000",3,0,0,0,"0","cluster2","n"
66737,66736,0.089206,31,0,0.054789,"5000",4,0,0,0,"0","cluster2","n"
66738,66737,0.122658,34,0,0.052206,"3217",6,0,0,0,"0","cluster2","n"
66739,66738,0.110993,65,0,0.252766,"7500",8,0,1,0,"0","cluster2","n"
66740,66739,0,95,0,0,"?",2,0,0,1,"0","cluster2","n"
66741,66740,0.284724,32,0,0.408409,"3400",8,0,1,0,"0","cluster2","n"
66742,66741,0.949051,47,0,0.126517,"4283",3,0,0,0,"1","cluster2","n"
66743,66742,0.39267,77,0,0.233563,"6250",6,0,0,0,"0","cluster2","n"
66744,66743,1,53,0,0.044435,"4500",2,0,0,0,"2","cluster2","n"
66745,66744,0.067881,50,0,0.140512,"9500",22,0,0,0,"3","cluster2","n"
66746,66745,0.01028,38,0,0.351368,"3252",6,0,2,0,"1","cluster2","n"
66747,66746,0.019638,63,0,30,"?",8,0,0,0,"?","cluster2","n"
66748,66747,0.345516,47,0,0.601346,"10700",11,0,3,0,"0","cluster2","y"
66749,66748,0.004765,65,0,0.189069,"4500",13,0,1,0,"0","cluster2","n"
66750,66749,0.007453,77,0,1228,"?",9,0,0,0,"0","cluster2","n"
66751,66750,0.015499,67,0,2841,"?",6,0,4,0,"?","cluster2","n"
66752,66751,0.069173,76,0,0.318157,"3733",13,0,1,0,"0","cluster2","n"
66753,66752,0.013894,34,0,0.119485,"8000",5,0,0,0,"0","cluster2","n"
66754,66753,0.063089,60,0,0.286238,"18550",7,0,2,0,"0","cluster2","n"
66755,66754,0.106087,62,0,0.310492,"7500",11,0,1,0,"3","cluster2","n"
66756,66755,0.074705,62,0,0.099258,"4583",6,0,1,0,"0","cluster2","n"
66757,66756,0.256523,85,2,0.261548,"5000",14,0,1,0,"1","cluster2","n"
66758,66757,0.025668,45,0,0.417714,"3262",9,0,1,0,"1","cluster2","n"
66759,66758,0.002879,75,0,0.111972,"4000",8,0,0,0,"0","cluster2","n"
66760,66759,0.395624,52,0,0.389471,"7445",17,0,2,0,"0","cluster2","n"
66761,66760,1,49,0,3064,"?",3,0,1,0,"?","cluster2","n"
66762,66761,0.006999,45,0,0.010798,"5000",14,0,0,0,"0","cluster2","n"
66763,66762,0.035831,77,0,0.004438,"3379",3,0,0,0,"1","cluster2","n"
66764,66763,0.485924,67,0,0.416667,"7751",11,0,1,0,"0","cluster2","n"
66765,66764,0.973847,48,1,0.356129,"6550",7,0,1,0,"2","cluster2","n"
66766,66765,1,43,0,0.689745,"2700",1,0,1,0,"0","cluster2","n"
66767,66766,0.151385,29,0,0.008998,"3333",2,0,0,0,"0","cluster2","n"
66768,66767,0.022723,75,0,0.186584,"3070",7,0,0,0,"0","cluster2","n"
66769,66768,0.483218,34,0,0.745212,"1200",9,0,0,0,"0","cluster2","n"
66770,66769,0.536006,41,0,0.617502,"4467",11,0,1,0,"1","cluster2","n"
66771,66770,0.269974,48,0,2796,"?",11,0,1,0,"1","cluster2","n"
66772,66771,0.257029,26,2,141,"0",6,0,0,0,"0","cluster2","n"
66773,66772,0.316548,43,0,0.783657,"7464",6,0,2,0,"0","cluster2","n"
66774,66773,0.003484,63,0,0.299295,"6100",8,0,1,0,"1","cluster2","n"
66775,66774,0.101701,62,1,0.705049,"6000",18,0,2,0,"0","cluster2","n"
66776,66775,0.041944,58,0,0.041702,"3500",21,0,0,0,"0","cluster2","n"
66777,66776,0.681971,37,0,0.439248,"5900",10,0,2,0,"3","cluster2","n"
66778,66777,0.59948,38,0,0.3563,"4658",6,0,1,0,"0","cluster2","n"
66779,66778,0.0266,51,0,763,"?",5,0,1,0,"0","cluster2","n"
66780,66779,0.050668,78,0,0.035075,"2850",11,0,0,0,"0","cluster2","n"
66781,66780,0.024402,72,0,2.145086,"640",14,0,1,0,"0","cluster2","n"
66782,66781,0.008636,46,0,0.131409,"13750",8,0,1,0,"3","cluster2","n"
66783,66782,0.287177,49,0,0.19582,"2200",4,0,0,0,"0","cluster2","n"
66784,66783,0.070519,59,0,0.06485,"2605",5,0,0,0,"2","cluster2","n"
66785,66784,0.037498,52,0,267,"?",3,0,0,0,"0","cluster2","n"
66786,66785,1,63,0,61907,"?",13,0,6,0,"0","cluster2","n"
66787,66786,0,60,0,1544,"?",6,0,1,0,"0","cluster2","n"
66788,66787,0.095807,80,0,45,"?",1,0,0,0,"0","cluster2","n"
66789,66788,0.775384,51,0,0.160088,"6814",4,0,1,3,"3","cluster2","n"
66790,66789,0.025839,75,0,0.004499,"4000",6,0,0,0,"0","cluster2","n"
66791,66790,0.158605,42,0,2082,"?",10,0,1,0,"0","cluster2","n"
66792,66791,0.4868,51,0,0.526902,"5928",19,0,1,0,"1","cluster2","n"
66793,66792,0.933112,41,0,0.512126,"5607",13,0,1,0,"0","cluster2","n"
66794,66793,0.64859,48,1,0.665508,"8920",11,0,3,0,"1","cluster2","n"
66795,66794,0,31,0,0.189891,"6666",5,0,2,0,"3","cluster2","n"
66796,66795,1.003328,33,3,0.101347,"6679",6,2,0,0,"3","cluster2","n"
66797,66796,0.20176,34,0,0.004545,"6600",1,0,0,0,"0","cluster2","n"
66798,66797,0.413113,72,0,5202,"0",16,0,1,0,"0","cluster2","n"
66799,66798,1,56,0,0.01964,"1832",0,0,0,0,"1","cluster2","n"
66800,66799,0.028925,59,4,0.319568,"10000",13,0,2,1,"3","cluster2","n"
66801,66800,0.211949,47,0,0.39289,"5400",8,0,0,0,"2","cluster2","n"
66802,66801,0.001273,53,0,0.294176,"4000",10,0,1,0,"1","cluster2","n"
66803,66802,0.766765,52,0,0.44649,"6082",13,0,2,0,"0","cluster2","n"
66804,66803,0.64191,41,1,0.315638,"20833",11,0,3,0,"0","cluster2","y"
66805,66804,0.011456,71,0,1780,"?",9,0,1,0,"0","cluster2","n"
66806,66805,0,57,0,1309,"?",6,0,1,0,"?","cluster2","n"
66807,66806,0.06475,66,0,0.147064,"5500",8,0,2,0,"0","cluster2","n"
66808,66807,0.474128,59,0,0.515939,"8500",15,0,3,0,"0","cluster2","n"
66809,66808,0.228535,41,0,0.453968,"7081",7,0,1,0,"0","cluster2","n"
66810,66809,0.35199,69,0,0.112977,"5000",9,0,0,0,"0","cluster2","n"
66811,66810,1,40,0,100,"?",0,0,0,0,"1","cluster2","n"
66812,66811,1,69,0,4800,"?",3,0,2,0,"?","cluster2","n"
66813,66812,0.556444,27,0,0.008506,"1880",1,0,0,0,"1","cluster2","n"
66814,66813,0.00274,71,0,0.249628,"20850",5,0,1,0,"3","cluster2","n"
66815,66814,0.134309,64,0,76,"?",2,0,0,0,"?","cluster2","n"
66816,66815,0.488791,49,0,0.732505,"3700",7,0,1,0,"0","cluster2","n"
66817,66816,0.027882,67,1,0.489715,"9333",8,0,2,0,"4","cluster2","n"
66818,66817,0.089011,47,0,0.077644,"6400",3,0,0,0,"2","cluster2","n"
66819,66818,0.28667,26,0,349.5,"1",11,0,0,0,"1","cluster2","n"
66820,66819,0.343954,64,0,0.276181,"4000",9,0,1,0,"0","cluster2","n"
66821,66820,0.534333,31,1,0.104326,"2750",4,0,0,0,"0","cluster2","n"
66822,66821,0.061922,78,2,0.552754,"2577",8,1,2,0,"1","cluster2","n"
66823,66822,0.459194,44,0,0.219437,"7500",6,0,1,0,"1","cluster2","n"
66824,66823,0.035406,67,0,0.297608,"3302",10,0,1,0,"0","cluster2","n"
66825,66824,0.018015,71,0,0.002799,"5000",3,0,0,0,"0","cluster2","n"
66826,66825,0.023627,61,0,0.220017,"7053",13,0,1,0,"0","cluster2","n"
66827,66826,1.041546,43,1,0.119352,"9383",7,0,0,0,"0","cluster2","y"
66828,66827,0.943855,46,1,0.549358,"4051",6,0,0,0,"3","cluster2","y"
66829,66828,0.397758,69,0,4977,"?",19,2,2,0,"0","cluster2","n"
66830,66829,0.150923,51,1,0.366383,"1290",7,0,0,1,"4","cluster2","n"
66831,66830,0.0155,82,0,0.001619,"10500",8,0,0,0,"0","cluster2","n"
66832,66831,0.034333,30,0,0.234118,"1699",2,0,0,0,"0","cluster2","n"
66833,66832,0.056942,68,0,0.006306,"11416",3,0,0,0,"0","cluster2","n"
66834,66833,0.325787,35,0,0.033299,"3873",3,0,0,0,"2","cluster2","n"
66835,66834,0.064663,57,3,0.080487,"6000",6,1,0,1,"0","cluster2","n"
66836,66835,0.570054,45,2,0.259914,"6051",7,0,0,0,"1","cluster2","n"
66837,66836,1,24,0,0,"?",1,0,0,0,"0","cluster2","n"
66838,66837,0.783536,32,0,0.39144,"3200",6,0,1,0,"1","cluster2","n"
66839,66838,0,42,0,0.613319,"6666",7,0,2,0,"0","cluster2","n"
66840,66839,0.365023,39,0,0.727171,"8048",21,0,2,0,"2","cluster2","y"
66841,66840,0.831303,49,1,0.766722,"4200",7,0,2,1,"0","cluster2","n"
66842,66841,0.199956,27,0,0.190461,"6100",10,0,0,0,"1","cluster2","n"
66843,66842,0.783248,54,0,0.502019,"5200",7,0,1,0,"1","cluster2","n"
66844,66843,0.392348,35,0,0.160407,"3833",5,0,0,0,"0","cluster2","n"
66845,66844,0.094248,41,0,0.444056,"10000",7,0,2,0,"0","cluster2","n"
66846,66845,0.034828,28,0,0.807677,"2500",4,0,2,0,"2","cluster2","n"
66847,66846,0.434682,65,0,0.217716,"7100",5,0,1,0,"0","cluster2","n"
66848,66847,0.339474,78,0,0.051622,"36166",17,0,1,0,"0","cluster2","n"
66849,66848,0.034198,64,0,1.336658,"400",16,0,1,0,"1","cluster2","n"
66850,66849,0.771148,59,3,0.396617,"10228",11,4,1,0,"0","cluster2","y"
66851,66850,0.590448,58,0,0.387077,"8000",12,0,0,0,"0","cluster2","n"
66852,66851,0.186222,49,0,0.687274,"3040",11,0,1,0,"2","cluster2","n"
66853,66852,0.137777,52,0,0.41286,"6500",10,0,1,0,"4","cluster2","n"
66854,66853,0.337985,28,0,0.165026,"4265",5,0,0,0,"0","cluster2","n"
66855,66854,0.425923,64,0,1.040159,"8540",18,0,4,0,"1","cluster2","n"
66856,66855,0,68,0,0,"?",2,1,0,0,"0","cluster2","n"
66857,66856,0,51,0,1728,"?",8,0,1,0,"0","cluster2","n"
66858,66857,0,61,0,936,"?",6,0,1,0,"0","cluster2","n"
66859,66858,0.57509,46,0,0.433805,"3247",14,0,0,0,"4","cluster2","n"
66860,66859,0.255326,62,0,0.16273,"8000",20,0,0,0,"0","cluster2","n"
66861,66860,0.000427,73,1,0.006141,"5698",7,0,0,0,"0","cluster2","n"
66862,66861,0.027749,84,0,0.015805,"2087",2,0,0,0,"1","cluster2","n"
66863,66862,0.994101,51,1,0.599061,"4900",9,0,1,0,"2","cluster2","n"
66864,66863,0.420112,27,0,0.208095,"4891",14,0,0,0,"0","cluster2","n"
66865,66864,0.09881,54,0,0.203736,"19166",15,0,2,0,"4","cluster2","n"
66866,66865,0.160089,55,0,0.536737,"6600",13,0,2,1,"1","cluster2","n"
66867,66866,0.041035,60,0,0.261399,"5416",27,0,2,0,"0","cluster2","n"
66868,66867,0.366015,50,0,0.203477,"4083",5,0,0,0,"1","cluster2","n"
66869,66868,0.037498,72,0,846,"?",5,0,2,0,"0","cluster2","n"
66870,66869,0.150628,26,0,0.165567,"5000",5,0,0,0,"0","cluster2","n"
66871,66870,0.056193,47,0,0.008349,"3233",4,1,0,0,"0","cluster2","n"
66872,66871,1,22,98,0,"?",0,98,0,98,"0","cluster2","n"
66873,66872,0.225898,69,0,81,"?",1,0,0,0,"?","cluster2","n"
66874,66873,0.007243,86,1,0.000685,"2918",4,0,0,0,"0","cluster2","n"
66875,66874,0.182561,74,0,600,"?",19,0,0,0,"0","cluster2","n"
66876,66875,0.967193,26,0,0.253937,"4000",7,0,0,0,"0","cluster2","n"
66877,66876,0.851045,41,1,0.406471,"7200",12,0,1,0,"0","cluster2","n"
66878,66877,0.021528,53,0,0.137805,"6022",3,0,1,0,"1","cluster2","n"
66879,66878,0.304214,41,0,0.416447,"12500",19,0,2,0,"3","cluster2","n"
66880,66879,0.42912,61,0,0.119167,"13350",5,0,1,0,"1","cluster2","n"
66881,66880,1.358641,36,3,0.27475,"3100",5,3,0,1,"2","cluster2","y"
66882,66881,0.499304,62,0,2724,"?",17,0,2,0,"0","cluster2","n"
66883,66882,0.260852,48,0,0.298904,"9400",6,0,0,0,"4","cluster2","n"
66884,66883,0.003077,45,0,0.109242,"4695",5,0,0,0,"1","cluster2","n"
66885,66884,0.703704,52,0,0.03992,"500",2,0,0,0,"0","cluster2","y"
66886,66885,0.270693,54,0,0.48685,"5208",13,0,1,1,"2","cluster2","n"
66887,66886,0.000362,50,0,1357,"?",4,0,1,0,"0","cluster2","n"
66888,66887,0.043131,61,0,3351,"?",7,0,2,0,"0","cluster2","n"
66889,66888,0.031197,59,0,0.743425,"1862",16,0,0,0,"0","cluster2","n"
66890,66889,0.907206,63,2,0.719407,"2900",8,1,2,0,"0","cluster2","n"
66891,66890,1,30,0,0.14243,"2674",2,3,0,0,"2","cluster2","y"
66892,66891,0.002285,40,0,0.007665,"6000",9,0,0,0,"3","cluster2","n"
66893,66892,0.000348,42,0,754,"0",9,0,1,0,"2","cluster2","n"
66894,66893,0.14091,51,0,0.280821,"10333",12,0,2,0,"3","cluster2","n"
66895,66894,0,30,0,1602,"?",4,0,1,0,"0","cluster2","n"
66896,66895,0.025201,67,0,0.546582,"6611",11,0,4,0,"0","cluster2","n"
66897,66896,0.277682,54,0,5955,"?",9,0,4,0,"5","cluster2","n"
66898,66897,0.359687,63,0,2140,"?",5,0,1,0,"1","cluster2","n"
66899,66898,0,61,0,0.512913,"3600",8,0,1,0,"1","cluster2","n"
66900,66899,0.252082,51,0,0.188808,"2340",10,0,1,0,"0","cluster2","n"
66901,66900,0.922078,32,1,0.31128,"2100",4,1,0,0,"0","cluster2","y"
66902,66901,0.870214,37,0,0.7012,"5250",15,0,1,0,"0","cluster2","n"
66903,66902,0.169442,67,0,0.320936,"5000",7,0,0,0,"0","cluster2","n"
66904,66903,0.815014,58,1,1.159063,"11441",24,0,5,0,"0","cluster2","y"
66905,66904,0.003654,72,0,0.163448,"4141",10,0,0,0,"0","cluster2","n"
66906,66905,0.37036,57,0,0.830508,"2300",13,0,0,0,"0","cluster2","n"
66907,66906,0.252692,63,0,227,"?",2,0,0,0,"0","cluster2","n"
66908,66907,0.017256,39,0,0.163529,"5417",4,0,1,0,"0","cluster2","n"
66909,66908,0.423552,55,0,0.25344,"13300",16,0,1,0,"1","cluster2","n"
66910,66909,0.005369,59,0,1783,"?",17,0,2,0,"0","cluster2","n"
66911,66910,0.270618,58,0,0.176364,"10500",12,0,0,0,"0","cluster2","n"
66912,66911,0.143684,62,0,1970,"?",14,0,0,0,"0","cluster2","n"
66913,66912,0.717767,63,2,0.099902,"1020",4,0,0,0,"0","cluster2","y"
66914,66913,1,34,1,0.132747,"2500",3,0,0,0,"1","cluster2","n"
66915,66914,0.619194,47,1,0.780137,"5416",7,0,2,0,"0","cluster2","n"
66916,66915,0.25615,42,1,0.119937,"6936",4,0,0,0,"1","cluster2","n"
66917,66916,0.010747,55,0,1.171595,"2400",10,0,1,0,"0","cluster2","n"
66918,66917,0.672866,50,0,0.459449,"5116",15,0,2,0,"1","cluster2","y"
66919,66918,0.4982,80,0,0.037308,"3001",1,0,0,0,"0","cluster2","n"
66920,66919,0.556475,46,0,0.598208,"6694",6,0,2,0,"3","cluster2","n"
66921,66920,0.674666,50,0,0.265497,"4500",6,0,1,0,"0","cluster2","y"
66922,66921,0.317091,54,0,0.785121,"5900",6,0,2,0,"0","cluster2","n"
66923,66922,0.258566,41,1,0.075985,"5000",9,0,0,0,"3","cluster2","n"
66924,66923,0.737577,51,1,0.573031,"3833",9,0,1,0,"0","cluster2","n"
66925,66924,0.348444,46,0,0.136041,"3667",4,0,0,0,"1","cluster2","n"
66926,66925,0.040127,56,0,0.18292,"7669",10,0,2,0,"0","cluster2","n"
66927,66926,0,28,0,0.556669,"1596",7,0,1,0,"0","cluster2","n"
66928,66927,1.155378,31,2,0.0139,"6042",1,6,0,0,"1","cluster2","n"
66929,66928,0.000173,81,0,517,"?",12,0,1,0,"0","cluster2","n"
66930,66929,0.063049,94,1,20809,"0",13,1,0,1,"0","cluster2","y"
66931,66930,0.563737,30,0,0.28981,"5092",5,0,0,0,"0","cluster2","n"
66932,66931,0.210445,44,1,0.367644,"10365",16,0,3,0,"3","cluster2","n"
66933,66932,0,26,0,0.238522,"6250",5,0,1,0,"0","cluster2","n"
66934,66933,0,30,0,0.079867,"3605",5,0,0,0,"0","cluster2","n"
66935,66934,0.648876,41,0,0.351775,"6000",20,0,0,0,"0","cluster2","n"
66936,66935,0.055747,31,0,0.905998,"2233",9,0,1,0,"1","cluster2","n"
66937,66936,0.232885,77,0,0.87738,"2625",15,0,2,0,"0","cluster2","n"
66938,66937,0.022451,60,0,0.192627,"4583",11,0,1,0,"0","cluster2","n"
66939,66938,0.23528,30,0,0.171295,"4500",6,0,0,0,"0","cluster2","n"
66940,66939,0.055858,64,0,0.064249,"7252",7,0,1,0,"0","cluster2","n"
66941,66940,0.036838,43,0,0.006346,"8666",7,0,0,0,"0","cluster2","n"
66942,66941,0.095533,44,0,0.123299,"2351",4,0,0,0,"0","cluster2","n"
66943,66942,0.009927,77,0,0.014855,"7000",17,0,0,0,"0","cluster2","n"
66944,66943,0.091372,28,0,1400,"?",17,0,1,0,"0","cluster2","n"
66945,66944,0.103938,87,0,1194,"?",7,0,1,0,"?","cluster2","n"
66946,66945,0.204477,49,0,0.2003,"6000",7,0,1,0,"2","cluster2","n"
66947,66946,0.039595,80,0,58,"?",8,0,0,0,"0","cluster2","n"
66948,66947,0.370133,58,0,2551,"?",9,0,1,0,"0","cluster2","n"
66949,66948,1,60,0,90,"?",4,0,0,0,"0","cluster2","n"
66950,66949,0.310632,59,0,0.39534,"5020",7,0,1,0,"2","cluster2","n"
66951,66950,0.007838,82,0,0.187084,"1501",27,0,0,0,"0","cluster2","n"
66952,66951,0,43,0,0.830964,"3235",6,0,1,0,"0","cluster2","n"
66953,66952,1,31,0,18,"?",0,0,0,0,"0","cluster2","y"
66954,66953,0.999652,37,1,0.506301,"5950",8,0,1,0,"1","cluster2","n"
66955,66954,0.021272,70,0,2208,"?",8,0,1,0,"0","cluster2","n"
66956,66955,0.262544,58,0,0.495313,"5333",13,0,3,0,"0","cluster2","n"
66957,66956,0.161658,40,0,0.331335,"3168",10,0,1,0,"1","cluster2","n"
66958,66957,0.007592,69,0,0.00892,"3250",9,0,0,0,"0","cluster2","n"
66959,66958,0.080589,67,0,0.491667,"1199",5,0,1,0,"0","cluster2","n"
66960,66959,0,60,0,1.604964,"2900",5,0,1,0,"1","cluster2","y"
66961,66960,0,36,0,1309,"?",5,0,1,0,"0","cluster2","n"
66962,66961,0.996678,21,1,0.005997,"2000",2,0,0,0,"0","cluster2","n"
66963,66962,0.803353,64,0,0.234938,"3800",3,0,0,0,"0","cluster2","n"
66964,66963,0.026208,59,0,0.018784,"71335",17,0,1,0,"0","cluster2","n"
66965,66964,0.286197,50,0,0.071991,"8000",9,0,0,0,"3","cluster2","n"
66966,66965,0,28,0,0,"?",2,0,0,0,"0","cluster2","n"
66967,66966,0.276854,34,0,0.272972,"2600",8,0,0,0,"0","cluster2","n"
66968,66967,0.013719,35,0,0.360271,"1917",10,0,1,0,"0","cluster2","n"
66969,66968,1,66,0,0.209132,"6000",4,0,1,0,"0","cluster2","n"
66970,66969,0.005992,76,0,0.27211,"7066",11,0,1,0,"0","cluster2","n"
66971,66970,0,44,0,0.401638,"8300",4,0,2,0,"4","cluster2","n"
66972,66971,0.247128,69,1,193,"?",9,0,0,0,"0","cluster2","n"
66973,66972,0.556963,46,0,0.28956,"37000",18,0,4,0,"4","cluster2","n"
66974,66973,0.072463,65,0,0.404397,"1500",16,0,2,0,"0","cluster2","n"
66975,66974,0.066899,26,0,0.38119,"2200",13,0,0,0,"0","cluster2","n"
66976,66975,0.019849,42,0,1908,"?",4,0,1,0,"0","cluster2","n"
66977,66976,0.030995,55,0,0.235573,"18333",18,0,2,0,"1","cluster2","n"
66978,66977,0.058666,61,1,0.070956,"6200",20,0,0,1,"0","cluster2","n"
66979,66978,0.030636,48,0,0.322041,"6700",8,0,1,0,"0","cluster2","n"
66980,66979,0.028601,62,0,0.711833,"5416",54,0,5,0,"0","cluster2","n"
66981,66980,0,75,0,0,"0",5,0,0,0,"0","cluster2","n"
66982,66981,0,84,0,0.251884,"17245",22,0,2,0,"0","cluster2","n"
66983,66982,0.022166,49,0,2950,"0",8,0,2,0,"3","cluster2","n"
66984,66983,0.620894,30,0,0.128035,"7700",7,0,0,0,"0","cluster2","n"
66985,66984,0.043412,35,0,682,"?",7,0,0,0,"3","cluster2","n"
66986,66985,0.115289,50,0,0.617861,"5900",7,0,1,0,"3","cluster2","n"
66987,66986,0.16293,41,0,0.07752,"8500",6,0,0,0,"2","cluster2","n"
66988,66987,0,71,0,0,"?",4,0,0,0,"0","cluster2","n"
66989,66988,0.158312,30,0,0.202084,"7100",6,0,0,0,"3","cluster2","n"
66990,66989,0.000181,27,0,0.277586,"5500",19,0,2,0,"0","cluster2","n"
66991,66990,0.132709,60,0,0.451593,"1600",4,0,0,0,"0","cluster2","n"
66992,66991,1,46,0,0.256781,"3391",7,0,1,0,"3","cluster2","n"
66993,66992,0.361596,45,0,0.12295,"6766",4,0,0,1,"5","cluster2","n"
66994,66993,0.022499,41,0,0.006427,"4200",3,0,0,0,"0","cluster2","n"
66995,66994,0.739908,37,4,0.349767,"10080",14,0,1,0,"1","cluster2","y"
66996,66995,0.020122,57,0,0.669098,"7678",10,0,2,0,"1","cluster2","n"
66997,66996,0.212123,67,0,0.282418,"4333",9,0,1,0,"0","cluster2","n"
66998,66997,0.135637,61,0,0.103495,"20000",9,0,1,0,"0","cluster2","n"
66999,66998,0.02442,55,1,0.458196,"13000",5,0,2,0,"2","cluster2","n"
67000,66999,0.799391,64,2,0.454545,"7160",13,0,1,0,"2","cluster2","n"
67001,67000,0,55,0,0.125941,"9694",9,0,2,0,"3","cluster2","n"
67002,67001,0.251434,40,0,0.234161,"8980",9,0,0,0,"0","cluster2","n"
67003,67002,0.53656,32,0,0.187317,"2727",4,0,0,0,"1","cluster2","n"
67004,67003,0.472478,63,0,3122,"?",9,1,1,0,"1","cluster2","n"
67005,67004,0,38,0,0.399532,"2134",6,0,1,0,"0","cluster2","n"
67006,67005,1,75,0,0,"?",2,0,0,0,"0","cluster2","n"
67007,67006,0.075445,76,0,2346,"?",10,0,1,0,"1","cluster2","n"
67008,67007,0.00519,73,0,0.248843,"5400",16,0,1,0,"0","cluster2","n"
67009,67008,0.242474,55,0,0.218346,"8742",2,0,1,0,"2","cluster2","n"
67010,67009,0.509582,73,0,0.113202,"3400",8,0,0,0,"0","cluster2","n"
67011,67010,0.050342,75,1,1.472515,"1800",15,0,1,0,"0","cluster2","n"
67012,67011,0.056807,82,0,761,"?",10,0,1,0,"0","cluster2","n"
67013,67012,0.470545,42,0,6235,"?",11,0,2,0,"0","cluster2","n"
67014,67013,0.093941,46,0,0.380402,"3632",11,0,0,0,"3","cluster2","n"
67015,67014,0.023808,31,0,544,"0",10,0,0,0,"1","cluster2","n"
67016,67015,0.013554,87,0,0.000857,"3501",1,0,0,0,"0","cluster2","n"
67017,67016,0.016228,43,0,14,"?",4,0,0,0,"0","cluster2","n"
67018,67017,0.767442,29,1,323,"0",3,1,0,0,"0","cluster2","n"
67019,67018,0.053785,29,0,0.188911,"7394",11,0,0,0,"1","cluster2","n"
67020,67019,0.042893,63,0,0.254275,"6315",7,0,1,0,"0","cluster2","n"
67021,67020,0.011942,61,0,0.550994,"8500",13,0,2,0,"1","cluster2","n"
67022,67021,1,47,0,0.208954,"8666",3,0,2,0,"1","cluster2","n"
67023,67022,1.125937,42,1,0.107263,"11000",4,1,0,1,"2","cluster2","n"
67024,67023,0.133375,43,1,6257,"?",14,0,4,0,"2","cluster2","y"
67025,67024,0.857786,51,0,0.335458,"8000",6,0,1,0,"2","cluster2","n"
67026,67025,0.033124,62,0,3505,"?",10,0,1,0,"1","cluster2","n"
67027,67026,0.01331,41,0,0.258575,"7200",6,0,1,0,"2","cluster2","n"
67028,67027,0.101031,70,0,0.290336,"4666",6,0,2,0,"0","cluster2","n"
67029,67028,0.033998,34,0,0.127974,"5000",6,0,0,0,"0","cluster2","n"
67030,67029,0.038368,29,0,0.202724,"5800",7,0,2,0,"0","cluster2","n"
67031,67030,0.004763,32,0,0.528152,"5416",9,0,2,0,"2","cluster2","n"
67032,67031,0.118222,32,0,0.025896,"3011",4,0,0,0,"0","cluster2","n"
67033,67032,0.010501,47,0,0.005399,"5000",6,0,0,0,"2","cluster2","n"
67034,67033,0.888012,49,0,4977,"0",6,0,2,0,"2","cluster2","n"
67035,67034,0.058415,55,0,0.525564,"3500",14,0,2,0,"0","cluster2","n"
67036,67035,0.914295,56,0,2669,"0",6,0,1,0,"0","cluster2","n"
67037,67036,0.013408,57,0,976,"?",9,0,1,0,"0","cluster2","n"
67038,67037,1,37,0,0.087576,"5400",1,0,0,0,"0","cluster2","n"
67039,67038,1.083944,25,1,0.381954,"6416",4,2,0,0,"0","cluster2","n"
67040,67039,0.826347,36,0,0.236489,"3200",12,0,0,0,"0","cluster2","y"
67041,67040,0.00947,51,0,0.302481,"7011",16,0,2,0,"1","cluster2","n"
67042,67041,1.00046,52,0,0.120543,"5300",15,0,0,0,"1","cluster2","n"
67043,67042,0.939378,63,0,1785,"?",11,0,1,0,"0","cluster2","n"
67044,67043,0.882046,45,0,0.505459,"4304",14,0,0,0,"0","cluster2","n"
67045,67044,0.437562,24,1,0.16958,"2859",6,0,0,0,"0","cluster2","n"
67046,67045,0,35,1,2948,"?",3,0,1,0,"0","cluster2","n"
67047,67046,0.194064,53,0,0.252716,"6995",7,0,2,0,"1","cluster2","n"
67048,67047,0.094903,46,0,0.320871,"5830",14,0,2,0,"2","cluster2","n"
67049,67048,1,27,1,0,"2000",0,0,0,0,"0","cluster2","n"
67050,67049,0.58701,48,0,3436,"?",16,0,2,0,"0","cluster2","n"
67051,67050,0.041828,79,0,0.00624,"8333",15,1,0,0,"0","cluster2","n"
67052,67051,1,30,1,0.251969,"2666",2,4,0,1,"2","cluster2","n"
67053,67052,0,62,0,0.449935,"6900",8,0,2,0,"1","cluster2","n"
67054,67053,0.07756,70,0,0.928536,"2000",13,0,1,0,"0","cluster2","n"
67055,67054,0.110492,67,0,0.284734,"9766",17,0,4,0,"4","cluster2","n"
67056,67055,0.445866,41,0,0.389248,"8500",12,0,1,0,"0","cluster2","n"
67057,67056,0,53,0,848,"?",11,0,1,0,"0","cluster2","n"
67058,67057,0.080148,45,0,0.406247,"9700",10,0,3,0,"3","cluster2","n"
