"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","click_bool","gross_bookings_usd"
65085,1623,5,219,272,2444,"219",24713,2,6,1,2.2,55,3.99,28,50,0,12571,2,11,2,1,1,1,75413,124517,1,0,28740
65086,11805,5,154,271,1693,"221",5379,3,9,0,4.52,1902,0,27,197,0,27953,3,49,2,1,1,1,75413,289504,0,0,28740
65102,8840,32,220,272,2444,"219",135195,5,10,1,4.81,3984,0,13,434.16,0,7322,3,20,2,0,1,0,75413,207506,0,0,28740
65103,22572,5,219,272,2444,"219",124105,3,9,1,1.39,8720,0,9,132,0,13539,6,8,1,1,2,0,75413,30397,0,0,28740
65118,9790,5,129,272,2444,"129",11112,5,9,1,3.76,150,0,13,182,0,16086,1,2,2,0,2,1,75413,69255,0,0,28740
65181,28951,24,216,272,2444,"216",114489,3,1,0,4.13,8727,0,12,45.9,0,17264,1,49,1,1,1,0,75413,289504,0,0,28740
65184,30525,5,219,272,2444,"219",42389,3,9,1,2.4,66,0,16,189,0,44,1,7,2,1,1,0,75413,289504,0,0,28740
65193,57236,5,219,272,2444,"219",91281,2,6,1,3.09,2218,0,15,80,0,25017,1,21,2,0,1,1,75413,75877,0,0,28740
65199,1427,24,216,272,2444,"219",106226,4,9,0,1.61,8725,5.74,26,249,0,9402,2,53,2,3,1,0,75413,289504,1,0,28740
65230,10460,5,219,272,2444,"13",11661,4,8,0,3.83,8727,0,21,112,0,21135,1,33,2,0,1,0,75413,200408,0,0,28740
65249,37415,16,31,272,2444,"31",96989,0,7,0,6.52,5665,0,8,86.42,0,11530,2,26,2,0,1,0,75413,116202,0,0,28740
65263,43211,14,92,272,2444,"219",79534,3,8,0,4.63,4067,0,18,158.75,1,20319,1,14,2,1,1,1,75413,289504,0,1,7784
65264,10138,5,219,272,2444,"219",8864,4,9,1,5.17,3199,0,12,189,0,9402,1,2,2,0,1,1,75413,54326,0,0,28740
65274,1324,16,31,272,2444,"23",20657,4,8,0,4.56,303,5.58,3,184.56,0,26993,1,80,2,0,1,0,75413,289504,0,1,9916
65276,33918,5,219,272,2444,"219",103756,3,7,0,1.61,167,0,5,206,0,7708,6,29,2,2,1,0,75413,80497,1,0,28740
65284,11250,5,219,272,2444,"219",97247,2,7,1,2.83,137,0,32,105,0,23246,1,21,1,0,1,1,75413,36018,0,0,28740
65288,30450,5,219,272,2444,"219",121744,4,8,1,1.95,416,0,12,167,0,10775,2,5,2,0,1,1,75413,39357,0,0,28740
65292,52402,5,219,272,2444,"219",93933,0,9,0,2.64,2070,0,29,75,0,2696,1,1,2,0,1,1,75413,65791,0,0,28740
65301,20560,16,31,272,2444,"145",99951,4,6,0,3.76,3867,0,18,174.43,0,16588,4,22,2,0,1,0,75413,244612,1,0,28740
65303,11899,5,219,272,2444,"219",70837,3,9,1,1.1,112,0,19,280,0,8993,1,16,2,0,1,0,75413,289504,0,0,28740
65305,35056,14,100,272,2444,"100",140436,3,7,1,4.42,1974,0,4,155.7,0,12454,1,1,2,0,1,0,75413,222363,0,0,28740
65324,26347,5,219,272,2444,"219",21731,4,8,0,2.94,1202,0,15,239,0,8714,2,0,2,0,1,1,75413,76472,0,0,28740
65331,14155,5,219,272,2444,"219",116217,2,5,1,3.71,1707,0,36,55,0,8081,2,28,2,0,1,1,75413,283600,1,0,28740
65333,27675,5,219,272,2444,"60",84272,5,1,0,2.64,2444,0,9,99,0,4448,1,38,2,0,1,0,75413,150970,0,0,28740
65336,22504,5,219,272,2444,"219",76274,0,1,0,4.32,8727,0,13,305,0,10424,2,40,4,4,1,0,75413,102700,0,0,28740
65374,54164,5,85,272,2444,"196",124688,3,1,0,0.69,35,0,4,55,0,17337,1,14,1,0,1,1,75413,289504,1,0,28740
65386,1725,5,219,272,2444,"219",128010,2,7,0,3.33,182,4.21,27,286,0,26067,2,64,2,0,1,0,75413,37335,1,0,28740
65409,35545,5,219,272,2444,"219",33168,4,8,0,0.69,214,0,10,189,0,13539,4,92,2,0,1,1,75413,286215,0,0,28740
65457,46804,14,100,272,2444,"100",7149,2,6,1,3.18,162,0,29,104.75,0,6948,1,12,1,1,1,1,75413,219223,0,0,28740
65480,28560,5,219,272,2444,"219",83232,2,5,1,0,8726,0,37,60,0,27739,2,20,2,2,1,1,47712,72158,0,0,28740
65483,32412,5,219,272,2444,"219",39503,2,5,1,2.3,8727,0,19,45,0,11846,2,158,1,0,1,1,75413,289504,1,0,28740
65503,31972,14,100,272,2444,"100",140436,3,7,1,4.42,550,0,1,156.1,0,6792,2,8,1,1,2,0,75413,160833,0,0,28740
65508,39012,12,73,272,2444,"55",5896,5,9,0,5.01,136,0,24,219.46,1,10979,5,51,2,0,1,0,75413,289504,0,0,28740
65514,27421,24,216,272,2444,"98",95098,4,8,1,5.02,967,0,14,67.16,1,24731,2,34,2,0,1,1,75413,289504,0,0,28740
65515,45350,14,100,272,2444,"219",39029,3,7,1,2.2,361,0,13,82.85,0,14194,2,10,2,0,1,1,75413,42297,0,0,28740
65543,14330,5,219,272,2444,"219",14961,3,8,1,0,8727,0,33,109,0,8540,2,12,1,0,1,1,75413,113098,0,0,28740
65575,58815,5,219,272,2444,"219",78150,2,7,1,3.58,8727,0,35,96,0,16760,1,6,2,0,1,1,17903,238598,0,0,28740
65593,43697,5,219,272,2444,"219",3501,3,6,1,3.3,1418,0,26,209,0,24131,2,12,2,0,1,1,75413,102826,0,0,28740
65595,39078,12,99,131,1132,"215",32005,4,10,0,0,8727,0,19,79.32,0,16918,3,37,1,1,2,1,75413,289504,1,0,28740
65606,45196,22,92,272,2444,"39",61111,4,8,1,2.64,2196,0,1,287.96,1,22084,1,25,1,0,1,1,75413,289504,0,0,28740
65615,51009,15,55,272,2444,"81",45353,3,1,0,0,8727,0,13,33.69,0,3919,1,274,2,0,1,1,75413,289504,0,0,28740
65621,48125,5,219,272,2444,"100",139974,4,9,0,1.1,118,0,8,180,1,17311,3,9,2,0,1,1,75413,289504,0,1,23456
65652,37445,5,219,272,2444,"219",40705,3,6,1,2.71,1486,0,25,70,0,1801,1,16,2,1,1,1,75413,128446,0,0,28740
65655,18829,5,219,272,2444,"219",12869,3,7,1,2.56,8727,0,25,76,0,1874,4,15,2,0,1,0,75413,104490,1,0,28740
65666,39173,5,219,272,2444,"219",63612,2,7,1,0,195,0,30,65,0,14683,1,1,2,3,1,1,38322,142792,0,0,28740
65670,20337,6,202,226,1739,"55",53054,4,5,1,2.64,1680,0,4,131.58,0,19791,3,12,7,0,5,0,75413,289504,0,1,3310
65682,21790,5,219,272,2444,"219",83276,2,7,1,2.3,8727,0,19,55,0,23563,1,3,2,2,1,1,75413,227481,1,0,28740
65684,54412,5,219,272,2444,"219",108993,2,7,1,2.2,8727,0,9,187,0,22794,1,49,4,0,1,1,75413,231638,0,0,28740
65708,34901,15,33,272,2444,"73",99247,3,8,1,2.3,8727,0,37,90.72,0,13784,1,11,2,0,1,1,75413,289504,0,0,28740
65734,49055,11,103,272,2444,"15",70511,2,8,1,3.81,302,0,5,90.58,0,8660,1,2,2,0,1,1,75413,289504,0,0,28740
65739,17787,16,31,272,2444,"55",73729,4,5,0,2.83,17,0,18,266.47,0,10979,5,24,3,1,1,0,75413,289504,0,0,28740
65766,41455,5,219,272,2444,"219",83831,4,9,1,2.94,112,0,4,125,0,2518,1,1,4,0,1,1,75413,75894,0,0,28740
65773,47792,5,219,272,2444,"219",3572,2,8,0,4.26,8727,0,16,329,0,15691,2,1,2,2,1,0,75413,13938,0,0,28740
65776,37608,5,219,272,2444,"219",96890,2,9,1,1.39,8721,0,6,82,0,23246,3,186,3,1,1,0,75413,67148,1,0,28740
65800,3251,5,155,272,2444,"55",100181,3,5,0,2.71,1,0,27,114,0,10979,9,13,2,0,1,0,75413,289504,1,0,28740
65803,26920,5,219,272,2444,"219",71565,3,8,1,0.69,14,0,32,123,0,21494,1,1,2,0,1,1,75413,18229,0,0,28740
65810,5106,5,219,272,2444,"219",114639,3,9,1,1.95,136,0,22,80,0,10032,2,19,2,1,1,1,75413,12623,0,0,28740
65820,2660,32,220,272,2444,"220",55774,5,8,1,1.95,12,5.48,9,314.89,0,20905,1,6,2,2,1,1,75413,114051,0,0,28740
65836,35586,5,219,112,328,"219",52627,2,4,1,3.14,1155,0,25,43,1,10358,3,24,2,0,2,1,75413,289504,0,0,28740
65844,48264,5,219,272,2444,"219",123095,2,6,1,1.61,216,0,18,85,0,19618,1,1,2,0,2,0,75413,62966,0,0,28740
65851,33313,5,219,272,2444,"117",124724,3,9,1,1.61,10,0,29,75,0,2551,1,18,1,0,1,1,75413,228953,0,0,28740
65866,18387,24,216,173,2427,"216",99536,3,6,0,2.3,8727,0,24,101.69,0,27338,2,8,2,0,1,0,75413,289504,0,0,28740
65878,34658,5,219,272,2444,"219",64602,3,9,1,1.79,11,0,36,72,1,26067,3,40,2,0,1,0,75413,49988,0,0,28740
65891,26181,5,219,272,2444,"219",135667,3,7,0,3.89,3938,0,6,160,0,16810,3,13,2,0,1,1,75413,46548,0,0,28740
65900,14616,5,219,272,2444,"219",136775,4,8,1,0.69,8727,0,32,116,0,4772,2,25,2,2,1,0,75413,144224,0,0,28740
65901,18888,14,100,198,205,"100",45021,3,7,0,1.39,3760,0,1,165.78,0,26151,1,11,2,0,1,1,75413,63402,0,1,28740
65919,38190,5,219,272,2444,"219",71613,4,9,0,3.61,3066,0,9,419,0,25734,3,62,2,0,1,0,75413,62890,0,0,28740
65927,11601,7,100,272,2444,"219",104517,4,8,1,4.16,2526,0,14,141.27,1,8192,7,98,2,0,1,0,75413,24124,1,0,28740
65938,56500,5,33,272,2444,"15",125432,4,8,0,3.81,8727,0,5,152,0,6704,4,1,4,1,2,0,75413,289504,0,0,28740
65955,51622,5,219,272,2444,"219",10158,3,9,0,2.2,4361,0,14,179,1,22429,2,6,2,2,1,0,1804,186594,1,0,28740
65970,34428,14,100,272,2444,"219",9176,2,7,0,0,8727,0,3,103.8,0,27149,2,3,1,0,1,1,75413,172461,1,0,28740
65985,1962,5,219,272,2444,"219",5322,4,8,1,5.17,8727,5.86,15,386,1,13430,3,13,2,0,1,1,75413,200926,0,0,28740
66007,19246,5,219,272,2444,"219",80175,3,9,1,2.08,90,0,13,237,1,19363,5,12,3,1,1,0,75413,236430,0,0,28740
66009,44623,5,219,272,2444,"219",37093,4,9,1,4.68,3100,0,14,189,0,12452,1,13,1,1,1,1,75413,64714,0,0,28740
66053,29184,5,219,272,2444,"219",122268,4,8,1,2.64,8727,0,18,98,0,8750,6,34,2,1,1,0,75413,240281,0,0,28740
66063,12017,5,219,159,1360,"219",89886,3,9,1,1.61,658,0,7,105,0,19274,1,0,2,0,1,1,75413,47833,0,0,28740
66080,961,5,219,272,2444,"219",10336,4,9,1,3.81,2450,5.74,30,309,0,9137,1,7,2,0,1,1,75413,231630,1,0,28740
66083,17425,14,100,272,2444,"100",78541,4,9,1,2.56,662,0,4,131.45,0,3410,2,103,3,0,1,1,75413,59392,0,0,28740
66089,9341,5,219,272,2444,"219",90414,4,9,1,3.5,2781,0,1,237,1,10026,2,5,2,0,1,0,744,22277,0,0,28740
66095,215,5,219,118,126,"219",139911,2,9,1,1.1,1087,4.15,4,100,0,13867,1,0,2,0,1,1,75413,121561,0,0,28740
66124,39799,13,81,272,2444,"39",66358,5,9,1,3.89,214,0,31,73.13,0,15122,2,7,2,1,1,1,75413,289504,0,0,28740
66149,23211,25,215,272,2444,"215",77224,3,10,0,0,8727,0,14,217.04,0,22684,2,61,2,0,1,0,75413,289504,1,0,28740
66177,1169,28,206,272,2444,"68",10871,4,8,0,4.39,4808,5.1,3,175.04,0,24084,1,18,2,1,1,0,75413,289504,0,0,28740
66187,32542,5,219,272,2444,"219",63171,4,8,1,2.77,687,0,10,109,0,13472,1,8,3,0,1,0,75413,235153,1,0,28740
66190,23887,5,219,272,2444,"219",45882,4,8,0,4.22,8727,0,6,152,1,12410,1,2,1,1,2,1,75413,87,1,0,28740
66191,6630,5,219,272,2444,"219",99696,0,8,0,1.61,138,0,7,300,0,17079,1,62,3,3,1,0,75413,289504,1,0,28740
66193,4824,5,219,272,2444,"219",86947,2,6,0,1.1,8727,0,3,83,0,12411,2,26,2,1,1,1,75413,216057,1,0,28740
66198,32579,5,219,272,2444,"219",27587,2,8,1,1.61,8727,0,31,64,0,23454,2,4,2,0,1,1,75413,173335,0,0,28740
66203,28711,16,31,272,2444,"31",125241,4,8,1,4.93,2566,0,20,132.12,0,13118,1,11,2,0,1,0,75413,155730,0,0,28740
66204,14369,5,219,272,2444,"219",105449,4,9,1,2.71,8727,0,31,159,0,12736,1,8,2,0,1,0,75413,135908,1,0,28740
66206,19284,5,219,272,2444,"39",123596,5,8,1,3.95,1955,0,22,227,1,1284,3,89,2,0,1,0,75413,283058,1,0,28740
66224,20666,24,216,272,2444,"216",53542,5,10,1,4.62,3475,0,3,131.21,1,20555,1,23,1,0,1,1,75413,289504,0,1,4925
66235,53641,5,219,272,2444,"219",14811,2,7,1,0.69,16,0,5,60,0,6346,1,3,2,0,1,0,75413,8319,0,0,28740
66236,16757,5,219,272,2444,"216",105976,3,9,0,2.4,81,0,7,88,0,24334,2,78,1,0,1,0,75413,289504,0,0,28740
66240,19061,14,100,272,2444,"41",4380,4,1,0,0,8727,0,34,301.16,0,23092,7,10,2,2,1,0,75413,289504,0,0,28740
66241,13632,11,220,272,2444,"100",40442,4,9,1,4.51,8727,0,4,171.95,1,7950,9,16,1,0,1,0,75413,277991,1,0,28740
66243,7579,26,39,272,2444,"39",71054,4,9,1,4.17,8727,0,16,182.88,0,22084,1,21,4,1,2,0,75413,289504,1,0,28740
66247,56341,5,219,272,2444,"219",107727,2,5,0,1.1,34,0,35,50,0,1035,1,3,2,0,1,0,75413,289504,0,0,28740
66264,49538,32,220,272,2444,"99",31480,3,2,0,5.77,5763,0,9,190.76,0,4458,3,13,2,1,1,0,75413,289504,0,0,28740
66268,50484,15,55,272,2444,"77",58685,3,6,0,1.61,8727,0,3,82.7,1,20228,10,56,2,0,1,0,75413,289504,1,0,28740
66271,12221,5,219,272,2444,"219",20633,2,7,0,1.95,7,0,25,60,1,23666,1,4,1,0,1,0,75413,127207,0,0,28740
66280,38260,18,129,272,2444,"129",65401,5,9,1,3.61,666,0,6,141.46,1,12494,1,18,2,0,1,0,75413,73364,0,0,28740
66281,30131,5,50,272,2444,"219",29625,3,8,1,2.08,944,0,24,85,1,24445,3,27,2,1,1,1,75413,161357,0,0,28740
66324,38002,5,219,272,2444,"4",50064,3,8,1,2.71,2059,0,6,70,0,695,3,50,1,0,1,1,1765,127280,1,0,28740
66325,8574,13,81,272,2444,"117",10986,4,1,1,2.3,25,0,22,107.95,0,21507,5,12,4,0,2,0,75413,289504,0,0,28740
66329,20393,5,219,272,2444,"219",6369,3,6,1,1.1,8727,0,16,100,0,11672,1,1,2,4,2,0,75413,253415,0,0,28740
66338,23462,27,138,272,2444,"138",85645,3,8,0,4.19,56,0,34,177.64,0,26389,1,60,2,0,1,0,75413,289504,0,0,28740
66383,28146,5,219,98,234,"219",123857,2,9,1,1.61,463,0,12,119,1,12812,1,8,2,1,1,0,75413,198445,0,0,28740
66393,19536,5,219,272,2444,"219",103878,3,9,1,2.4,8727,0,7,89,0,18689,1,0,1,0,1,0,75413,197148,0,0,28740
66437,6301,14,100,272,2444,"100",2068,2,8,1,1.61,2409,0,6,62.85,0,19823,1,6,2,0,1,0,75413,231619,1,0,28740
66442,57193,18,129,272,2444,"129",139128,4,8,0,4.48,29,0,13,251.07,1,19968,3,6,3,2,1,1,75413,289504,1,0,28740
66451,47905,5,219,272,2444,"219",131344,5,10,1,4.58,1364,0,34,495,0,18774,4,79,2,0,1,1,75413,216081,0,0,28740
66459,50091,5,219,50,510,"158",42810,3,4,0,2.89,55,0,18,84,0,1159,1,138,4,1,2,0,75413,289504,0,0,28740
66465,40898,24,216,272,2444,"73",11304,3,7,0,5,2122,0,18,85.51,0,18367,1,24,2,1,1,0,75413,289504,1,0,28740
66475,8161,5,219,272,2444,"219",11865,2,7,1,2.56,927,0,12,82,0,19449,1,2,1,0,1,1,75413,289504,0,0,28740
66476,13823,14,100,272,2444,"109",3296,4,7,0,4.26,1496,0,6,211.83,0,16743,5,72,2,0,1,0,75413,194955,0,0,28740
66484,22099,5,219,272,2444,"219",106919,3,7,1,3.26,1746,0,4,136,0,27456,1,23,4,2,2,1,75413,133045,0,0,28740
66485,460,18,129,272,2444,"129",28490,3,7,0,1.61,8727,4.72,9,71.48,0,17244,3,6,2,0,1,1,75413,289504,0,0,28740
66498,43043,5,219,272,2444,"219",14470,3,8,1,2.08,2414,0,7,117,0,25411,1,9,2,0,1,0,75413,11462,1,0,28740
66522,7915,5,219,272,2444,"137",99678,4,1,0,4.14,8727,0,29,231,0,13901,1,11,1,0,1,0,75413,213867,0,0,28740
66524,31564,12,99,98,700,"99",32159,0,1,0,1.79,8727,0,3,151.05,0,12272,5,22,2,0,1,0,75413,289504,1,1,28740
66530,17657,5,219,272,2444,"219",69202,3,9,1,2.2,408,0,19,219,0,20820,3,43,1,3,1,0,75413,122395,0,0,28740
66539,32958,5,219,272,2444,"219",52455,0,8,0,3.26,2955,0,9,208,0,6560,4,53,2,0,1,1,75413,289504,0,0,28740
66543,23173,5,219,272,2444,"219",16328,3,11,1,2.71,8727,0,9,149,0,20211,1,1,1,1,2,1,75413,149865,0,0,28740
66553,23348,19,158,272,2444,"158",89250,5,8,1,2.08,170,0,7,138.28,0,18757,2,9,2,0,1,1,75413,112037,1,1,28740
66557,39560,24,216,272,2444,"81",17310,5,9,1,4.33,3146,0,24,2.41,0,3780,1,2,2,0,1,1,75413,289504,0,0,28740
66559,20323,15,55,272,2444,"15",113799,5,8,1,3.04,59,0,8,261.3,0,27101,2,21,2,0,2,0,75413,289504,1,0,28740
66561,30250,5,59,198,1821,"219",33762,3,8,1,2.94,851,0,18,79,0,11357,1,12,1,0,1,1,75413,41985,0,0,28740
66584,5747,14,100,272,2444,"219",59081,4,8,1,4.79,2662,0,7,207.89,0,12452,2,8,1,0,1,0,75413,289504,0,0,28740
66593,50604,18,129,272,2444,"31",46159,3,8,0,4.77,1096,0,21,106.7,1,16841,4,89,2,0,1,0,75413,197740,0,0,28740
66599,3711,5,219,272,2444,"219",101320,0,7,0,1.1,3292,0,5,58,0,13441,1,2,2,0,1,0,75413,247466,0,0,28740
66614,14217,22,92,272,2444,"92",2136,4,8,1,4.06,426,0,1,72.31,1,6991,1,2,2,0,1,0,75413,289504,0,1,27097
66616,43351,24,216,272,2444,"215",129026,4,7,1,1.1,1772,0,3,90.65,1,5258,1,52,2,0,1,0,75413,289504,1,1,28674
66657,45516,5,219,272,2444,"219",15994,4,7,0,5.68,1537,0,18,283,1,5677,1,19,4,0,1,1,75413,274898,0,0,28740
66662,44707,18,129,272,2444,"99",21857,0,8,0,4.14,931,0,21,64.3,1,21150,3,29,6,0,3,0,75413,79902,0,0,28740
66685,57739,5,219,272,2444,"219",112685,4,9,1,2.89,8721,0,18,144,0,7473,2,10,2,3,1,0,44038,289504,0,0,28740
66693,2052,5,219,272,2444,"219",42244,2,7,1,1.39,244,4.53,13,95,0,3715,1,34,4,0,2,1,14850,13570,0,0,28740
66695,4065,14,100,272,2444,"219",30618,3,7,1,3.89,467,0,1,331.78,0,15307,1,8,2,0,1,0,75413,107802,1,0,28740
66713,27523,5,148,272,2444,"31",84297,5,10,1,6.41,431,0,6,534,0,15620,1,75,1,1,2,1,75413,289504,0,0,28740
66722,37900,5,219,272,2444,"219",122621,4,8,0,4.6,3062,0,3,179,0,4414,2,16,1,0,1,1,75413,84391,1,1,28740
66731,56786,14,100,272,2444,"31",24836,4,9,0,6.46,7927,0,3,180.63,1,14856,1,24,2,0,1,0,75413,168220,0,0,28740
66733,41043,5,219,55,148,"219",134890,4,9,1,3.5,1035,0,21,229,0,13202,1,6,1,0,1,1,75413,289504,0,0,28740
66750,48591,5,219,272,2444,"219",38358,2,8,1,2.94,357,0,10,76,1,22918,4,12,4,2,2,0,75413,223774,0,1,24084
66753,33928,18,129,272,2444,"129",21351,3,7,1,2.2,45,0,26,115.19,0,11507,3,38,2,0,1,1,75413,99714,1,1,28740
66767,38567,18,129,272,2444,"219",48740,3,1,0,0,8718,0,3,203.6,0,3715,1,99,4,0,2,1,75413,289504,1,0,28740
66768,52117,32,220,272,2444,"220",38886,4,8,0,4.2,198,0,6,97.41,0,4427,3,5,2,0,1,0,75413,266031,0,0,28740
66770,57381,14,100,272,2444,"98",76541,3,7,0,2.2,244,0,6,16.16,0,17876,1,24,1,1,1,0,75413,258610,0,0,28740
66771,22084,5,219,148,2038,"216",39128,0,10,1,0.69,8727,0,21,94,0,3949,1,4,1,0,1,0,75413,207479,1,0,28740
66776,29302,5,219,272,2444,"88",11613,5,9,1,1.79,1057,0,9,547,0,14127,1,136,2,0,1,0,75413,123037,0,0,28740
66777,36606,5,219,272,2444,"219",88386,4,9,1,4.37,716,0,25,135,0,13216,1,9,2,0,1,1,75413,15541,0,0,28740
66799,27792,15,55,272,2444,"55",4733,4,10,1,0.69,25,0,2,117.79,0,11244,2,5,2,0,1,1,75413,289504,1,0,28740
66812,12336,5,219,272,2444,"219",86154,0,7,1,2.3,8727,0,21,76,0,27045,1,96,2,0,1,0,75413,289504,1,0,28740
66816,24655,15,55,178,1205,"55",101261,3,5,1,1.95,773,0,3,92.75,0,21409,3,5,1,1,1,0,75413,289504,0,0,28740
66833,24790,15,55,272,2444,"53",25056,3,8,1,2.64,1133,0,4,86.46,0,27475,4,4,1,0,1,0,75413,289504,0,0,28740
66845,17017,14,100,272,2444,"219",41071,4,8,1,3.61,738,0,16,101.04,0,7971,2,56,2,0,1,0,75413,174129,0,0,28740
66852,31183,32,220,272,2444,"215",72859,1,9,1,3.5,756,0,29,81.13,0,18171,1,81,2,0,1,1,75413,11927,0,0,28740
66860,39132,14,100,272,2444,"219",41400,4,8,1,3.4,467,0,8,172.33,0,13870,3,8,2,2,1,1,75413,13471,0,0,28740
66887,17823,32,220,272,2444,"103",9559,3,9,0,1.79,2070,0,6,70.04,0,7088,1,67,2,0,1,1,75413,51460,0,0,28740
66891,14900,5,219,272,2444,"219",85430,3,7,1,3.53,297,0,35,130,1,17713,3,13,2,0,1,1,75413,285718,1,0,28740
66910,39082,5,219,272,2444,"219",52904,4,5,0,2.77,8727,0,11,52,1,21350,2,2,2,0,1,1,75413,79852,0,0,28740
66927,46516,26,205,272,2444,"98",9105,4,8,0,4.67,2148,0,35,40.77,1,8612,3,5,1,1,1,1,75413,289504,1,0,28740
66929,37566,5,219,272,2444,"219",94637,4,9,1,1.61,8727,0,9,169,0,8680,1,56,1,1,1,1,75413,51243,1,0,28740
66938,9138,32,220,152,1190,"219",124624,2,8,1,1.79,66,0,33,83.97,0,3715,1,187,2,1,1,0,75413,259777,0,0,28740
66941,40905,5,219,272,2444,"219",4113,1,4,0,3.14,660,0,19,65,0,16858,2,0,1,1,2,1,75413,26623,0,0,28740
66950,21742,5,219,272,2444,"219",11102,4,9,0,3.26,8727,0,19,323,1,15748,7,94,2,0,1,0,75413,111460,1,0,28740
66951,14810,5,219,272,2444,"219",66042,3,7,0,1.61,707,0,20,129,1,18410,2,6,3,0,1,1,75413,238595,0,0,28740
66954,2724,5,219,272,2444,"230",29234,2,7,0,2.3,8264,5.79,2,151,1,13721,1,12,2,0,1,1,75413,63424,0,0,28740
66970,49208,5,219,272,2444,"219",117590,3,9,1,3.93,3021,0,30,109,0,8081,2,3,2,0,1,1,75413,240601,0,0,28740
66979,18554,32,220,272,2444,"220",98714,5,9,1,4.7,619,0,15,282.04,0,20905,3,4,1,0,1,1,75413,173818,0,0,28740
66980,11993,5,219,272,2444,"219",56828,2,8,0,2.71,8727,0,16,84,0,1241,2,125,1,0,1,1,75413,289504,1,0,28740
66986,46579,16,31,272,2444,"31",18804,3,8,0,3.09,8727,0,13,152.19,0,12769,1,0,1,0,1,0,75413,68248,0,0,28740
67006,25242,5,219,272,2444,"219",75348,2,7,0,3.04,8727,0,1,122,0,12558,3,13,2,1,1,0,75413,227590,1,0,28740
67026,50848,5,219,272,2444,"219",5739,4,9,1,2.64,460,0,2,119,0,24232,1,62,2,0,1,0,75413,271428,0,0,28740
67028,10102,5,219,272,2444,"219",121717,3,9,1,2.48,8727,0,25,109,0,2853,1,1,4,1,2,1,75413,85939,0,0,28740
67037,18784,5,219,272,2444,"219",49092,3,10,1,1.1,360,0,8,134,0,13867,1,38,2,2,1,1,75413,184237,1,0,28740
67038,20683,14,100,272,2444,"31",104829,0,7,0,6.5,2599,0,26,387.67,0,4737,1,39,2,0,1,1,75413,163026,0,0,28740
67044,59327,1,13,272,2444,"219",59546,4,8,0,3.83,6503,0,3,173.97,0,7318,2,6,2,0,1,1,75413,289504,1,0,28740
67064,10217,5,219,272,2444,"219",24685,5,9,1,5.77,686,0,30,425,1,5677,1,65,4,0,1,1,495,46536,0,0,28740
67065,6856,5,219,272,2444,"219",9248,2,7,1,2.83,1787,0,20,50,0,25671,1,29,2,1,1,0,75413,81701,0,0,28740
67068,14215,5,219,272,2444,"219",125083,4,9,1,3.61,688,0,34,182,0,8192,2,15,2,0,1,0,75413,154654,0,0,28740
67076,1223,15,55,272,2444,"4",29750,3,8,1,3.5,2401,5.08,1,91.2,1,26383,4,84,1,2,1,1,75413,289504,0,1,16362
67080,24836,22,92,272,2444,"117",53631,4,11,0,1.39,8727,0,26,29.19,0,3848,1,47,1,1,2,0,75413,289504,1,0,28740
67089,53837,5,219,272,2444,"59",2434,4,8,0,2.94,4913,0,2,139,1,22546,1,65,2,0,1,1,75413,30064,0,0,28740
67092,29502,5,219,272,2444,"219",62472,3,8,1,0,939,0,6,84,0,28203,3,6,2,0,1,1,75413,102051,0,0,28740
67095,39587,5,219,272,2444,"219",137997,4,8,1,4.09,3038,0,8,73,0,8192,4,10,2,0,1,0,75413,85358,1,0,28740
67101,17215,5,219,272,2444,"219",56079,3,8,1,2.64,430,0,28,175,0,6849,1,13,2,2,1,0,75413,23108,0,0,28740
67103,8167,14,100,272,2444,"219",57789,3,8,1,3.09,3058,0,10,110.2,0,11598,1,16,2,0,1,1,75413,74375,0,0,28740
67105,21681,5,219,272,2444,"219",57903,4,9,1,3.26,72,0,28,414,0,15307,6,8,1,2,1,0,75413,24755,0,0,28740
67116,19943,14,100,272,2444,"100",89802,2,8,0,4.85,8727,0,20,106.98,0,7236,1,1,2,0,1,0,75413,149482,1,0,28740
67122,41690,19,158,272,2444,"99",114556,2,8,1,2.4,223,0,4,458.04,0,27929,1,12,2,1,1,0,75413,289504,0,0,28740
67162,16162,5,219,272,2444,"219",95819,3,9,1,0,8722,0,36,105,0,15571,2,75,2,0,1,1,75413,4693,0,0,28740
67182,22045,9,59,272,2444,"219",43893,2,8,1,2.2,1035,0,8,90.01,0,6546,1,38,3,0,1,1,75413,289504,1,0,28740
67197,19125,5,15,198,1726,"55",50417,4,8,1,5.6,330,0,7,333,0,10979,1,3,1,1,2,1,75413,289504,0,0,28740
67200,29667,14,100,272,2444,"219",52794,2,7,1,0,752,0,18,74.73,0,22589,3,11,2,0,1,1,75413,289504,0,0,28740
67205,43956,5,219,272,2444,"219",109189,2,8,1,3.4,304,0,28,269,0,18310,1,5,2,0,1,1,75413,112387,0,0,28740
